time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/05/18 18:57:10.752, 143, 224, 193
2022/05/18 18:57:12.258, 142, 228, 198
2022/05/18 18:57:13.764, 166, 234, 187
2022/05/18 18:57:15.270, 147, 236, 213
2022/05/18 18:57:16.776, 138, 221, 202
2022/05/18 18:57:18.282, 160, 229, 200
2022/05/18 18:57:19.788, 153, 226, 209
2022/05/18 18:57:21.294, 145, 220, 203
2022/05/18 18:57:22.800, 156, 230, 204
2022/05/18 18:57:24.306, 155, 223, 194
2022/05/18 18:57:25.812, 147, 235, 185
2022/05/18 18:57:27.318, 152, 223, 201
2022/05/18 18:57:28.824, 156, 231, 220
2022/05/18 18:57:30.330, 148, 226, 206
2022/05/18 18:57:31.836, 146, 222, 203
2022/05/18 18:57:33.342, 147, 236, 200
2022/05/18 18:57:34.848, 150, 224, 194
2022/05/18 18:57:36.354, 145, 224, 192
2022/05/18 18:57:37.860, 155, 224, 198
2022/05/18 18:57:39.366, 155, 218, 188
2022/05/18 18:57:40.872, 146, 226, 207
2022/05/18 18:57:42.378, 158, 228, 196
2022/05/18 18:57:43.884, 144, 224, 195
2022/05/18 18:57:45.390, 145, 236, 206
2022/05/18 18:57:46.896, 158, 225, 188
2022/05/18 18:57:48.402, 160, 229, 191
2022/05/18 18:57:49.908, 146, 237, 197
2022/05/18 18:57:51.414, 147, 233, 194
2022/05/18 18:57:52.920, 154, 226, 199
2022/05/18 18:57:54.425, 143, 217, 197
2022/05/18 18:57:55.932, 145, 226, 210
2022/05/18 18:57:57.437, 158, 230, 196
2022/05/18 18:57:58.943, 159, 230, 193
2022/05/18 18:58:00.449, 157, 220, 191
2022/05/18 18:58:01.954, 151, 215, 188
2022/05/18 18:58:03.460, 148, 224, 188
2022/05/18 18:58:04.966, 148, 224, 204
2022/05/18 18:58:06.471, 147, 226, 219
2022/05/18 18:58:07.977, 151, 230, 209
2022/05/18 18:58:09.483, 144, 233, 197
2022/05/18 18:58:10.989, 140, 230, 198
2022/05/18 18:58:12.495, 156, 242, 204
2022/05/18 18:58:14.001, 145, 232, 204
2022/05/18 18:58:15.507, 141, 231, 210
2022/05/18 18:58:17.013, 152, 223, 196
2022/05/18 18:58:18.519, 153, 216, 193
2022/05/18 18:58:20.025, 146, 227, 195
2022/05/18 18:58:21.531, 155, 218, 194
2022/05/18 18:58:23.037, 158, 231, 196
