----,
DateTime:,      2022/12/07, 15:24:50, 1670455489,
PIF:,             16.30,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01110,
Gain:,          10,    5, 
S/N Ratio:,  1013.58,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    403.326,      29.357,      0.000,
    2,        3.3,    410.587,      33.562,      0.000,
    3,        5.8,    411.017,      37.687,      0.000,
    4,        8.3,    411.373,      40.667,      0.000,
    5,       10.8,    411.635,      42.901,      0.000,
    6,       13.3,    411.878,      44.150,      0.000,
    7,       15.8,    412.159,      45.034,      0.000,
    8,       18.3,    412.383,      45.577,      0.000,
    9,       20.8,    412.495,      45.972,      0.000,
   10,       23.3,    412.608,      46.171,      0.000,
   11,       25.8,    412.701,      46.334,      0.000,
   12,       28.3,    412.888,      46.439,      0.000,
   13,       30.8,    413.094,      46.607,      0.000,
   14,       33.3,    413.188,      46.584,      0.000,
   15,       35.8,    413.263,      46.637,      0.000,
   16,       38.3,    413.431,      46.661,      0.000,
   17,       40.8,    413.431,      46.666,      0.000,
   18,       43.3,    413.469,      46.658,      0.000,
   19,       45.8,    413.487,      46.528,      0.000,
   20,       48.3,    413.600,      46.563,      0.000,
   21,       50.8,    413.450,      46.622,      0.000,
   22,       53.3,    413.581,      46.532,      0.000,
   23,       55.8,    413.693,      46.423,      0.000,
   24,       58.3,    413.805,      46.515,      0.000,
   25,       60.8,    413.693,      46.483,      0.000,
   26,       63.3,    413.843,      46.445,      0.000,
   27,       65.8,    413.974,      46.501,      0.000,
   28,       68.3,    413.918,      46.372,      0.000,
   29,       70.8,    413.974,      46.353,      0.000,
   30,       73.3,    414.124,      46.431,      0.000,
   31,       75.8,    414.067,      46.334,      0.000,
