----,
DateTime:,      2022/12/08, 13:27:46, 1670534865,
PIF:,             13.56,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01110,
Gain:,          10,    5, 
S/N Ratio:,  1402.45,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    403.341,      66.389,      0.000,
    2,        3.3,    410.647,      78.986,      0.000,
    3,        5.8,    410.888,      91.345,      0.000,
    4,        8.3,    411.315,      99.369,      0.000,
    5,       10.8,    411.593,     104.419,      0.000,
    6,       13.3,    411.889,     107.166,      0.000,
    7,       15.8,    412.112,     109.084,      0.000,
    8,       18.3,    412.390,     109.943,      0.000,
    9,       20.8,    412.520,     110.670,      0.000,
   10,       23.3,    412.705,     110.867,      0.000,
   11,       25.8,    412.668,     111.294,      0.000,
   12,       28.3,    412.854,     111.425,      0.000,
   13,       30.8,    413.021,     111.615,      0.000,
   14,       33.3,    413.243,     111.447,      0.000,
   15,       35.8,    413.299,     111.639,      0.000,
   16,       38.3,    413.447,     111.503,      0.000,
   17,       40.8,    413.503,     111.545,      0.000,
   18,       43.3,    413.540,     111.373,      0.000,
   19,       45.8,    413.558,     111.516,      0.000,
   20,       48.3,    413.558,     111.301,      0.000,
   21,       50.8,    413.651,     111.286,      0.000,
   22,       53.3,    413.818,     111.168,      0.000,
   23,       55.8,    413.781,     111.260,      0.000,
   24,       58.3,    413.818,     111.038,      0.000,
   25,       60.8,    413.911,     110.967,      0.000,
   26,       63.3,    413.892,     110.995,      0.000,
   27,       65.8,    413.874,     110.998,      0.000,
   28,       68.3,    413.929,     110.747,      0.000,
   29,       70.8,    414.003,     110.535,      0.000,
   30,       73.3,    414.096,     110.615,      0.000,
   31,       75.8,    414.133,     110.544,      0.000,
