----,
DateTime:,      2022/12/08, 07:18:05, 1670512684,
PIF:,             11.04,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01110,
Gain:,          10,    5, 
S/N Ratio:,  1664.58,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    403.240,      73.489,      0.000,
    2,        3.3,    410.737,      89.557,      0.000,
    3,        5.8,    410.996,     105.317,      0.000,
    4,        8.3,    411.293,     114.584,      0.000,
    5,       10.8,    411.646,     119.835,      0.000,
    6,       13.3,    411.831,     122.840,      0.000,
    7,       15.8,    412.073,     124.444,      0.000,
    8,       18.3,    412.332,     125.271,      0.000,
    9,       20.8,    412.499,     125.540,      0.000,
   10,       23.3,    412.611,     125.816,      0.000,
   11,       25.8,    412.741,     125.844,      0.000,
   12,       28.3,    412.833,     126.013,      0.000,
   13,       30.8,    412.945,     126.086,      0.000,
   14,       33.3,    413.205,     126.148,      0.000,
   15,       35.8,    413.316,     126.009,      0.000,
   16,       38.3,    413.372,     125.963,      0.000,
   17,       40.8,    413.520,     125.725,      0.000,
   18,       43.3,    413.427,     125.776,      0.000,
   19,       45.8,    413.594,     125.665,      0.000,
   20,       48.3,    413.631,     125.597,      0.000,
   21,       50.8,    413.594,     125.393,      0.000,
   22,       53.3,    413.743,     125.445,      0.000,
   23,       55.8,    413.761,     125.230,      0.000,
   24,       58.3,    413.780,     125.158,      0.000,
   25,       60.8,    413.910,     124.969,      0.000,
   26,       63.3,    413.891,     124.960,      0.000,
   27,       65.8,    414.002,     124.823,      0.000,
   28,       68.3,    414.021,     124.701,      0.000,
   29,       70.8,    414.077,     124.773,      0.000,
   30,       73.3,    414.132,     124.610,      0.000,
   31,       75.8,    414.132,     124.469,      0.000,
