----,
DateTime:,      2022/12/07, 09:27:33, 1670434052,
PIF:,             16.77,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01110,
Gain:,          10,    5, 
S/N Ratio:,  1004.85,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    403.279,      41.907,      0.000,
    2,        3.3,    410.586,      50.847,      0.000,
    3,        5.8,    410.939,      59.614,      0.000,
    4,        8.3,    411.254,      64.729,      0.000,
    5,       10.8,    411.569,      67.741,      0.000,
    6,       13.3,    411.792,      69.359,      0.000,
    7,       15.8,    412.089,      70.290,      0.000,
    8,       18.3,    412.256,      70.818,      0.000,
    9,       20.8,    412.460,      71.249,      0.000,
   10,       23.3,    412.460,      71.411,      0.000,
   11,       25.8,    412.627,      71.418,      0.000,
   12,       28.3,    412.738,      71.690,      0.000,
   13,       30.8,    413.016,      71.604,      0.000,
   14,       33.3,    413.072,      71.577,      0.000,
   15,       35.8,    413.294,      71.630,      0.000,
   16,       38.3,    413.387,      71.604,      0.000,
   17,       40.8,    413.406,      71.667,      0.000,
   18,       43.3,    413.535,      71.561,      0.000,
   19,       45.8,    413.554,      71.441,      0.000,
   20,       48.3,    413.517,      71.550,      0.000,
   21,       50.8,    413.591,      71.408,      0.000,
   22,       53.3,    413.684,      71.286,      0.000,
   23,       55.8,    413.721,      71.144,      0.000,
   24,       58.3,    413.832,      71.255,      0.000,
   25,       60.8,    413.758,      71.175,      0.000,
   26,       63.3,    413.869,      71.014,      0.000,
   27,       65.8,    413.925,      71.088,      0.000,
   28,       68.3,    413.943,      71.006,      0.000,
   29,       70.8,    413.962,      70.936,      0.000,
   30,       73.3,    414.092,      70.694,      0.000,
   31,       75.8,    414.055,      70.811,      0.000,
