----,
DateTime:,      2022/08/25, 11:37:29, 1661452648,
PIF:,             13.78,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01110,
Gain:,          50,    5, 
S/N Ratio:,  2881.76,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    403.142,     133.649,      0.000,
    2,        3.3,    410.582,     141.247,      0.000,
    3,        5.8,    410.838,     148.699,      0.000,
    4,        8.3,    411.167,     153.678,      0.000,
    5,       10.8,    411.624,     156.772,      0.000,
    6,       13.3,    411.734,     159.710,      0.000,
    7,       15.8,    412.063,     161.870,      0.000,
    8,       18.3,    412.264,     163.538,      0.000,
    9,       20.8,    412.392,     164.892,      0.000,
   10,       23.3,    412.356,     165.863,      0.000,
   11,       25.8,    412.612,     166.669,      0.000,
   12,       28.3,    412.758,     167.278,      0.000,
   13,       30.8,    412.904,     167.870,      0.000,
   14,       33.3,    413.032,     168.169,      0.000,
   15,       35.8,    413.233,     168.573,      0.000,
   16,       38.3,    413.270,     168.863,      0.000,
   17,       40.8,    413.325,     169.233,      0.000,
   18,       43.3,    413.343,     169.464,      0.000,
   19,       45.8,    413.434,     169.675,      0.000,
   20,       48.3,    413.434,     169.799,      0.000,
   21,       50.8,    413.416,     169.911,      0.000,
   22,       53.3,    413.544,     169.958,      0.000,
   23,       55.8,    413.635,     170.081,      0.000,
   24,       58.3,    413.599,     170.184,      0.000,
   25,       60.8,    413.800,     170.335,      0.000,
   26,       63.3,    413.891,     170.404,      0.000,
   27,       65.8,    413.837,     170.437,      0.000,
   28,       68.3,    413.837,     170.497,      0.000,
   29,       70.8,    413.891,     170.640,      0.000,
   30,       73.3,    413.946,     170.654,      0.000,
   31,       75.8,    413.891,     170.636,      0.000,
