----,
DateTime:,      2022/08/25, 01:50:11, 1661417410,
PIF:,              3.55,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01110,
Gain:,          25,    5, 
S/N Ratio:,  2304.68,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    403.214,     110.754,      0.000,
    2,        3.3,    410.758,     122.276,      0.000,
    3,        5.8,    411.070,     133.576,      0.000,
    4,        8.3,    411.382,     142.267,      0.000,
    5,       10.8,    411.694,     148.730,      0.000,
    6,       13.3,    411.951,     152.680,      0.000,
    7,       15.8,    412.153,     156.088,      0.000,
    8,       18.3,    412.355,     158.487,      0.000,
    9,       20.8,    412.538,     160.180,      0.000,
   10,       23.3,    412.612,     161.347,      0.000,
   11,       25.8,    412.685,     162.129,      0.000,
   12,       28.3,    412.813,     162.734,      0.000,
   13,       30.8,    413.070,     163.134,      0.000,
   14,       33.3,    413.162,     163.439,      0.000,
   15,       35.8,    413.346,     163.572,      0.000,
   16,       38.3,    413.437,     163.659,      0.000,
   17,       40.8,    413.584,     163.644,      0.000,
   18,       43.3,    413.529,     163.661,      0.000,
   19,       45.8,    413.603,     163.538,      0.000,
   20,       48.3,    413.566,     163.639,      0.000,
   21,       50.8,    413.713,     163.461,      0.000,
   22,       53.3,    413.676,     163.417,      0.000,
   23,       55.8,    413.713,     163.096,      0.000,
   24,       58.3,    413.731,     163.097,      0.000,
   25,       60.8,    413.878,     162.850,      0.000,
   26,       63.3,    413.878,     162.921,      0.000,
   27,       65.8,    414.062,     162.553,      0.000,
   28,       68.3,    413.988,     162.460,      0.000,
   29,       70.8,    414.062,     162.180,      0.000,
   30,       73.3,    414.062,     162.122,      0.000,
   31,       75.8,    414.117,     161.908,      0.000,
