----,
DateTime:,      2022/08/25, 03:38:58, 1661423937,
PIF:,             14.89,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01110,
Gain:,          50,    5, 
S/N Ratio:,  2099.21,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    403.082,      95.697,      0.000,
    2,        3.3,    410.690,     106.877,      0.000,
    3,        5.8,    411.033,     117.837,      0.000,
    4,        8.3,    411.485,     126.460,      0.000,
    5,       10.8,    411.774,     133.157,      0.000,
    6,       13.3,    412.081,     137.562,      0.000,
    7,       15.8,    412.244,     140.573,      0.000,
    8,       18.3,    412.425,     142.646,      0.000,
    9,       20.8,    412.569,     144.429,      0.000,
   10,       23.3,    412.750,     145.533,      0.000,
   11,       25.8,    412.858,     146.471,      0.000,
   12,       28.3,    413.111,     146.983,      0.000,
   13,       30.8,    413.202,     147.373,      0.000,
   14,       33.3,    413.274,     147.476,      0.000,
   15,       35.8,    413.310,     147.966,      0.000,
   16,       38.3,    413.509,     147.848,      0.000,
   17,       40.8,    413.581,     147.841,      0.000,
   18,       43.3,    413.599,     147.824,      0.000,
   19,       45.8,    413.581,     147.911,      0.000,
   20,       48.3,    413.708,     147.819,      0.000,
   21,       50.8,    413.744,     147.642,      0.000,
   22,       53.3,    413.762,     147.466,      0.000,
   23,       55.8,    413.834,     147.433,      0.000,
   24,       58.3,    413.997,     147.273,      0.000,
   25,       60.8,    413.888,     147.097,      0.000,
   26,       63.3,    413.925,     146.998,      0.000,
   27,       65.8,    413.943,     146.898,      0.000,
   28,       68.3,    414.087,     146.668,      0.000,
   29,       70.8,    414.214,     146.402,      0.000,
   30,       73.3,    414.178,     146.437,      0.000,
   31,       75.8,    414.196,     146.259,      0.000,
