----,
DateTime:,      2022/08/25, 14:06:50, 1661461609,
PIF:,             11.95,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01110,
Gain:,          50,    5, 
S/N Ratio:,  2683.70,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    403.120,     148.621,      0.000,
    2,        3.3,    410.679,     156.159,      0.000,
    3,        5.8,    410.991,     163.551,      0.000,
    4,        8.3,    411.413,     167.544,      0.000,
    5,       10.8,    411.652,     171.034,      0.000,
    6,       13.3,    412.074,     174.029,      0.000,
    7,       15.8,    412.037,     176.192,      0.000,
    8,       18.3,    412.349,     177.931,      0.000,
    9,       20.8,    412.496,     179.098,      0.000,
   10,       23.3,    412.606,     180.239,      0.000,
   11,       25.8,    412.587,     181.012,      0.000,
   12,       28.3,    412.899,     181.672,      0.000,
   13,       30.8,    413.028,     182.177,      0.000,
   14,       33.3,    413.120,     182.803,      0.000,
   15,       35.8,    413.303,     183.136,      0.000,
   16,       38.3,    413.431,     183.474,      0.000,
   17,       40.8,    413.340,     183.683,      0.000,
   18,       43.3,    413.376,     184.058,      0.000,
   19,       45.8,    413.505,     184.139,      0.000,
   20,       48.3,    413.597,     184.460,      0.000,
   21,       50.8,    413.652,     184.508,      0.000,
   22,       53.3,    413.670,     184.753,      0.000,
   23,       55.8,    413.762,     184.700,      0.000,
   24,       58.3,    413.762,     184.995,      0.000,
   25,       60.8,    413.909,     184.992,      0.000,
   26,       63.3,    413.853,     185.152,      0.000,
   27,       65.8,    413.890,     185.134,      0.000,
   28,       68.3,    414.019,     185.376,      0.000,
   29,       70.8,    414.000,     185.303,      0.000,
   30,       73.3,    414.092,     185.444,      0.000,
   31,       75.8,    414.092,     185.335,      0.000,
