----,
DateTime:,      2022/08/24, 13:59:14, 1661374753,
PIF:,              5.87,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01110,
Gain:,          25,    5, 
S/N Ratio:,  2013.80,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    403.148,      90.408,      0.000,
    2,        3.3,    410.682,      94.878,      0.000,
    3,        5.8,    410.992,      99.262,      0.000,
    4,        8.3,    411.266,     102.119,      0.000,
    5,       10.8,    411.558,     104.331,      0.000,
    6,       13.3,    411.904,     105.886,      0.000,
    7,       15.8,    412.123,     107.195,      0.000,
    8,       18.3,    412.378,     108.237,      0.000,
    9,       20.8,    412.488,     108.904,      0.000,
   10,       23.3,    412.634,     109.409,      0.000,
   11,       25.8,    412.652,     109.913,      0.000,
   12,       28.3,    412.780,     110.365,      0.000,
   13,       30.8,    412.980,     110.665,      0.000,
   14,       33.3,    413.053,     110.818,      0.000,
   15,       35.8,    413.309,     110.973,      0.000,
   16,       38.3,    413.363,     111.281,      0.000,
   17,       40.8,    413.509,     111.436,      0.000,
   18,       43.3,    413.455,     111.619,      0.000,
   19,       45.8,    413.509,     111.700,      0.000,
   20,       48.3,    413.491,     111.747,      0.000,
   21,       50.8,    413.619,     111.854,      0.000,
   22,       53.3,    413.564,     111.980,      0.000,
   23,       55.8,    413.692,     111.871,      0.000,
   24,       58.3,    413.819,     112.167,      0.000,
   25,       60.8,    413.747,     112.115,      0.000,
   26,       63.3,    414.002,     112.230,      0.000,
   27,       65.8,    413.947,     112.237,      0.000,
   28,       68.3,    413.911,     112.292,      0.000,
   29,       70.8,    413.965,     112.244,      0.000,
   30,       73.3,    414.111,     112.264,      0.000,
   31,       75.8,    414.075,     112.343,      0.000,
