----,
DateTime:,      2022/08/25, 07:34:40, 1661438079,
PIF:,             13.20,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01110,
Gain:,          50,    5, 
S/N Ratio:,  2953.21,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    403.191,     131.819,      0.000,
    2,        3.3,    410.569,     142.903,      0.000,
    3,        5.8,    410.880,     153.778,      0.000,
    4,        8.3,    411.153,     161.854,      0.000,
    5,       10.8,    411.500,     167.325,      0.000,
    6,       13.3,    411.847,     172.187,      0.000,
    7,       15.8,    412.012,     175.563,      0.000,
    8,       18.3,    412.140,     178.259,      0.000,
    9,       20.8,    412.432,     179.813,      0.000,
   10,       23.3,    412.541,     181.410,      0.000,
   11,       25.8,    412.651,     182.312,      0.000,
   12,       28.3,    412.706,     183.217,      0.000,
   13,       30.8,    412.943,     183.721,      0.000,
   14,       33.3,    413.089,     184.379,      0.000,
   15,       35.8,    413.235,     184.780,      0.000,
   16,       38.3,    413.327,     185.047,      0.000,
   17,       40.8,    413.290,     185.193,      0.000,
   18,       43.3,    413.363,     185.609,      0.000,
   19,       45.8,    413.345,     185.618,      0.000,
   20,       48.3,    413.436,     185.854,      0.000,
   21,       50.8,    413.455,     185.722,      0.000,
   22,       53.3,    413.601,     185.916,      0.000,
   23,       55.8,    413.637,     185.925,      0.000,
   24,       58.3,    413.747,     186.055,      0.000,
   25,       60.8,    413.728,     185.951,      0.000,
   26,       63.3,    413.728,     186.141,      0.000,
   27,       65.8,    413.820,     186.024,      0.000,
   28,       68.3,    413.838,     185.995,      0.000,
   29,       70.8,    413.911,     185.959,      0.000,
   30,       73.3,    413.911,     185.963,      0.000,
   31,       75.8,    414.002,     185.954,      0.000,
