----,
DateTime:,      2022/08/25, 03:33:45, 1661423624,
PIF:,             13.95,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01110,
Gain:,          50,    5, 
S/N Ratio:,  3052.99,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    403.067,     104.241,      0.000,
    2,        3.3,    410.668,     116.474,      0.000,
    3,        5.8,    410.921,     128.464,      0.000,
    4,        8.3,    411.264,     137.962,      0.000,
    5,       10.8,    411.661,     145.160,      0.000,
    6,       13.3,    411.841,     149.591,      0.000,
    7,       15.8,    412.166,     153.200,      0.000,
    8,       18.3,    412.257,     155.530,      0.000,
    9,       20.8,    412.527,     157.579,      0.000,
   10,       23.3,    412.563,     158.751,      0.000,
   11,       25.8,    412.726,     159.726,      0.000,
   12,       28.3,    412.852,     160.285,      0.000,
   13,       30.8,    413.033,     160.897,      0.000,
   14,       33.3,    413.286,     161.172,      0.000,
   15,       35.8,    413.394,     161.477,      0.000,
   16,       38.3,    413.340,     161.648,      0.000,
   17,       40.8,    413.520,     161.844,      0.000,
   18,       43.3,    413.520,     161.940,      0.000,
   19,       45.8,    413.538,     162.029,      0.000,
   20,       48.3,    413.575,     162.014,      0.000,
   21,       50.8,    413.683,     161.886,      0.000,
   22,       53.3,    413.719,     161.925,      0.000,
   23,       55.8,    413.809,     161.909,      0.000,
   24,       58.3,    413.809,     161.891,      0.000,
   25,       60.8,    413.809,     161.726,      0.000,
   26,       63.3,    413.936,     161.814,      0.000,
   27,       65.8,    413.918,     161.655,      0.000,
   28,       68.3,    413.936,     161.551,      0.000,
   29,       70.8,    414.080,     161.433,      0.000,
   30,       73.3,    414.062,     161.440,      0.000,
   31,       75.8,    414.098,     161.380,      0.000,
