----,
DateTime:,      2022/08/24, 17:21:12, 1661386871,
PIF:,              3.63,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01110,
Gain:,          25,    5, 
S/N Ratio:,  2621.33,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    403.105,     117.492,      0.000,
    2,        3.3,    410.472,     123.798,      0.000,
    3,        5.8,    410.856,     129.984,      0.000,
    4,        8.3,    411.203,     134.268,      0.000,
    5,       10.8,    411.532,     137.625,      0.000,
    6,       13.3,    411.770,     139.808,      0.000,
    7,       15.8,    411.989,     141.513,      0.000,
    8,       18.3,    412.282,     143.239,      0.000,
    9,       20.8,    412.355,     144.392,      0.000,
   10,       23.3,    412.520,     145.468,      0.000,
   11,       25.8,    412.666,     146.161,      0.000,
   12,       28.3,    412.776,     146.849,      0.000,
   13,       30.8,    412.849,     147.366,      0.000,
   14,       33.3,    413.068,     147.860,      0.000,
   15,       35.8,    413.214,     148.175,      0.000,
   16,       38.3,    413.361,     148.589,      0.000,
   17,       40.8,    413.233,     148.688,      0.000,
   18,       43.3,    413.361,     149.009,      0.000,
   19,       45.8,    413.489,     149.241,      0.000,
   20,       48.3,    413.470,     149.549,      0.000,
   21,       50.8,    413.598,     149.594,      0.000,
   22,       53.3,    413.690,     149.595,      0.000,
   23,       55.8,    413.690,     149.860,      0.000,
   24,       58.3,    413.744,     149.906,      0.000,
   25,       60.8,    413.818,     150.057,      0.000,
   26,       63.3,    413.927,     150.188,      0.000,
   27,       65.8,    413.964,     150.274,      0.000,
   28,       68.3,    414.019,     150.257,      0.000,
   29,       70.8,    413.982,     150.288,      0.000,
   30,       73.3,    414.074,     150.187,      0.000,
   31,       75.8,    414.055,     150.463,      0.000,
