exp,exp_no,phyto,source,tp,date,time,plot_date,plot_datetime,wl,mean_cp,sd_cp,mean_ap,sd_ap,mean_bp,sd_bp,mean_abs_line_height,sd_abs_line_height,mean_chl_line_height,sd_chl_line_height,mean_cells,sd_cells,mean_grn,sd_grn,mean_yel,sd_yel,mean_red,sd_red,mean_fsc,sd_fsc,mean_ssc,sd_ssc,mean_bbp,sd_bbp,mean_bb_b,sd_bb_b
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,532,0.4595195431383865,0.07137812229906663,0.01945452025237202,0.00153721408601993,0.4400650228860145,0.07019529934087794,0.02123475124613261,8.626706683051915e-4,1.5167679461523296,0.06161933345037083,8041.333333333333,976.1364317211676,0.9606102293143924,0.00489537049907565,1.605089509098544,0.01257259322810801,1.5917296765497524,0.00561285007691118,2.096791535591493,0.00946170694792371,1.356697503371456,0.01654241662991648,0.0016788763875354605,4.550653525690444e-4,0.003782704582083242,5.672946182790927e-4
TP22-14,2,italic('T. Pseudonana'),Optics,4,2022-05-18,15:00:00,2022-11-27,2022-11-27T15:00:00Z,660,0.4056975787888268,0.07327723396371251,0.01896754333521919,0.00104110499948845,0.3867300354536076,0.07233475060298851,0.02123475124613261,8.626706683051915e-4,1.5167679461523296,0.06161933345037083,8041.333333333333,976.1364317211676,0.9606102293143924,0.00489537049907565,1.605089509098544,0.01257259322810801,1.5917296765497524,0.00561285007691118,2.096791535591493,0.00946170694792371,1.356697503371456,0.01654241662991648,0.0012989455005675452,5.917585241516278e-4,0.0033026173360788283,0.0011127134900820366
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,470,0.5704479152122641,0.07489061205766732,0.05568140950013964,0.00448422572585823,0.5147665057121245,0.070423280526592,0.03014323320937781,0.00192141909638617,2.1530880863841295,0.13724422117044072,11836,1273.4453266630649,0.9187345835408678,0.0132376752974508,1.5688913580380972,0.00936980468052996,1.5815447893137653,0.01105913893890495,2.0744530453907037,0.01060893232437664,1.3798313219664042,0.0160654936269852,0.0017944409942661334,2.860721037195066e-4,0.003480801522347422,1.5315561439756845e-4
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,532,0.5955829001655142,0.08301207834772517,0.02671294059273951,0.0010592559592266,0.5688699595727748,0.08246138143711584,0.03014323320937781,0.00192141909638617,2.1530880863841295,0.13724422117044072,11836,1273.4453266630649,0.9187345835408678,0.0132376752974508,1.5688913580380972,0.00936980468052996,1.5815447893137653,0.01105913893890495,2.0744530453907037,0.01060893232437664,1.3798313219664042,0.0160654936269852,0.0017690379920731409,3.8593522514353685e-4,0.0030909886362012148,2.6141523869198163e-4
TP22-14,2,italic('T. Pseudonana'),Optics,5,2022-05-18,17:00:00,2022-11-27,2022-11-27T17:00:00Z,660,0.5430780713279864,0.09305752155840218,0.02659904089702856,0.00133687579447705,0.5164790304309577,0.0918404096372211,0.03014323320937781,0.00192141909638617,2.1530880863841295,0.13724422117044072,11836,1273.4453266630649,0.9187345835408678,0.0132376752974508,1.5688913580380972,0.00936980468052996,1.5815447893137653,0.01105913893890495,2.0744530453907037,0.01060893232437664,1.3798313219664042,0.0160654936269852,0.0014236077966423145,4.526758408054546e-4,0.002733094047371698,5.934883237054846e-4
TP22-14,2,italic('T. Pseudonana'),Optics,6,2022-05-18,19:00:00,2022-11-27,2022-11-27T19:00:00Z,470,0.46728379128930814,0.0149707552422773,0.04468114132152676,0.00254430213799669,0.4226026499677814,0.01421858007179308,0.025145127215556,0.00150333534605284,1.7960805153968578,0.107381096146632,9708,1781.4185358864995,0.8622319662215339,0.00823682229012828,1.543480952245344,0.01235209959927823,1.590835970671837,0.00466594397234006,2.0602762326822743,0.00901089921605264,1.3867978910663794,0.00250299529205587,0.0015559096356673235,5.305789649475298e-4,0.0036994840621894284,0.0013093114917544493
TP22-14,2,italic('T. Pseudonana'),Optics,6,2022-05-18,19:00:00,2022-11-27,2022-11-27T19:00:00Z,532,0.48927196228386527,0.02088358718000418,0.02338540392489903,0.00150712647404394,0.46588655835896625,0.02196660368772896,0.025145127215556,0.00150333534605284,1.7960805153968578,0.107381096146632,9708,1781.4185358864995,0.8622319662215339,0.00823682229012828,1.543480952245344,0.01235209959927823,1.590835970671837,0.00466594397234006,2.0602762326822743,0.00901089921605264,1.3867978910663794,0.00250299529205587,0.0016077295582511072,2.522573526672521e-4,0.003455069269311944,5.601031749008471e-4
TP22-14,2,italic('T. Pseudonana'),Optics,6,2022-05-18,19:00:00,2022-11-27,2022-11-27T19:00:00Z,660,0.4559690077641914,0.03517907178119129,0.02290979661963182,0.00127850575948015,0.4330592111445597,0.03597139607809719,0.025145127215556,0.00150333534605284,1.7960805153968578,0.107381096146632,9708,1781.4185358864995,0.8622319662215339,0.00823682229012828,1.543480952245344,0.01235209959927823,1.590835970671837,0.00466594397234006,2.0602762326822743,0.00901089921605264,1.3867978910663794,0.00250299529205587,0.001328328032844713,3.3461277063744007e-4,0.003080281144603605,7.91895475428642e-4
TP22-14,2,italic('T. Pseudonana'),Optics,6,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,470,0.46728379128930814,0.0149707552422773,0.04468114132152676,0.00254430213799669,0.4226026499677814,0.01421858007179308,0.025145127215556,0.00150333534605284,1.7960805153968578,0.107381096146632,9708,1781.4185358864995,0.8622319662215339,0.00823682229012828,1.543480952245344,0.01235209959927823,1.590835970671837,0.00466594397234006,2.0602762326822743,0.00901089921605264,1.3867978910663794,0.00250299529205587,0.0015559096356673235,5.305789649475298e-4,0.0036994840621894284,0.0013093114917544493
TP22-14,2,italic('T. Pseudonana'),Optics,6,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,532,0.48927196228386527,0.02088358718000418,0.02338540392489903,0.00150712647404394,0.46588655835896625,0.02196660368772896,0.025145127215556,0.00150333534605284,1.7960805153968578,0.107381096146632,9708,1781.4185358864995,0.8622319662215339,0.00823682229012828,1.543480952245344,0.01235209959927823,1.590835970671837,0.00466594397234006,2.0602762326822743,0.00901089921605264,1.3867978910663794,0.00250299529205587,0.0016077295582511072,2.522573526672521e-4,0.003455069269311944,5.601031749008471e-4
TP22-14,2,italic('T. Pseudonana'),Optics,6,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,660,0.4559690077641914,0.03517907178119129,0.02290979661963182,0.00127850575948015,0.4330592111445597,0.03597139607809719,0.025145127215556,0.00150333534605284,1.7960805153968578,0.107381096146632,9708,1781.4185358864995,0.8622319662215339,0.00823682229012828,1.543480952245344,0.01235209959927823,1.590835970671837,0.00466594397234006,2.0602762326822743,0.00901089921605264,1.3867978910663794,0.00250299529205587,0.001328328032844713,3.3461277063744007e-4,0.003080281144603605,7.91895475428642e-4
TP22-14,2,italic('T. Pseudonana'),Optics,7,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,470,0.4028890193003145,0.09959386847298958,0.03680331961134103,0.00636130620595858,0.3660856996889735,0.09323648887013046,0.02177934353362265,0.00326330463412568,1.555667395258761,0.23309318815183497,8324,2401.9519145894656,0.8340242151529477,0.01063311376611496,1.5388888404165189,0.0092132643794606,1.582411168322981,0.00701477353706315,2.0900746261251095,0.00842444791177775,1.3670653783422857,0.01135617166662264,0.0012905009961141104,3.349669281955534e-4,0.0035834502327957663,7.28268293557759e-4
TP22-14,2,italic('T. Pseudonana'),Optics,7,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,532,0.4164686351111702,0.10547856170574822,0.01992200549686224,0.0032509729808565,0.396546629614308,0.10223776588170302,0.02177934353362265,0.00326330463412568,1.555667395258761,0.23309318815183497,8324,2401.9519145894656,0.8340242151529477,0.01063311376611496,1.5388888404165189,0.0092132643794606,1.582411168322981,0.00701477353706315,2.0900746261251095,0.00842444791177775,1.3670653783422857,0.01135617166662264,0.0012763369603711872,2.8862340453344505e-4,0.0032471882964079453,2.6395781708217313e-4
TP22-14,2,italic('T. Pseudonana'),Optics,7,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,660,0.3785788729782967,0.110152567397866,0.01953868337716843,0.00315679753373187,0.3590401896011282,0.10708341575790024,0.02177934353362265,0.00326330463412568,1.555667395258761,0.23309318815183497,8324,2401.9519145894656,0.8340242151529477,0.01063311376611496,1.5388888404165189,0.0092132643794606,1.582411168322981,0.00701477353706315,2.0900746261251095,0.00842444791177775,1.3670653783422857,0.01135617166662264,0.001041723024313691,3.3443741744877605e-4,0.0028960842405649266,1.6194430815997374e-4
TP22-14,2,italic('T. Pseudonana'),Optics,7,2022-05-18,22:00:00,2022-11-27,2022-11-27T22:00:00Z,470,0.4028890193003145,0.09959386847298958,0.03680331961134103,0.00636130620595858,0.3660856996889735,0.09323648887013046,0.02177934353362265,0.00326330463412568,1.555667395258761,0.23309318815183497,8324,2401.9519145894656,0.8340242151529477,0.01063311376611496,1.5388888404165189,0.0092132643794606,1.582411168322981,0.00701477353706315,2.0900746261251095,0.00842444791177775,1.3670653783422857,0.01135617166662264,0.0012905009961141104,3.349669281955534e-4,0.0035834502327957663,7.28268293557759e-4
TP22-14,2,italic('T. Pseudonana'),Optics,7,2022-05-18,22:00:00,2022-11-27,2022-11-27T22:00:00Z,532,0.4164686351111702,0.10547856170574822,0.01992200549686224,0.0032509729808565,0.396546629614308,0.10223776588170302,0.02177934353362265,0.00326330463412568,1.555667395258761,0.23309318815183497,8324,2401.9519145894656,0.8340242151529477,0.01063311376611496,1.5388888404165189,0.0092132643794606,1.582411168322981,0.00701477353706315,2.0900746261251095,0.00842444791177775,1.3670653783422857,0.01135617166662264,0.0012763369603711872,2.8862340453344505e-4,0.0032471882964079453,2.6395781708217313e-4
TP22-14,2,italic('T. Pseudonana'),Optics,7,2022-05-18,22:00:00,2022-11-27,2022-11-27T22:00:00Z,660,0.3785788729782967,0.110152567397866,0.01953868337716843,0.00315679753373187,0.3590401896011282,0.10708341575790024,0.02177934353362265,0.00326330463412568,1.555667395258761,0.23309318815183497,8324,2401.9519145894656,0.8340242151529477,0.01063311376611496,1.5388888404165189,0.0092132643794606,1.582411168322981,0.00701477353706315,2.0900746261251095,0.00842444791177775,1.3670653783422857,0.01135617166662264,0.001041723024313691,3.3443741744877605e-4,0.0028960842405649266,1.6194430815997374e-4
TP22-14,2,italic('T. Pseudonana'),Optics,8,2022-05-18,23:00:00,2022-11-27,2022-11-27T23:00:00Z,470,0.37909864414308175,0.09671718172725129,0.03310127546635656,0.00675860458190014,0.3459973686767252,0.09002830313105102,0.0194440965836053,0.00385377373368054,1.388864041686093,0.27526955240575346,8211,753.0557748268052,0.7850900529981888,0.00571354834628749,1.5128275132676905,0.00783983899606434,1.5349899448589326,0.00352308188714272,2.092387274275464,0.00404064619869475,1.2978980439267265,0.01592593665420923,0.0010849532498683114,4.422431301539413e-4,0.003052032309357509,4.845108656922316e-4
TP22-14,2,italic('T. Pseudonana'),Optics,8,2022-05-18,23:00:00,2022-11-27,2022-11-27T23:00:00Z,532,0.3752114579787234,0.10354168356669968,0.01791644473572629,0.00334260598433828,0.3572950132429971,0.10025038250478428,0.0194440965836053,0.00385377373368054,1.388864041686093,0.27526955240575346,8211,753.0557748268052,0.7850900529981888,0.00571354834628749,1.5128275132676905,0.00783983899606434,1.5349899448589326,0.00352308188714272,2.092387274275464,0.00404064619869475,1.2978980439267265,0.01592593665420923,0.0010177475637395954,5.10286318841227e-4,0.0027369433703734163,0.001007706585159215
TP22-14,2,italic('T. Pseudonana'),Optics,8,2022-05-18,23:00:00,2022-11-27,2022-11-27T23:00:00Z,660,0.3147758049030223,0.10099922105356614,0.01701402756538732,0.00320960014742188,0.297761777337635,0.09783213793493084,0.0194440965836053,0.00385377373368054,1.388864041686093,0.27526955240575346,8211,753.0557748268052,0.7850900529981888,0.00571354834628749,1.5128275132676905,0.00783983899606434,1.5349899448589326,0.00352308188714272,2.092387274275464,0.00404064619869475,1.2978980439267265,0.01592593665420923,8.621761859585902e-4,1.0828840689898349e-4,0.0030590999047696416,7.65292285575551e-4
TP22-14,2,italic('T. Pseudonana'),Optics,9,2022-05-19,01:00:00,2022-11-28,2022-11-28T01:00:00Z,470,0.37883793068396227,0.05295273626235248,0.03496951953811934,0.0030740005812777,0.34386841114584293,0.0499408656318164,0.02053018322421405,0.0012038545485226,1.4664416588724325,0.0859896106087576,10386,2538.5336318433915,0.7576837724417709,0.01098862843189462,1.4893302040032002,0.00154281667652315,1.5298073216272303,0.00734055796224562,2.0554676011373965,0.00920196472719529,1.2593334061076196,0.00909089840483106,9.96640005912398e-4,1.351306518265866e-4,0.002907445341209095,2.459515068826693e-4
TP22-14,2,italic('T. Pseudonana'),Optics,9,2022-05-19,01:00:00,2022-11-28,2022-11-28T01:00:00Z,532,0.36101471809893615,0.05339341892162014,0.01870548806096832,0.001557342692218,0.3423092300379678,0.05192223883757358,0.02053018322421405,0.0012038545485226,1.4664416588724325,0.0859896106087576,10386,2538.5336318433915,0.7576837724417709,0.01098862843189462,1.4893302040032002,0.00154281667652315,1.5298073216272303,0.00734055796224562,2.0554676011373965,0.00920196472719529,1.2593334061076196,0.00909089840483106,0.001002861607149413,2.635211378247556e-4,0.002899047909742376,3.378702441508907e-4
TP22-14,2,italic('T. Pseudonana'),Optics,9,2022-05-19,01:00:00,2022-11-28,2022-11-28T01:00:00Z,660,0.28332369100816507,0.04962867389740125,0.01731394528383231,0.00123219169536675,0.2660097457243328,0.04860783839291922,0.02053018322421405,0.0012038545485226,1.4664416588724325,0.0859896106087576,10386,2538.5336318433915,0.7576837724417709,0.01098862843189462,1.4893302040032002,0.00154281667652315,1.5298073216272303,0.00734055796224562,2.0554676011373965,0.00920196472719529,1.2593334061076196,0.00909089840483106,6.551153092221023e-4,1.723256207890321e-4,0.0025566131593762597,9.868312541262392e-4
TP22-14,2,italic('T. Pseudonana'),Optics,11,2022-05-19,05:00:00,2022-11-28,2022-11-28T05:00:00Z,470,0.33392611382279874,0.02021963115844731,0.03515415260483864,0.00325640324148425,0.29877196121796007,0.02140295864273402,0.02118815686659331,0.00320136126304955,1.513439776185237,0.22866866164639685,13502,1479.267386242257,0.7019847756652036,0.00636979430676239,1.4772520628806045,0.00507225429742666,1.4807664131778018,0.01405882890370669,1.8810171009167844,0.010390627073177,1.228111035433077,0.0103890919386121,0.0013034232088767663,2.075665318700065e-4,0.00439294313875386,9.079077454222605e-4
TP22-14,2,italic('T. Pseudonana'),Optics,11,2022-05-19,05:00:00,2022-11-28,2022-11-28T05:00:00Z,532,0.3109379127528369,0.02189499335239933,0.01921896572088979,0.00174296053150606,0.2917189470319471,0.02243559934514995,0.02118815686659331,0.00320136126304955,1.513439776185237,0.22866866164639685,13502,1479.267386242257,0.7019847756652036,0.00636979430676239,1.4772520628806045,0.00507225429742666,1.4807664131778018,0.01405882890370669,1.8810171009167844,0.010390627073177,1.228111035433077,0.0103890919386121,0.0011737785088338953,3.624896731654859e-4,0.003980471679645035,9.146996057458411e-4
TP22-14,2,italic('T. Pseudonana'),Optics,11,2022-05-19,05:00:00,2022-11-28,2022-11-28T05:00:00Z,660,0.2348772583120595,0.02771707616728869,0.01772872305546856,0.0022071868420493,0.21714853525659092,0.02883084000623918,0.02118815686659331,0.00320136126304955,1.513439776185237,0.22866866164639685,13502,1479.267386242257,0.7019847756652036,0.00636979430676239,1.4772520628806045,0.00507225429742666,1.4807664131778018,0.01405882890370669,1.8810171009167844,0.010390627073177,1.228111035433077,0.0103890919386121,8.540324884586161e-4,3.846318842791044e-4,0.003822169951782766,0.0012758164553361674
TP22-14,2,italic('T. Pseudonana'),Optics,12,2022-05-19,07:00:00,2022-11-28,2022-11-28T07:00:00Z,470,0.2988217370149371,0.02883963628847553,0.03154323192615844,0.0022499843316503,0.26727850508877865,0.02751176933026388,0.01871718942192499,9.82679529333394e-4,1.336942101566071,0.07019139495238537,10876,NA,0.6816359247564818,NA,1.4810230972961032,NA,1.475809777797104,NA,1.839408867092194,NA,1.2317131849887382,NA,0.001229396443712513,1.7540788191476917e-4,0.0046460979527280285,8.857102896246931e-4
TP22-14,2,italic('T. Pseudonana'),Optics,12,2022-05-19,07:00:00,2022-11-28,2022-11-28T07:00:00Z,532,0.277850549822695,0.02780472551210983,0.01760127423848281,6.220121430825086e-4,0.26024927558421224,0.02730504738090746,0.01871718942192499,9.82679529333394e-4,1.336942101566071,0.07019139495238537,10876,NA,0.6816359247564818,NA,1.4810230972961032,NA,1.475809777797104,NA,1.839408867092194,NA,1.2317131849887382,NA,0.0012875199871128218,1.1402198756095193e-4,0.004956009871318758,2.2172445640301292e-4
TP22-14,2,italic('T. Pseudonana'),Optics,12,2022-05-19,07:00:00,2022-11-28,2022-11-28T07:00:00Z,660,0.21157211023153297,0.02653364310422657,0.01591646593016282,1.7874950813789376e-4,0.1956556443013701,0.02643359181035883,0.01871718942192499,9.82679529333394e-4,1.336942101566071,0.07019139495238537,10876,NA,0.6816359247564818,NA,1.4810230972961032,NA,1.475809777797104,NA,1.839408867092194,NA,1.2317131849887382,NA,9.247245121088556e-4,2.8427643512405183e-4,0.004767612945156437,0.001407432780819228
TP22-14,2,italic('T. Pseudonana'),Optics,13,2022-05-19,09:00:00,2022-11-28,2022-11-28T09:00:00Z,470,0.23240353394622645,0.04731322783417238,0.02524473048466202,0.00364689912367099,0.2071588034615644,0.04368787236670574,0.01502229821863201,0.00148544961159354,1.0730213013308578,0.1061035436852534,7316.333333333333,1079.5259762198098,0.6830096253483499,0.01311893295027258,1.4623896128153084,0.01405342724951125,1.471416369690426,0.0192330924833241,1.8311374696229517,0.01253986467493132,1.2252823516668876,0.00639104390307307,9.503468464272578e-4,2.502461106665342e-4,0.004556387686059669,2.8977984184407865e-4
TP22-14,2,italic('T. Pseudonana'),Optics,13,2022-05-19,09:00:00,2022-11-28,2022-11-28T09:00:00Z,532,0.21523443565602837,0.04379198031120531,0.0140552658185306,0.0017867531032736,0.20117916983749776,0.04203127891950494,0.01502229821863201,0.00148544961159354,1.0730213013308578,0.1061035436852534,7316.333333333333,1079.5259762198098,0.6830096253483499,0.01311893295027258,1.4623896128153084,0.01405342724951125,1.471416369690426,0.0192330924833241,1.8311374696229517,0.01253986467493132,1.2252823516668876,0.00639104390307307,8.504031914709647e-4,2.771543679515785e-4,0.004163701356011482,5.147516753723645e-4
TP22-14,2,italic('T. Pseudonana'),Optics,13,2022-05-19,09:00:00,2022-11-28,2022-11-28T09:00:00Z,660,0.16221656937399323,0.03582044069653095,0.01253362545778853,0.00123115075346627,0.1496829439162047,0.03461639515125683,0.01502229821863201,0.00148544961159354,1.0730213013308578,0.1061035436852534,7316.333333333333,1079.5259762198098,0.6830096253483499,0.01311893295027258,1.4623896128153084,0.01405342724951125,1.471416369690426,0.0192330924833241,1.8311374696229517,0.01253986467493132,1.2252823516668876,0.00639104390307307,7.818343557991112e-4,1.5017703315807542e-4,0.005279576431309907,7.372688375374227e-4
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,1,2022-08-16,09:00:00,2022-11-27,2022-11-27T09:00:00Z,470,0.6717504652515728,0.03292242650914943,0.11530379390851889,0.0069282358203198,0.5564466713430538,0.02599419068882967,0.02885735556507826,6.734472104434036e-4,2.061239683219876,0.04810337217452874,40099,6532.252444601326,1.4230343331122102,0.03126792408614457,1.2401572306141553,0.02327076968993224,0.37306776824937976,0.00331157797273251,1.5991008904380566,0.00275214746555144,2.1253323447623043,0.01075800796942878,0.0016372685380057566,1.2405337323835334e-4,0.0029507907233571147,3.607835221649831e-4
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,1,2022-08-16,09:00:00,2022-11-27,2022-11-27T09:00:00Z,532,0.5166508518794309,0.02596391283220596,0.05248600960770269,1.355542846344475e-5,0.4641648422717283,0.02597746826066938,0.02885735556507826,6.734472104434036e-4,2.061239683219876,0.04810337217452874,40099,6532.252444601326,1.4230343331122102,0.03126792408614457,1.2401572306141553,0.02327076968993224,0.37306776824937976,0.00331157797273251,1.5991008904380566,0.00275214746555144,2.1253323447623043,0.01075800796942878,0.002371170776900631,9.621205048441271e-7,0.005116421813867327,2.8427307016037624e-4
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,1,2022-08-16,09:00:00,2022-11-27,2022-11-27T09:00:00Z,660,0.33661350595637995,0.01784318357255813,0.02814778604377076,3.558189912217047e-4,0.3084657199126092,0.01819900256377983,0.02885735556507826,6.734472104434036e-4,2.061239683219876,0.04810337217452874,40099,6532.252444601326,1.4230343331122102,0.03126792408614457,1.2401572306141553,0.02327076968993224,0.37306776824937976,0.00331157797273251,1.5991008904380566,0.00275214746555144,2.1253323447623043,0.01075800796942878,0.002609306536330844,2.4267820993720363e-4,0.008450483295625012,2.881611700649529e-4
SYN22-4,1,italic('Synechococcus ') (WH8102),Optics,2,2022-08-16,11:00:00,2022-11-27,2022-11-27T11:00:00Z,470,0.6485381844182407,0.07948240611516251,0.1187469704703846,0.00783190617372077,0.529791213947856,0.08731431228888326,0.02794867892403101,2.646605815094034e-4,1.9963342088593583,0.01890432725067152,37458,12264.06001289948,1.452801458806917,0.02459368371397526,1.260453381709913,0.01502314412845499,0.37465041798886706,0.00172775286179026,1.595027665185596,0.01153230332044048,2.1022530863555215,0.00554662705006732,0.0018577798324065824,4.985406672653336e-4,0.0036335168040857236,0.0015398494099686472
