exp,exp_no,phyto,source,tp,datetime,date,time,plot_date,plot_datetime,mean_Fo,sd_Fo,mean_Fm,sd_Fm,mean_Fv,sd_Fv,mean_Fv_Fm,sd_Fv_Fm,mean_Fv_Fo,sd_Fv_Fo,mean_cells,sd_cells,mean_grn,sd_grn,mean_yel,sd_yel,mean_red,sd_red,mean_fsc,sd_fsc,mean_ssc,sd_ssc,poc_culture,sd_poc_culture,pon_culture,sd_pon_culture,poc_optics,sd_poc_optics,pon_optics,sd_pon_optics,mean_cn,sd_cn,wl,mean_cp,sd_cp,mean_ap,sd_ap,mean_bp,sd_bp,mean_abs_line_height,sd_abs_line_height,mean_chl_line_height,sd_chl_line_height
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,569.8,0.3072686783333333,0.1010007011026884,0.01020862481650216,0.00281486167910272,0.2970600535168312,0.09823658099207236,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,574.2,0.30512319176670066,0.1007310796082664,0.00983691351038606,0.00260188526311831,0.2952862782563146,0.09816089430266066,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,579,0.30289348598338434,0.10006094936579048,0.00951311744066133,0.0022699232306249,0.293380368542723,0.09779999045875032,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,583.4,0.30076685163343536,0.0995428703600722,0.00927405923148713,0.00189695918872063,0.2914927924019482,0.09765061804853443,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,587.8,0.29889732896516635,0.09921853503544772,0.00903441416653313,0.0016410465627367,0.2898629147986332,0.09757797588415444,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,592.7,0.297210492068549,0.09860098162666274,0.00872802077266476,0.00155200112780791,0.2884824712958842,0.0970517457783979,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,597.4,0.295222654203629,0.09811925992780604,0.00856801111995853,0.0015155123466877,0.28665464308367045,0.09660402006011352,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,602.1,0.29303522016700634,0.09801950989674844,0.00852182467200756,0.00148086671801055,0.28451339549499877,0.09653869191750857,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,607,0.290675228083673,0.09769974304060092,0.00863519883867423,0.00146428626221723,0.28204002924499877,0.0962357301594351,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,612,0.2881244550669723,0.0974359706253488,0.0088875222281237,0.00153139979797812,0.27923693283884865,0.0959142628910022,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,616.9,0.28560173169688935,0.09707530290602748,0.00917726401144153,0.0016104008789188,0.2764244676854478,0.0954691106842431,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,621.9,0.28325778555933834,0.09667605974526836,0.0093921201372824,0.00159426443634915,0.2738656654220559,0.09508291399949756,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,626.5,0.28100843196676867,0.09632185527467886,0.00947757798148713,0.00157822767194248,0.2715308539852815,0.09474468335417968,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,631.2,0.27895314516504766,0.09592742599136224,0.0093444974879396,0.00146679217718153,0.269608647677108,0.094461613970928393,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,635.8,0.27691202126416997,0.09579904361455988,0.00907736685255723,0.00137188683920736,0.26783465441161275,0.09442728344900314,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,640.8,0.27467011650833334,0.09542157197251264,0.00878358939983553,0.00126174396990019,0.2658865271084978,0.09416167533050916,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,645.3,0.27209459583333334,0.09494032952064475,0.00876370564983553,0.00125444733467415,0.2633308901834978,0.09369284760067734,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,650.2,0.2691031725,0.094642338660495,0.00944846564983553,0.00108644009572489,0.25965470685016445,0.09359179546931004,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,654.9,0.2658183684333673,0.09406895210726308,0.01120348017705273,0.00116636966688709,0.2546148882563146,0.09292728640177564,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,659.3,0.2629020041233893,0.09382950247291671,0.01404302841141056,0.00125312559249267,0.2488589757119788,0.0926086243828882,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,660,0.2626182886441158,0.09379883638863752,0.01457462712264282,0.0012651560688916,0.24804366152147295,0.0925620222261519,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,663.9,0.26103758811673466,0.09362799353001976,0.0175363913709366,0.00133715493297379,0.2435011967457981,0.09230248986614142,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,668.8,0.260573270100034,0.09356081993692512,0.02068552226038606,0.00168170822596687,0.23988774783964792,0.09188023785416012,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,673.2,0.2624867425,0.0932339118351102,0.02247252148316886,0.00189690055215791,0.24001422101683115,0.09133708657265828,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,677.6,0.26540465531663265,0.0933600758503563,0.02237707820595166,0.00197207316930474,0.243027577110681,0.0913894897533925,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,681.9,0.268532124899966,0.09358285380878072,0.02053155195595163,0.00215774693791632,0.24800057294401437,0.09144384619725476,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,686.1,0.27120551927996767,0.09369583326997624,0.01739071964064583,0.00215805561346481,0.25381479963932185,0.09157472472818226,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,690,0.2724161155,0.09336190755117262,0.01371741064983553,0.00213530311792507,0.25869870485016444,0.09126490955631612,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,693.9,0.2724587870700663,0.09323828867809396,0.0102241449362424,0.00201079133335271,0.2622346421338239,0.09128343379985213,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,697.8,0.271503137980163,0.09286697128117365,0.00739457671381143,0.00159880137109524,0.26410856126635157,0.09129601857382336,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,701.8,0.26963803254696567,0.09255438330439111,0.0053770977393469,0.00105128734135622,0.26426093480761875,0.09151113007391758,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,705.5,0.2682686182672103,0.09232517272690348,0.0041742680853108,7.845832811912106e-4,0.26409435018189953,0.09154170086857788,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,709.1,0.2667921246674733,0.09219267743507197,0.0034231625462441,8.436438059613101e-4,0.26336896212122923,0.09134963676688092,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,712.8,0.265792460524502,0.0918055327193147,0.00303906563610733,7.765761074129138e-4,0.26275339488839466,0.09103065070643244,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
TP22-14,2,italic('T. pseudonana'),Optics,1,2022-05-18T09:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438.666666666667,1442.2019044965004,0.7132742142940931,0.01967420776154213,1.493968191680465,0.00793078136249067,1.442166027138705,0.0039261785573738,1.8088993773244364,0.00155420893792775,1.2159563700816092,0.00772250872783283,3193.5424107893587,468.35119037006393,662.4349117401282,60.66088633458135,41.51605134026166,6.088565474810831,8.611653852621666,0.7885915223495575,5.606296895964242,0.2967750184294966,716.6,0.26569172185495366,0.09190346469948678,0.00288575768142949,8.88102898008484e-4,0.2628059641735242,0.09102662170169216,0.01557935173528878,0.00100377490844873,1.112810838234913,0.071698207746338255
