time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/25 02:50:15.936, 214, 382, 404
2022/08/25 02:50:17.425, 211, 394, 399
2022/08/25 02:50:18.931, 196, 377, 435
2022/08/25 02:50:20.437, 231, 418, 392
2022/08/25 02:50:21.944, 229, 417, 422
2022/08/25 02:50:23.450, 197, 361, 421
2022/08/25 02:50:24.956, 211, 375, 403
2022/08/25 02:50:26.462, 215, 417, 375
2022/08/25 02:50:27.969, 213, 385, 377
2022/08/25 02:50:29.475, 198, 412, 408
2022/08/25 02:50:30.981, 196, 347, 402
2022/08/25 02:50:32.488, 210, 437, 401
2022/08/25 02:50:33.994, 202, 410, 361
2022/08/25 02:50:35.500, 238, 371, 415
2022/08/25 02:50:37.007, 196, 406, 373
2022/08/25 02:50:38.513, 208, 385, 417
2022/08/25 02:50:40.019, 198, 382, 413
2022/08/25 02:50:41.526, 200, 423, 403
2022/08/25 02:50:43.032, 202, 396, 386
2022/08/25 02:50:44.538, 214, 392, 400
2022/08/25 02:50:46.045, 215, 404, 379
2022/08/25 02:50:47.551, 228, 382, 388
2022/08/25 02:50:49.057, 211, 399, 406
2022/08/25 02:50:50.563, 227, 402, 386
2022/08/25 02:50:52.070, 198, 395, 381
2022/08/25 02:50:53.576, 215, 391, 415
2022/08/25 02:50:55.082, 231, 399, 396
2022/08/25 02:50:56.588, 182, 402, 379
2022/08/25 02:50:58.094, 179, 390, 365
2022/08/25 02:50:59.600, 202, 396, 385
2022/08/25 02:51:01.106, 205, 433, 390
2022/08/25 02:51:02.612, 210, 422, 373
2022/08/25 02:51:04.118, 220, 390, 388
2022/08/25 02:51:05.624, 228, 390, 393
2022/08/25 02:51:07.131, 221, 381, 389
2022/08/25 02:51:08.637, 212, 415, 409
2022/08/25 02:51:10.144, 221, 390, 397
2022/08/25 02:51:11.650, 192, 405, 389
2022/08/25 02:51:13.156, 191, 423, 398
2022/08/25 02:51:14.662, 200, 392, 431
2022/08/25 02:51:16.169, 199, 395, 430
2022/08/25 02:51:17.675, 202, 397, 423
2022/08/25 02:51:19.181, 196, 403, 404
2022/08/25 02:51:20.687, 190, 396, 354
2022/08/25 02:51:22.194, 181, 422, 394
2022/08/25 02:51:23.700, 225, 376, 402
2022/08/25 02:51:25.206, 234, 414, 402
2022/08/25 02:51:26.713, 219, 382, 395
2022/08/25 02:51:28.219, 207, 401, 396
2022/08/25 02:51:29.725, 171, 379, 394
2022/08/25 02:51:31.232, 216, 409, 431
2022/08/25 02:51:32.738, 206, 384, 403
2022/08/25 02:51:34.244, 168, 363, 414
2022/08/25 02:51:35.751, 215, 395, 413
2022/08/25 02:51:37.257, 197, 384, 395
2022/08/25 02:51:38.763, 194, 425, 428
