time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/25 08:58:25.197, 197, 367, 376
2022/08/25 08:58:26.703, 192, 387, 413
2022/08/25 08:58:28.209, 213, 367, 415
2022/08/25 08:58:29.715, 208, 371, 403
2022/08/25 08:58:31.221, 175, 392, 399
2022/08/25 08:58:32.727, 224, 380, 386
2022/08/25 08:58:34.233, 191, 388, 384
2022/08/25 08:58:35.739, 170, 387, 401
2022/08/25 08:58:37.245, 165, 383, 414
2022/08/25 08:58:38.751, 146, 379, 392
2022/08/25 08:58:40.257, 178, 389, 403
2022/08/25 08:58:41.763, 186, 377, 384
2022/08/25 08:58:43.269, 194, 361, 408
2022/08/25 08:58:44.775, 183, 357, 394
2022/08/25 08:58:46.281, 197, 385, 372
2022/08/25 08:58:47.788, 183, 372, 390
2022/08/25 08:58:49.293, 184, 371, 412
2022/08/25 08:58:50.799, 192, 375, 381
2022/08/25 08:58:52.305, 158, 370, 399
2022/08/25 08:58:53.811, 177, 366, 407
2022/08/25 08:58:55.317, 178, 361, 390
2022/08/25 08:58:56.823, 196, 377, 401
2022/08/25 08:58:58.329, 201, 368, 415
2022/08/25 08:58:59.834, 197, 371, 397
2022/08/25 08:59:01.340, 203, 381, 398
2022/08/25 08:59:02.846, 184, 377, 381
2022/08/25 08:59:04.352, 213, 385, 390
2022/08/25 08:59:05.858, 194, 390, 400
2022/08/25 08:59:07.364, 224, 382, 417
2022/08/25 08:59:08.870, 209, 375, 395
2022/08/25 08:59:10.376, 194, 366, 394
2022/08/25 08:59:11.882, 181, 355, 434
2022/08/25 08:59:13.388, 187, 362, 394
2022/08/25 08:59:14.894, 181, 385, 393
2022/08/25 08:59:16.400, 196, 358, 403
2022/08/25 08:59:17.906, 177, 378, 405
2022/08/25 08:59:19.412, 192, 387, 405
2022/08/25 08:59:20.918, 178, 378, 380
2022/08/25 08:59:22.424, 189, 398, 394
2022/08/25 08:59:23.930, 198, 368, 413
2022/08/25 08:59:25.436, 198, 384, 389
2022/08/25 08:59:26.942, 205, 373, 398
2022/08/25 08:59:28.448, 179, 371, 403
2022/08/25 08:59:29.954, 193, 373, 397
2022/08/25 08:59:31.460, 193, 367, 397
2022/08/25 08:59:32.966, 181, 372, 405
2022/08/25 08:59:34.473, 173, 373, 405
2022/08/25 08:59:35.979, 173, 369, 382
2022/08/25 08:59:37.485, 186, 373, 399
