time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/24 18:23:22.941, 97, 126, 153
2022/08/24 18:23:24.446, 115, 154, 152
2022/08/24 18:23:25.952, 131, 176, 171
2022/08/24 18:23:27.457, 76, 167, 149
2022/08/24 18:23:28.962, 92, 161, 128
2022/08/24 18:23:30.468, 104, 145, 170
2022/08/24 18:23:31.973, 120, 187, 176
2022/08/24 18:23:33.479, 121, 167, 154
2022/08/24 18:23:34.985, 123, 138, 190
2022/08/24 18:23:36.490, 97, 167, 135
2022/08/24 18:23:37.995, 141, 170, 145
2022/08/24 18:23:39.501, 100, 170, 166
2022/08/24 18:23:41.007, 122, 167, 168
2022/08/24 18:23:42.512, 101, 187, 154
2022/08/24 18:23:44.017, 95, 184, 122
2022/08/24 18:23:45.531, 138, 169, 113
2022/08/24 18:23:47.028, 130, 176, 165
2022/08/24 18:23:48.534, 142, 165, 166
2022/08/24 18:23:50.039, 88, 185, 142
2022/08/24 18:23:51.545, 110, 135, 155
2022/08/24 18:23:53.050, 115, 149, 141
2022/08/24 18:23:54.555, 93, 163, 152
2022/08/24 18:23:56.061, 114, 183, 158
2022/08/24 18:23:57.566, 128, 175, 174
2022/08/24 18:23:59.072, 116, 161, 170
2022/08/24 18:24:00.577, 108, 188, 137
2022/08/24 18:24:02.083, 108, 164, 173
2022/08/24 18:24:03.588, 121, 181, 178
2022/08/24 18:24:05.093, 120, 158, 124
2022/08/24 18:24:06.598, 77, 134, 188
2022/08/24 18:24:08.104, 117, 162, 106
2022/08/24 18:24:09.609, 63, 136, 152
2022/08/24 18:24:11.114, 94, 161, 160
2022/08/24 18:24:12.619, 114, 196, 162
2022/08/24 18:24:14.125, 114, 170, 170
2022/08/24 18:24:15.630, 114, 138, 187
2022/08/24 18:24:17.136, 101, 172, 134
2022/08/24 18:24:18.641, 95, 154, 177
2022/08/24 18:24:20.146, 105, 132, 157
2022/08/24 18:24:21.652, 115, 162, 162
