time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/25 14:23:03.035, 150, 209, 193
2022/08/25 14:23:04.541, 122, 225, 192
2022/08/25 14:23:06.046, 139, 210, 213
2022/08/25 14:23:07.551, 147, 209, 202
2022/08/25 14:23:09.057, 129, 230, 195
2022/08/25 14:23:10.562, 135, 216, 196
2022/08/25 14:23:12.067, 132, 216, 206
2022/08/25 14:23:13.573, 130, 229, 190
2022/08/25 14:23:15.078, 133, 216, 225
2022/08/25 14:23:16.584, 129, 211, 198
2022/08/25 14:23:18.089, 134, 202, 206
2022/08/25 14:23:19.594, 144, 217, 218
2022/08/25 14:23:21.100, 131, 226, 209
2022/08/25 14:23:22.605, 147, 224, 207
2022/08/25 14:23:24.111, 140, 233, 208
2022/08/25 14:23:25.616, 139, 195, 198
2022/08/25 14:23:27.122, 132, 224, 190
2022/08/25 14:23:28.627, 137, 218, 201
2022/08/25 14:23:30.132, 138, 235, 206
2022/08/25 14:23:31.638, 156, 241, 198
2022/08/25 14:23:33.143, 155, 209, 204
2022/08/25 14:23:34.649, 139, 213, 212
2022/08/25 14:23:36.154, 126, 227, 182
2022/08/25 14:23:37.659, 115, 188, 205
2022/08/25 14:23:39.165, 139, 215, 213
2022/08/25 14:23:40.670, 130, 208, 212
2022/08/25 14:23:42.176, 127, 194, 222
2022/08/25 14:23:43.682, 122, 203, 214
2022/08/25 14:23:45.187, 122, 217, 202
2022/08/25 14:23:46.692, 139, 221, 211
2022/08/25 14:23:48.197, 135, 200, 205
2022/08/25 14:23:49.703, 152, 225, 203
2022/08/25 14:23:51.208, 144, 226, 221
2022/08/25 14:23:52.714, 135, 214, 210
2022/08/25 14:23:54.219, 126, 215, 204
2022/08/25 14:23:55.724, 127, 234, 214
2022/08/25 14:23:57.229, 130, 231, 209
2022/08/25 14:23:58.734, 135, 215, 207
2022/08/25 14:24:00.239, 139, 204, 210
2022/08/25 14:24:01.744, 147, 211, 221
