time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/25 05:56:35.721, 111, 126, 103
2022/08/25 05:56:37.225, 79, 138, 60
2022/08/25 05:56:38.750, 116, 149, 80
2022/08/25 05:56:40.236, 122, 156, 105
2022/08/25 05:56:41.747, 103, 116, 127
2022/08/25 05:56:43.247, 60, 127, 73
2022/08/25 05:56:44.751, 95, 131, 81
2022/08/25 05:56:46.257, 108, 124, 116
2022/08/25 05:56:47.763, 123, 141, 102
2022/08/25 05:56:49.268, 85, 122, 105
2022/08/25 05:56:50.773, 101, 124, 79
2022/08/25 05:56:52.278, 93, 146, 94
2022/08/25 05:56:53.783, 114, 117, 82
2022/08/25 05:56:55.287, 121, 117, 88
2022/08/25 05:56:56.793, 114, 129, 108
2022/08/25 05:56:58.299, 105, 125, 126
2022/08/25 05:56:59.804, 73, 118, 113
2022/08/25 05:57:01.309, 117, 144, 109
2022/08/25 05:57:02.814, 100, 120, 96
2022/08/25 05:57:04.319, 114, 104, 75
2022/08/25 05:57:05.825, 109, 134, 103
2022/08/25 05:57:07.330, 99, 173, 103
2022/08/25 05:57:08.835, 125, 146, 80
2022/08/25 05:57:10.341, 134, 113, 99
2022/08/25 05:57:11.846, 113, 113, 86
2022/08/25 05:57:13.352, 121, 133, 101
2022/08/25 05:57:14.857, 91, 125, 109
2022/08/25 05:57:16.363, 114, 127, 102
2022/08/25 05:57:17.867, 85, 136, 74
2022/08/25 05:57:19.372, 73, 140, 99
2022/08/25 05:57:20.877, 113, 92, 126
2022/08/25 05:57:22.382, 96, 142, 127
2022/08/25 05:57:23.888, 118, 130, 103
2022/08/25 05:57:25.392, 80, 131, 98
2022/08/25 05:57:26.897, 94, 161, 122
2022/08/25 05:57:28.403, 104, 110, 84
2022/08/25 05:57:29.909, 111, 130, 102
2022/08/25 05:57:31.413, 84, 136, 103
2022/08/25 05:57:32.918, 82, 123, 99
2022/08/25 05:57:34.423, 157, 164, 91
2022/08/25 05:57:35.929, 126, 125, 121
2022/08/25 05:57:37.434, 87, 117, 116
2022/08/25 05:57:38.939, 69, 125, 101
2022/08/25 05:57:40.444, 102, 128, 84
2022/08/25 05:57:41.949, 89, 120, 124
2022/08/25 05:57:43.455, 106, 121, 107
2022/08/25 05:57:44.960, 117, 155, 99
2022/08/25 05:57:46.465, 114, 121, 92
