time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/25 04:57:10.465, 169, 313, 360
2022/08/25 04:57:11.972, 177, 345, 339
2022/08/25 04:57:13.478, 183, 357, 358
2022/08/25 04:57:14.984, 169, 375, 357
2022/08/25 04:57:16.491, 226, 357, 366
2022/08/25 04:57:17.997, 199, 352, 359
2022/08/25 04:57:19.503, 196, 372, 360
2022/08/25 04:57:21.010, 166, 393, 360
2022/08/25 04:57:22.516, 153, 344, 348
2022/08/25 04:57:24.022, 191, 359, 371
2022/08/25 04:57:25.529, 191, 357, 329
2022/08/25 04:57:27.035, 183, 360, 390
2022/08/25 04:57:28.541, 184, 345, 334
2022/08/25 04:57:30.048, 184, 349, 365
2022/08/25 04:57:31.554, 164, 353, 359
2022/08/25 04:57:33.060, 197, 349, 372
2022/08/25 04:57:34.566, 219, 344, 360
2022/08/25 04:57:36.073, 160, 369, 364
2022/08/25 04:57:37.579, 164, 392, 365
2022/08/25 04:57:39.085, 182, 410, 348
2022/08/25 04:57:40.592, 191, 374, 349
2022/08/25 04:57:42.098, 174, 345, 332
2022/08/25 04:57:43.604, 181, 337, 348
2022/08/25 04:57:45.111, 180, 358, 370
2022/08/25 04:57:46.617, 184, 355, 365
2022/08/25 04:57:48.123, 197, 346, 333
2022/08/25 04:57:49.630, 134, 350, 365
2022/08/25 04:57:51.136, 199, 350, 353
2022/08/25 04:57:52.642, 209, 371, 352
2022/08/25 04:57:54.149, 197, 371, 321
2022/08/25 04:57:55.654, 188, 345, 348
2022/08/25 04:57:57.160, 178, 323, 337
2022/08/25 04:57:58.666, 193, 360, 326
2022/08/25 04:58:00.173, 199, 353, 382
2022/08/25 04:58:01.679, 217, 349, 340
2022/08/25 04:58:03.185, 145, 344, 359
2022/08/25 04:58:04.691, 163, 358, 369
2022/08/25 04:58:06.197, 183, 329, 357
2022/08/25 04:58:07.703, 186, 359, 360
2022/08/25 04:58:09.210, 147, 364, 360
2022/08/25 04:58:10.716, 191, 358, 383
2022/08/25 04:58:12.222, 193, 317, 377
2022/08/25 04:58:13.729, 157, 339, 341
2022/08/25 04:58:15.235, 159, 326, 346
2022/08/25 04:58:16.741, 180, 354, 365
2022/08/25 04:58:18.248, 208, 368, 338
