time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/25 09:52:32.053, 104, 123, 89
2022/08/25 09:52:33.558, 106, 140, 107
2022/08/25 09:52:35.063, 96, 141, 91
2022/08/25 09:52:36.566, 94, 142, 80
2022/08/25 09:52:38.072, 100, 145, 81
2022/08/25 09:52:39.577, 92, 129, 104
2022/08/25 09:52:41.082, 112, 132, 107
2022/08/25 09:52:42.587, 106, 127, 97
2022/08/25 09:52:44.092, 117, 132, 106
2022/08/25 09:52:45.597, 82, 129, 92
2022/08/25 09:52:47.102, 107, 128, 101
2022/08/25 09:52:48.607, 125, 122, 99
2022/08/25 09:52:50.113, 110, 125, 124
2022/08/25 09:52:51.618, 122, 131, 90
2022/08/25 09:52:53.124, 112, 145, 107
2022/08/25 09:52:54.629, 109, 130, 109
2022/08/25 09:52:56.134, 113, 140, 105
2022/08/25 09:52:57.639, 115, 135, 109
2022/08/25 09:52:59.144, 112, 135, 97
2022/08/25 09:53:00.648, 109, 153, 93
2022/08/25 09:53:02.153, 112, 131, 97
2022/08/25 09:53:03.658, 113, 139, 100
2022/08/25 09:53:05.163, 118, 136, 86
2022/08/25 09:53:06.669, 117, 137, 100
2022/08/25 09:53:08.174, 104, 131, 91
2022/08/25 09:53:09.680, 104, 134, 115
2022/08/25 09:53:11.185, 101, 156, 106
2022/08/25 09:53:12.690, 109, 135, 82
2022/08/25 09:53:14.195, 92, 132, 113
2022/08/25 09:53:15.700, 100, 121, 95
2022/08/25 09:53:17.205, 129, 130, 96
2022/08/25 09:53:18.709, 117, 129, 97
2022/08/25 09:53:20.215, 102, 148, 125
2022/08/25 09:53:21.720, 108, 128, 96
2022/08/25 09:53:23.225, 91, 154, 103
2022/08/25 09:53:24.731, 109, 130, 103
2022/08/25 09:53:26.235, 125, 147, 93
2022/08/25 09:53:27.740, 91, 118, 119
2022/08/25 09:53:29.246, 101, 121, 134
2022/08/25 09:53:30.752, 120, 129, 115
2022/08/25 09:53:32.257, 112, 132, 103
