time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/25 06:54:59.829, 194, 364, 362
2022/08/25 06:55:01.335, 183, 338, 381
2022/08/25 06:55:02.841, 174, 363, 365
2022/08/25 06:55:04.347, 188, 341, 386
2022/08/25 06:55:05.854, 198, 358, 406
2022/08/25 06:55:07.360, 208, 354, 380
2022/08/25 06:55:08.866, 205, 352, 356
2022/08/25 06:55:10.373, 166, 365, 373
2022/08/25 06:55:11.879, 170, 358, 381
2022/08/25 06:55:13.385, 222, 349, 339
2022/08/25 06:55:14.892, 194, 330, 365
2022/08/25 06:55:16.398, 162, 359, 358
2022/08/25 06:55:17.904, 193, 362, 355
2022/08/25 06:55:19.410, 186, 360, 349
2022/08/25 06:55:20.917, 171, 331, 354
2022/08/25 06:55:22.423, 202, 388, 387
2022/08/25 06:55:23.930, 170, 358, 366
2022/08/25 06:55:25.436, 185, 333, 373
2022/08/25 06:55:26.942, 184, 346, 354
2022/08/25 06:55:28.449, 185, 335, 379
2022/08/25 06:55:29.955, 170, 381, 384
2022/08/25 06:55:31.461, 181, 362, 368
2022/08/25 06:55:32.968, 210, 346, 410
2022/08/25 06:55:34.474, 181, 357, 349
2022/08/25 06:55:35.980, 184, 359, 328
2022/08/25 06:55:37.486, 187, 365, 366
2022/08/25 06:55:38.992, 166, 381, 388
2022/08/25 06:55:40.499, 220, 371, 381
2022/08/25 06:55:42.005, 178, 346, 360
2022/08/25 06:55:43.511, 202, 379, 364
2022/08/25 06:55:45.018, 180, 358, 368
2022/08/25 06:55:46.524, 182, 364, 347
2022/08/25 06:55:48.030, 192, 341, 354
2022/08/25 06:55:49.536, 180, 383, 361
2022/08/25 06:55:51.043, 183, 362, 354
2022/08/25 06:55:52.549, 193, 362, 390
2022/08/25 06:55:54.055, 174, 345, 367
2022/08/25 06:55:55.561, 191, 373, 370
2022/08/25 06:55:57.067, 197, 360, 393
2022/08/25 06:55:58.573, 199, 362, 329
2022/08/25 06:56:00.079, 177, 337, 382
2022/08/25 06:56:01.585, 190, 335, 376
2022/08/25 06:56:03.092, 212, 371, 356
2022/08/25 06:56:04.597, 162, 367, 358
2022/08/25 06:56:06.104, 218, 362, 379
2022/08/25 06:56:07.610, 164, 358, 343
2022/08/25 06:56:09.117, 198, 388, 390
