time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/08/25 00:23:29.887, 143, 233, 237
2022/08/25 00:23:31.393, 105, 245, 215
2022/08/25 00:23:32.898, 138, 205, 218
2022/08/25 00:23:34.404, 148, 256, 193
2022/08/25 00:23:35.910, 168, 255, 203
2022/08/25 00:23:37.416, 106, 235, 236
2022/08/25 00:23:38.922, 150, 254, 194
2022/08/25 00:23:40.427, 137, 187, 185
2022/08/25 00:23:41.933, 162, 229, 174
2022/08/25 00:23:43.439, 144, 266, 210
2022/08/25 00:23:44.944, 150, 210, 161
2022/08/25 00:23:46.450, 126, 222, 200
2022/08/25 00:23:47.956, 150, 239, 176
2022/08/25 00:23:49.461, 133, 239, 219
2022/08/25 00:23:50.967, 124, 245, 189
2022/08/25 00:23:52.473, 140, 255, 197
2022/08/25 00:23:53.978, 134, 208, 181
2022/08/25 00:23:55.484, 139, 227, 223
2022/08/25 00:23:56.989, 158, 238, 185
2022/08/25 00:23:58.495, 147, 251, 199
2022/08/25 00:24:00.000, 127, 240, 143
2022/08/25 00:24:01.506, 130, 235, 195
2022/08/25 00:24:03.011, 183, 246, 212
2022/08/25 00:24:04.517, 156, 270, 212
2022/08/25 00:24:06.022, 130, 206, 200
2022/08/25 00:24:07.528, 144, 239, 200
2022/08/25 00:24:09.033, 146, 196, 207
2022/08/25 00:24:10.539, 124, 248, 218
2022/08/25 00:24:12.045, 103, 214, 184
2022/08/25 00:24:13.550, 113, 240, 189
2022/08/25 00:24:15.056, 184, 237, 201
2022/08/25 00:24:16.562, 160, 226, 204
2022/08/25 00:24:18.068, 139, 235, 206
2022/08/25 00:24:19.573, 135, 257, 242
2022/08/25 00:24:21.079, 143, 207, 211
2022/08/25 00:24:22.585, 153, 248, 195
2022/08/25 00:24:24.091, 148, 238, 230
2022/08/25 00:24:25.596, 173, 215, 185
2022/08/25 00:24:27.102, 145, 259, 232
2022/08/25 00:24:28.610, 120, 218, 183
2022/08/25 00:24:30.114, 158, 182, 199
2022/08/25 00:24:31.638, 153, 217, 217
2022/08/25 00:24:33.125, 151, 246, 207
2022/08/25 00:24:34.631, 123, 189, 201
2022/08/25 00:24:36.136, 168, 206, 218
2022/08/25 00:24:37.642, 149, 248, 169
2022/08/25 00:24:39.148, 155, 220, 171
2022/08/25 00:24:40.653, 131, 252, 200
2022/08/25 00:24:42.159, 136, 213, 215
2022/08/25 00:24:43.665, 146, 223, 230
2022/08/25 00:24:45.170, 132, 238, 207
2022/08/25 00:24:46.675, 97, 237, 224
2022/08/25 00:24:48.181, 133, 225, 215
2022/08/25 00:24:49.687, 128, 209, 177
