cp_corr1,cp_corr2,cp_corr3,cp_corr4,cp_corr5,cp_corr6,cp_corr7,cp_corr8,cp_corr9,cp_corr10,cp_corr11,cp_corr12,cp_corr13,cp_corr14,cp_corr15,cp_corr16,cp_corr17,cp_corr18,cp_corr19,cp_corr20,cp_corr21,cp_corr22,cp_corr23,cp_corr24,cp_corr25,cp_corr26,cp_corr27,cp_corr28,cp_corr29,cp_corr30,cp_corr31,cp_corr32,cp_corr33,cp_corr34,cp_corr35,cp_corr36,cp_corr37,cp_corr38,cp_corr39,cp_corr40,cp_corr41,cp_corr42,cp_corr43,cp_corr44,cp_corr45,cp_corr46,cp_corr47,cp_corr48,cp_corr49,cp_corr50,cp_corr51,cp_corr52,cp_corr53,cp_corr54,cp_corr55,cp_corr56,cp_corr57,cp_corr58,cp_corr59,cp_corr60,cp_corr61,cp_corr62,cp_corr63,cp_corr64,cp_corr65,cp_corr66,cp_corr67,cp_corr68,cp_corr69,cp_corr70,cp_corr71,cp_corr72,cp_corr73,cp_corr74,cp_corr75,cp_corr76,cp_corr77,cp_corr78,cp_corr79,cp_corr80
3.28963387561573,3.25843571061573,3.223710596075,3.19468406452893,3.17074908,3.14760782,3.128240725,3.1141249325,3.1014451575,3.0845338025,3.0518649057,2.996928685,2.933048845,2.871108986525,2.814665714075,2.7602207525,2.706748595,2.6601840075,2.6269353375,2.6102134425,2.5981288225,2.56911180725,2.5099207925,2.42999849639073,2.33827414561573,2.24917211061573,2.17277800061573,2.1102179,2.061610783175,2.0211662575,1.983840825,1.946835995,1.9067243625,1.8646488625,1.8237305425,1.7870797875,1.75360394561573,1.71715233217359,1.68123903712219,1.64858266914208,1.62031158858488,1.59288792960685,1.5664535086573,1.5411798111573,1.51712646554157,1.49305545665803,1.47168272698444,1.45076975184719,1.43074697473702,1.41068968031157,1.3907047,1.3693145075,1.348755225,1.33230140061573,1.32271482639095,1.32269055798146,1.33195199311573,1.34779404025,1.36331505438427,1.37061471688427,1.36174179179006,1.33672097,1.30014323232567,1.2611555549555,1.22640474741842,1.20041725985168,1.18127464024858,1.17100526968111,1.16714088612032,1.16777933706183,1.17309020114266,1.18002733816793,1.18486911116501,1.18742511652483,1.18787171268955,1.18409428373927,1.17261985641359,1.15680342537129,1.14133740262646,1.12089615929557
3.45197325076471,3.42224616576471,3.38478646,3.35102907144118,3.326733045,3.3017967525,3.28412926255,3.2679164161,3.25545397855,3.2372418675,3.201633665,3.14471298505,3.0780688475,3.01152541,2.952268285,2.8948000075,2.8390384575,2.7904176906,2.7568837375,2.7401675,2.7287792575,2.697286015,2.6329615529,2.54651722326471,2.44825105326471,2.35253115076471,2.27025301826471,2.20262779,2.14964643135,2.1057812575,2.06519982,2.0249586475,1.9824143725,1.9382483725,1.895116922425,1.8563677325,1.82143154576471,1.78304021614706,1.74507743776912,1.71009734697207,1.68123170360589,1.65248268415296,1.62433928014708,1.59747454764708,1.57195712370737,1.54672155625883,1.52401611211177,1.50164610061912,1.48060511607059,1.45948803257647,1.4376760365,1.4148934885,1.393192004625,1.37549287826471,1.36532606501177,1.36485732652942,1.37511007576471,1.39203469,1.40875095673529,1.41665219673529,1.40708754802353,1.3796243075,1.34080434274118,1.2989637486706,1.26171668472943,1.23391387973532,1.2132680519118,1.20275337630594,1.19802707897655,1.19771602248834,1.2033221279119,1.21015057879428,1.21450084039724,1.21740704308256,1.21782046911787,1.21288789900023,1.20098000045905,1.18451581326492,1.16827437118255,1.14661580888842
3.71377595430889,3.67765463430889,3.63478698,3.59993893295222,3.5663571875,3.5412622425,3.51293237335,3.4950050887,3.47837782535,3.455725875,3.419245905,3.35825858835,3.28818386,3.221830315,3.15733066,3.0973075625,3.0373164975,2.9840882202,2.9460606125,2.925170965,2.909689215,2.875607655,2.8083840868,2.71853197930889,2.61677147430889,2.51650875930889,2.43079545930889,2.358461745,2.30073256795,2.253521305,2.20925035,2.16539319,2.12034008,2.07320991,2.027870809975,1.9872734175,1.94956727430889,1.90966395521334,1.86951175975168,1.83271840743857,1.80003657398646,1.76867559823736,1.73872372058892,1.70969508058892,1.68208910105503,1.65438972184824,1.6294868906349,1.60524648820168,1.58207556753245,1.55899188268089,1.5356540805,1.511563972,1.487984074875,1.46883868430889,1.45677310548467,1.45426121611778,1.46177452930889,1.4772245275,1.49124664569111,1.49737285569111,1.48696653328155,1.4591398875,1.42010497102734,1.37801800368268,1.34111848191825,1.31351023144227,1.29293833296118,1.28209640472588,1.27754956628415,1.27754284733219,1.28321817790246,1.29072175455807,1.29497129737078,1.29785620027526,1.29745099241707,1.2922446435093,1.27882538638196,1.26202184994261,1.2449443112377,1.22204349843545
4.45661313673687,4.40140782923687,4.350020275,4.30343987918422,4.2590558975,4.222294485,4.1844915,4.157551745,4.135074595,4.1046718625,4.059375215,3.990033065,3.9097201375,3.8330837725,3.75869452,3.68785766,3.6179299875,3.5539192275,3.5052869225,3.4773198125,3.4548120375,3.4172578025,3.3464994775,3.25057294923687,3.14217290423687,3.03259354173687,2.93748246673687,2.856158345,2.7896716725,2.7333091625,2.6804893275,2.6282768725,2.5757940575,2.52035447,2.466972315,2.4193182525,2.37531467173687,2.32818038010531,2.28185648021061,2.23853859101066,2.20122889477913,2.16436561511077,2.1286382348687,2.0937145398687,2.06015125063183,2.0266905851265,1.9962412125212,1.96630544271061,1.93778411993162,1.90972745017369,1.8819395625,1.8525896175,1.8244021275,1.80099810673687,1.78415038661584,1.77868923847374,1.78361064423687,1.7964923625,1.80929918326313,1.81365387076313,1.80076300209997,1.7698285325,1.7270508496369,1.68184175333698,1.64074700278446,1.61081654778993,1.58805056250067,1.57590998224834,1.57086513784871,1.57108246285965,1.57764119221276,1.58632746260799,1.5916773665768,1.59431687823502,1.59403103421423,1.58834902121436,1.57261257157747,1.55287426318784,1.53129966300868,1.50445108803468
5.50585641746302,5.44700636746302,5.389010895,5.32540113311576,5.2710036925,5.2268820475,5.1793098145,5.14355306,5.1123900325,5.072032690625,5.0163138675,4.9342267175,4.8416246525,4.7487358025,4.6597772075,4.5715820975,4.48392185,4.4055698225,4.344464225,4.306398035,4.2749806525,4.2226092475,4.1322017725,4.01426221996302,3.87989681746302,3.74514609571302,3.62674325496302,3.525538505,3.4432927,3.372774185,3.3070558925,3.243861405,3.1788621125,3.112723375,3.0479832825,2.9893004925,2.93609182996302,2.87893755314453,2.82324011488905,2.77076559006879,2.72620820764017,2.68109226292826,2.63722505713018,2.59443037213018,2.55279793216716,2.51101300463277,2.47208409093824,2.43469099238905,2.39885452894823,2.3636606122463,2.329210584425,2.292900805,2.2581343525,2.22838644496302,2.20704683956398,2.19785542492604,2.19979628746302,2.21137259,2.22295316753698,2.22544463753698,2.20996020616013,2.174426095,2.12533209380289,2.07354043032249,2.02704457267456,1.99231228440829,1.96590717099668,1.95189693022783,1.94667838398597,1.94721267745343,1.95491501207844,1.96575223268126,1.97183962767091,1.97542001411137,1.97508633827114,1.96772079747047,1.94905418866759,1.92454883149784,1.8976265600178,1.8653921316931
6.21768212153154,6.14264651153154,6.08208131,6.01729292350788,5.9488981375,5.8978895125,5.8451228315,5.8018970925,5.767708215,5.722907999375,5.66152451,5.574471175,5.4731058075,5.3733876975,5.2781323975,5.1797433125,5.0855327875,4.99966242,4.9301043575,4.8875511875,4.850135355,4.79422779,4.70071087,4.57445917153154,4.43000529653154,4.28522141178154,4.15617241153154,4.0467888625,3.9546106525,3.8765505425,3.8049501725,3.7348991625,3.6641875375,3.5916381,3.52033852,3.456306295,3.39819724153154,3.3357863516973,3.27388632959461,3.21662820625453,3.16702204910025,3.11597539457436,3.06776519781536,3.01961945781536,2.97339908378382,2.92655614940656,2.88320249585926,2.84071226959461,2.80037685794415,2.76119762640315,2.722551251475,2.68223698,2.6438311125,2.61038356465654,2.58535238815203,2.57340923306307,2.57253994903154,2.5827435475,2.59389603846846,2.59571352596846,2.57891662167004,2.54086772,2.49010534486149,2.43553565985137,2.38468860062751,2.34804533700457,2.31929044824897,2.30360000518483,2.29937432930426,2.29822461635837,2.30821697849133,2.3206133790432,2.3265001751784,2.33066306002394,2.32963799913907,2.32117626578887,2.30125131592737,2.27326384555235,2.24388048062214,2.20741795675948
5.74126323660244,5.68046342410244,5.60898404,5.55153938727561,5.48902772,5.4388724625,5.3955252125,5.3532429175,5.3202888325,5.2814551775,5.2225236225,5.141304605,5.04588284,4.9469005475,4.85712548,4.76596702,4.6757776075,4.594120175,4.528851205,4.487748835,4.4549766175,4.40207506,4.3114828975,4.19295225660244,4.05412039410244,3.91554190910244,3.79198561160244,3.6860425725,3.59959822,3.5253355475,3.457100015,3.3908657675,3.322801385,3.2542279225,3.186419975,3.125743975,3.07036147660244,3.01078556365367,2.95150752730733,2.89700466310197,2.85007438930052,2.80248788469126,2.75610271352444,2.71041588852444,2.66600347442199,2.62141735412101,2.58049847296734,2.54030507230733,2.50242705484342,2.46466776741024,2.4280121775,2.38987601,2.3528018375,2.32128999847744,2.29785817851903,2.28676130320489,2.28689425910244,2.2972102275,2.30876243589756,2.31205230839756,2.29680565085268,2.2611231825,2.21140546824977,2.15871001069173,2.1103248536515,2.0740698756391,2.04694552618304,2.03265514162406,2.02703369718656,2.02773188426175,2.03584536159305,2.04774266088581,2.05455423849953,2.05812920627824,2.05859354219573,2.05034655293233,2.03155536718257,2.00552106466401,1.97704022371617,1.94225852903807
5.31975602446389,5.26873985696389,5.1991754375,5.14545072861597,5.09594738875,5.0509218391,5.011291465,4.9765417825,4.94888061,4.9105268,4.856609495,4.782360355,4.68960216,4.6005784,4.513503655,4.4294155377875,4.3441809375,4.2702101075,4.2089117575,4.1737077725,4.14484626375,4.09444322625,4.00851900875,3.89384535696389,3.76164616071389,3.62940575946389,3.51203719446389,3.4130842925,3.3325695175,3.2634694225,3.20092232375,3.13926469875,3.07625640375,3.01171734875,2.9486797,2.8920476375,2.84011437196389,2.78371395919584,2.72851164589167,2.67757299262307,2.63433764884571,2.59000676733585,2.54682351213891,2.50529381338891,2.46395788392502,2.42341922948849,2.38583400154265,2.34921444339167,2.31417122699945,2.27990317844639,2.24600089,2.210926595,2.17658065375,2.14791662196389,2.12695659686542,2.11791916642778,2.12060758071389,2.1324471725,2.14535485303611,2.14985011803611,2.1356342172593,2.10185950625,2.05371388220459,2.00252947167668,1.95596631453224,1.92109009517226,1.89496958601742,1.88069972180786,1.87565266392761,1.87654424145764,1.88500719514741,1.8955033457655,1.9024290988672,1.90504565884292,1.90564535963572,1.8987868620892,1.88025049988461,1.85669835361002,1.83005999827361,1.79726594916386
5.4814199761176,5.4290905923676,5.36507120125,5.3108999687169,5.2639147467375,5.2151346572,5.178462045,5.1487678825,5.1195391850625,5.08619291125,5.03132912875,4.94974415875,4.85495747125,4.759355255,4.67049012,4.5816430692625,4.49448124,4.4161089875,4.35662143,4.31948672,4.29167237375,4.24099413125,4.14950053,4.0278414586176,3.8877851436176,3.7485615748676,3.6259097548676,3.5228387225,3.43910451375,3.36860463125,3.3042909025,3.24042758875,3.1754465825,3.1083707625,3.043381505,2.98401655125,2.9301387661176,2.8718325298014,2.81390136460281,2.76078554310125,2.71481188540927,2.66911418759814,2.62461188367602,2.58128724242602,2.53951552505842,2.49783634538279,2.45956950933139,2.42245947835281,2.38681052981464,2.35190564873676,2.31710940125,2.28128085375,2.24638520875,2.2170441311176,2.19610543353154,2.1890291309852,2.1942220823676,2.20899228125,2.2251193463824,2.2312507876324,2.21693528012578,2.1808510175,2.12942517724182,2.07425912561449,2.0242269375849,1.98666629413163,1.95898122810554,1.9427045154455,1.93656161618461,1.93701059802807,1.94414429329055,1.95464621847358,1.96107738414648,1.9633356530158,1.96375898387274,1.95604297824385,1.93630279278953,1.91273025173684,1.88663634145334,1.85254869932592
4.8702676970202,4.8263032557702,4.76632935875,4.72006733206755,4.6794279101625,4.6372013875,4.6059345875,4.5788934075,4.5575126741875,4.52691382125,4.47738691125,4.40049656875,4.31246060875,4.22600891,4.1429516575,4.064981605,3.98367729,3.9130110475,3.859604005,3.8293858425,3.804856295,3.759072535,3.67357383875,3.5614031270202,3.4324259307702,3.3045556332702,3.1928496433952,3.09966366,3.02484389125,2.96187525125,2.90381780375,2.8473601675,2.78858638625,2.72767517875,2.668234505,2.61472773375,2.5657003495202,2.5125866724053,2.45986157231061,2.41158797002399,2.37020322301579,2.32927460670076,2.28890150270202,2.25032757770202,2.21334809443182,2.17610653441983,2.14213853701452,2.10943135106061,2.07753508482828,2.04654503507702,2.01518389125,1.98282416125,1.951485205,1.9257500870202,1.90833846564583,1.9032194152904,1.9104024295202,1.92658644875,1.9424901604798,1.9497049104798,1.93720935989331,1.90230216125,1.85474052837689,1.80280445119697,1.75582978677778,1.72057465232324,1.69457086391731,1.68007733774496,1.67459197548866,1.67380575657957,1.68094017209599,1.69022868682453,1.69595617495333,1.69897199962821,1.69863326046407,1.69220159099753,1.67587714988313,1.65345950147101,1.63018201709853,1.60010187441621
