----,
DateTime:,      2022/05/09, 13:18:51, 1652127530,
PIF:,             23.79,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,          50,    1, 
S/N Ratio:,   631.28,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    185.236,      23.839,      0.000,
    2,        3.3,    188.860,      25.994,      0.000,
    3,        5.8,    189.050,      28.105,      0.000,
    4,        8.3,    189.241,      30.280,      0.000,
    5,       10.8,    190.004,      32.889,      0.000,
    6,       13.3,    189.750,      35.441,      0.000,
    7,       15.8,    190.131,      37.949,      0.000,
    8,       18.3,    190.195,      40.307,      0.000,
    9,       20.8,    190.322,      42.781,      0.000,
   10,       23.3,    190.322,      44.709,      0.000,
   11,       25.8,    190.131,      46.885,      0.000,
   12,       28.3,    190.449,      48.751,      0.000,
   13,       30.8,    190.385,      50.337,      0.000,
   14,       33.3,    190.322,      51.671,      0.000,
   15,       35.8,    190.385,      53.103,      0.000,
   16,       38.3,    190.576,      53.948,      0.000,
   17,       40.8,    190.767,      55.038,      0.000,
   18,       43.3,    190.576,      55.758,      0.000,
   19,       45.8,    190.512,      56.485,      0.000,
   20,       48.3,    190.703,      57.069,      0.000,
   21,       50.8,    190.894,      57.836,      0.000,
   22,       53.3,    190.576,      57.992,      0.000,
   23,       55.8,    190.830,      58.439,      0.000,
   24,       58.3,    190.957,      58.751,      0.000,
   25,       60.8,    190.830,      59.327,      0.000,
   26,       63.3,    190.767,      59.497,      0.000,
   27,       65.8,    191.212,      59.535,      0.000,
   28,       68.3,    191.148,      59.760,      0.000,
   29,       70.8,    191.085,      60.027,      0.000,
   30,       73.3,    190.830,      60.076,      0.000,
   31,       75.8,    191.212,      60.032,      0.000,
