----,
DateTime:,      2022/05/09, 19:23:24, 1652149403,
PIF:,             23.01,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,          50,    1, 
S/N Ratio:,   800.84,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    184.868,      37.488,      0.000,
    2,        3.3,    188.368,      40.926,      0.000,
    3,        5.8,    188.622,      44.292,      0.000,
    4,        8.3,    188.877,      47.644,      0.000,
    5,       10.8,    189.195,      51.537,      0.000,
    6,       13.3,    189.577,      55.486,      0.000,
    7,       15.8,    189.577,      59.081,      0.000,
    8,       18.3,    189.704,      62.681,      0.000,
    9,       20.8,    189.895,      66.009,      0.000,
   10,       23.3,    189.895,      69.453,      0.000,
   11,       25.8,    190.022,      72.071,      0.000,
   12,       28.3,    189.895,      74.716,      0.000,
   13,       30.8,    190.404,      76.937,      0.000,
   14,       33.3,    190.277,      79.169,      0.000,
   15,       35.8,    190.340,      80.904,      0.000,
   16,       38.3,    190.595,      82.672,      0.000,
   17,       40.8,    190.404,      83.824,      0.000,
   18,       43.3,    190.277,      85.136,      0.000,
   19,       45.8,    190.722,      86.021,      0.000,
   20,       48.3,    190.722,      87.009,      0.000,
   21,       50.8,    190.849,      87.651,      0.000,
   22,       53.3,    190.913,      88.393,      0.000,
   23,       55.8,    190.786,      88.806,      0.000,
   24,       58.3,    190.913,      89.380,      0.000,
   25,       60.8,    190.913,      89.588,      0.000,
   26,       63.3,    191.167,      90.056,      0.000,
   27,       65.8,    191.231,      90.389,      0.000,
   28,       68.3,    191.104,      90.669,      0.000,
   29,       70.8,    191.231,      90.940,      0.000,
   30,       73.3,    191.104,      91.245,      0.000,
   31,       75.8,    191.167,      91.114,      0.000,
