----,
DateTime:,      2022/05/09, 17:22:30, 1652142149,
PIF:,             23.43,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,          50,    1, 
S/N Ratio:,   740.27,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    185.093,      33.165,      0.000,
    2,        3.3,    188.607,      35.969,      0.000,
    3,        5.8,    188.798,      38.715,      0.000,
    4,        8.3,    188.862,      41.314,      0.000,
    5,       10.8,    189.182,      44.306,      0.000,
    6,       13.3,    189.182,      47.518,      0.000,
    7,       15.8,    189.565,      50.809,      0.000,
    8,       18.3,    189.629,      53.867,      0.000,
    9,       20.8,    189.629,      56.790,      0.000,
   10,       23.3,    189.756,      59.586,      0.000,
   11,       25.8,    189.948,      62.189,      0.000,
   12,       28.3,    189.884,      64.637,      0.000,
   13,       30.8,    190.012,      66.665,      0.000,
   14,       33.3,    190.267,      68.894,      0.000,
   15,       35.8,    190.140,      70.542,      0.000,
   16,       38.3,    190.267,      72.118,      0.000,
   17,       40.8,    190.587,      73.465,      0.000,
   18,       43.3,    190.459,      75.125,      0.000,
   19,       45.8,    190.523,      75.955,      0.000,
   20,       48.3,    190.523,      76.913,      0.000,
   21,       50.8,    190.778,      77.587,      0.000,
   22,       53.3,    190.523,      78.552,      0.000,
   23,       55.8,    190.906,      79.104,      0.000,
   24,       58.3,    190.842,      79.664,      0.000,
   25,       60.8,    190.906,      79.967,      0.000,
   26,       63.3,    190.778,      80.740,      0.000,
   27,       65.8,    190.842,      80.972,      0.000,
   28,       68.3,    191.098,      81.206,      0.000,
   29,       70.8,    191.034,      81.403,      0.000,
   30,       73.3,    191.034,      81.808,      0.000,
   31,       75.8,    191.290,      81.983,      0.000,
