----,
DateTime:,      2022/05/09, 23:30:04, 1652164203,
PIF:,             48.98,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    5, 
S/N Ratio:,   122.11,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
  604,   234825.8,    187.752,      98.360,
  605,   234865.8,    187.814,      98.566,
  606,   234905.8,    187.802,      99.623,
  607,   234945.8,    187.802,      96.894,
  608,   234985.8,    187.790,      99.412,
  609,   235025.8,    187.855,      99.092,
  610,   235065.8,    187.818,      99.277,
  611,   235105.8,    187.830,      99.813,
  612,   235145.8,    187.829,      99.122,
  613,   235185.8,    187.740,      98.582,
  614,   235225.8,    187.803,      97.883,
  615,   235265.8,    187.805,      99.322,
  616,   235305.8,    187.757,      98.478,
  617,   235345.8,    187.822,     100.254,
  618,   235385.8,    187.848,     100.272,
  619,   235425.8,    187.787,      98.660,
  620,   235465.8,    187.724,      97.108,
  621,   235505.8,    187.710,      97.607,
  622,   235545.8,    187.787,     100.095,
  623,   235585.8,    187.825,     101.579,
  624,   235625.8,    187.899,      99.427,
  625,   235665.8,    187.874,     100.504,
  626,   235705.8,    187.810,     100.512,
  627,   235745.8,    187.898,      98.710,
  628,   235785.8,    187.821,      99.070,
  629,   235825.8,    187.873,     100.320,
  630,   235865.8,    187.847,      99.618,
  631,   235905.8,    187.885,      99.648,
  632,   235945.8,    187.822,     100.174,
  633,   235985.8,    187.807,      98.912,
  634,   236025.8,    187.781,      99.242,
  635,   236065.8,    187.845,     100.683,
  636,   236105.8,    187.782,      99.262,
  637,   236145.8,    187.794,      99.447,
  638,   236185.8,    187.805,     101.372,
  639,   236225.8,    187.857,     100.818,
  640,   236265.8,    187.730,     101.188,
  641,   236305.8,    187.843,      99.059,
  642,   236345.8,    187.778,      99.944,
  643,   236385.8,    187.815,     100.416,
  644,   236425.8,    187.816,     100.948,
  645,   236465.8,    187.853,     101.666,
  646,   236505.8,    187.802,     101.997,
  647,   236545.8,    187.776,     101.862,
  648,   236585.8,    187.800,     100.089,
  649,   236625.8,    187.812,     101.148,
  650,   236665.8,    187.850,     100.613,
  651,   236705.8,    187.838,     100.236,
  652,   236745.8,    187.839,     100.889,
  653,   236785.8,    187.801,     100.541,
  654,   236825.8,    187.827,     100.735,
  655,   236865.8,    187.788,     101.060,
  656,   236905.8,    187.812,     101.420,
  657,   236945.8,    187.823,     100.555,
  658,   236985.8,    187.759,     100.048,
  659,   237025.8,    187.784,      99.712,
  660,   237065.8,    187.823,      99.516,
  661,   237105.8,    187.723,     101.107,
  662,   237145.8,    187.850,     100.576,
  663,   237185.8,    187.812,     101.412,
  664,   237225.8,    187.863,      99.707,
  665,   237265.8,    187.812,     100.743,
  666,   237305.8,    187.888,     100.727,
  667,   237345.8,    187.826,     101.266,
  668,   237385.8,    187.827,     101.797,
  669,   237425.8,    187.878,     102.868,
  670,   237465.8,    187.840,     101.267,
  671,   237505.8,    187.853,     101.952,
  672,   237545.8,    187.790,     100.538,
  673,   237585.8,    187.792,     101.112,
  674,   237625.8,    187.856,     101.140,
  675,   237665.8,    187.869,     100.724,
  676,   237705.8,    187.880,     100.916,
  677,   237745.8,    187.856,     101.084,
  678,   237785.8,    187.844,     102.310,
  679,   237825.8,    187.804,     102.674,
  680,   237865.8,    187.816,     102.146,
  681,   237905.8,    187.792,     101.309,
  682,   237945.8,    187.829,     101.434,
  683,   237985.8,    187.867,     100.724,
  684,   238025.8,    187.894,     101.263,
  685,   238065.8,    187.869,     101.075,
  686,   238105.8,    187.844,     101.813,
  687,   238145.8,    187.845,     101.622,
  688,   238185.8,    187.844,     101.487,
  689,   238225.8,    187.833,     102.701,
  690,   238265.8,    187.794,     101.637,
  691,   238305.8,    187.831,     101.505,
  692,   238345.8,    187.855,     102.048,
  693,   238385.8,    187.880,     102.967,
  694,   238425.8,    187.882,     103.194,
  695,   238465.8,    187.817,     102.308,
  696,   238505.8,    187.844,     102.654,
  697,   238545.8,    187.831,     101.422,
  698,   238585.8,    187.869,     101.744,
  699,   238625.8,    187.740,     100.884,
  700,   238665.8,    187.854,     101.072,
  701,   238705.8,    187.918,     101.304,
  702,   238745.8,    187.842,     100.973,
  703,   238785.8,    187.856,     102.367,
  704,   238825.8,    187.843,     102.371,
  705,   238865.8,    187.818,     100.793,
  706,   238905.8,    187.856,     102.236,
  707,   238945.8,    187.805,     103.095,
  708,   238985.8,    187.832,     102.058,
  709,   239025.8,    187.882,     104.220,
  710,   239065.8,    187.894,     102.457,
  711,   239105.8,    187.807,     101.642,
  712,   239145.8,    187.806,     101.468,
  713,   239185.8,    187.742,     104.088,
  714,   239225.8,    187.843,     104.107,
  715,   239265.8,    187.843,     102.898,
  716,   239305.8,    187.919,     104.068,
  717,   239345.8,    187.843,     103.356,
  718,   239385.8,    187.907,     101.972,
  719,   239425.8,    187.843,     102.124,
  720,   239465.8,    187.868,     102.274,
  721,   239505.8,    187.880,     102.295,
  722,   239545.8,    187.842,     103.560,
  723,   239585.8,    187.880,     102.658,
  724,   239625.8,    187.843,     103.387,
  725,   239665.8,    187.806,     102.531,
  726,   239705.8,    187.806,     103.227,
  727,   239745.8,    187.882,     104.257,
  728,   239785.8,    187.845,     103.020,
  729,   239825.8,    187.819,     101.634,
  730,   239865.8,    187.818,     103.767,
  731,   239905.8,    187.883,     102.348,
  732,   239945.8,    187.885,     102.534,
  733,   239985.8,    187.872,     104.231,
  734,   240025.8,    187.883,     103.670,
  735,   240065.8,    187.884,     104.194,
  736,   240105.8,    187.844,     102.759,
  737,   240145.8,    187.882,     104.244,
  738,   240185.8,    187.846,     102.814,
  739,   240225.8,    187.899,     103.539,
  740,   240265.8,    187.773,     100.907,
  741,   240305.8,    187.811,     103.026,
  742,   240345.8,    187.824,     102.247,
  743,   240385.8,    187.823,     104.007,
  744,   240425.8,    187.887,     103.679,
  745,   240465.8,    187.912,     103.679,
  746,   240505.8,    187.872,     102.385,
  747,   240545.8,    187.834,     102.366,
  748,   240585.8,    187.796,     101.822,
  749,   240625.8,    187.848,     104.147,
  750,   240665.8,    187.836,     102.893,
  751,   240705.8,    187.936,     103.206,
  752,   240745.8,    187.834,     103.192,
  753,   240785.8,    187.873,     104.428,
  754,   240825.8,    187.898,     104.261,
  755,   240865.8,    187.822,     102.668,
  756,   240905.8,    187.961,     103.927,
  757,   240945.8,    187.810,     102.726,
  758,   240985.8,    187.861,     102.520,
  759,   241025.8,    187.824,     101.656,
  760,   241065.8,    187.862,     103.068,
  761,   241105.8,    187.901,     104.078,
  762,   241145.8,    187.913,     104.216,
  763,   241185.8,    187.875,     103.675,
  764,   241225.8,    187.885,     104.340,
  765,   241265.8,    187.859,     103.450,
  766,   241305.8,    187.808,     102.929,
  767,   241345.8,    187.760,     101.209,
  768,   241385.8,    187.861,     102.824,
  769,   241425.8,    187.900,     102.485,
  770,   241465.8,    187.927,     103.296,
  771,   241505.8,    187.901,     103.107,
  772,   241545.8,    187.874,     102.593,
  773,   241585.8,    187.861,     102.933,
  774,   241625.8,    187.887,     102.792,
  775,   241665.8,    187.874,     102.662,
  776,   241705.8,    187.899,     102.663,
  777,   241745.8,    187.875,     104.402,
  778,   241785.8,    187.885,     104.951,
  779,   241825.8,    187.883,     102.809,
  780,   241865.8,    187.895,     103.351,
  781,   241905.8,    187.895,     103.855,
  782,   241945.8,    187.845,     104.222,
  783,   241985.8,    187.896,     104.370,
  784,   242025.8,    187.819,     103.869,
  785,   242065.8,    187.795,     103.549,
  786,   242105.8,    187.872,     102.294,
  787,   242145.8,    187.809,     103.739,
  788,   242185.8,    187.859,     102.664,
  789,   242225.8,    187.973,     102.991,
  790,   242265.8,    187.934,     104.202,
  791,   242305.8,    187.822,     103.994,
  792,   242345.8,    187.886,     104.224,
  793,   242385.8,    187.911,     105.605,
  794,   242425.8,    187.887,     104.208,
  795,   242465.8,    187.876,     105.297,
  796,   242505.8,    187.941,     104.233,
  797,   242545.8,    187.927,     103.347,
  798,   242585.8,    187.888,     104.374,
  799,   242625.8,    187.811,     102.767,
  800,   242665.8,    187.826,     103.435,
  801,   242705.8,    187.838,     104.836,
  802,   242745.8,    187.914,     104.494,
  803,   242785.8,    187.864,     105.238,
  804,   242825.8,    187.953,     104.196,
  805,   242865.8,    187.994,     104.404,
  806,   242905.8,    187.907,     103.513,
  807,   242945.8,    187.779,     102.758,
  808,   242985.8,    187.869,     102.909,
  809,   243025.8,    187.869,     103.918,
  810,   243065.8,    187.883,     102.706,
  811,   243105.8,    187.909,     102.732,
  812,   243145.8,    187.897,     104.171,
  813,   243185.8,    187.936,     103.325,
  814,   243225.8,    187.860,     102.607,
  815,   243265.8,    187.822,     105.917,
  816,   243305.8,    187.976,     104.788,
  817,   243345.8,    187.926,     104.468,
  818,   243385.8,    187.916,     104.344,
  819,   243425.8,    187.891,     103.435,
  820,   243465.8,    187.877,     104.670,
  821,   243505.8,    187.877,     103.285,
  822,   243545.8,    187.902,     103.581,
  823,   243585.8,    187.915,     104.849,
  824,   243625.8,    187.866,     104.649,
  825,   243665.8,    187.840,     103.081,
  826,   243705.8,    187.955,     106.218,
  827,   243745.8,    187.905,     104.104,
  828,   243785.8,    187.880,     104.656,
  829,   243825.8,    187.942,     103.572,
  830,   243865.8,    187.891,     103.433,
  831,   243905.8,    187.990,     104.663,
  832,   243945.8,    187.913,     104.240,
  833,   243985.8,    187.861,     105.118,
  834,   244025.8,    187.872,     105.441,
  835,   244065.8,    187.882,     103.498,
  836,   244105.8,    187.857,     103.279,
  837,   244145.8,    187.946,     105.592,
  838,   244185.8,    187.971,     104.550,
  839,   244225.8,    187.960,     103.997,
  840,   244265.8,    187.934,     105.271,
  841,   244305.8,    187.870,     104.396,
  842,   244345.8,    187.845,     105.977,
  843,   244385.8,    187.882,     105.433,
  844,   244425.8,    187.843,     104.524,
  845,   244465.8,    187.841,     105.066,
  846,   244505.8,    187.942,     103.494,
  847,   244545.8,    187.890,     103.931,
  848,   244585.8,    187.941,     104.281,
  849,   244625.8,    187.979,     103.411,
  850,   244665.8,    187.889,     105.331,
  851,   244705.8,    187.914,     104.999,
  852,   244745.8,    187.914,     103.550,
  853,   244785.8,    187.851,     104.790,
  854,   244825.8,    187.852,     106.005,
  855,   244865.8,    187.915,     104.595,
  856,   244905.8,    187.966,     104.432,
  857,   244945.8,    187.863,     103.930,
  858,   244985.8,    187.876,     104.099,
  859,   245025.8,    187.890,     103.970,
  860,   245065.8,    187.878,     104.683,
  861,   245105.8,    187.943,     104.496,
  862,   245145.8,    187.943,     106.477,
  863,   245185.8,    187.867,     104.144,
  864,   245225.8,    187.930,     103.438,
  865,   245265.8,    187.854,     103.634,
  866,   245305.8,    187.827,     104.175,
  867,   245345.8,    187.865,     105.250,
  868,   245385.8,    187.825,     105.031,
  869,   245425.8,    187.876,     105.511,
  870,   245465.8,    187.977,     105.130,
  871,   245505.8,    187.838,     104.781,
  872,   245545.8,    187.826,     105.161,
  873,   245585.8,    187.914,     104.082,
  874,   245625.8,    187.901,     103.931,
  875,   245665.8,    187.887,     103.906,
  876,   245705.8,    187.848,     103.960,
  877,   245745.8,    187.849,     105.358,
  878,   245785.8,    187.850,     106.425,
  879,   245825.8,    187.886,     105.835,
  880,   245865.8,    187.922,     106.387,
  881,   245905.8,    188.035,     106.498,
  882,   245945.8,    187.895,     105.272,
  883,   245985.8,    187.933,     104.551,
  884,   246025.8,    187.921,     104.039,
  885,   246065.8,    187.870,     104.160,
  886,   246105.8,    187.893,     104.821,
  887,   246145.8,    187.905,     104.777,
  888,   246185.8,    187.967,     106.699,
  889,   246225.8,    187.927,     104.379,
  890,   246265.8,    187.887,     104.950,
  891,   246305.8,    187.938,     105.842,
  892,   246345.8,    187.925,     104.463,
  893,   246385.8,    187.936,     103.267,
  894,   246425.8,    187.897,     105.886,
  895,   246465.8,    187.846,     104.504,
  896,   246505.8,    187.884,     105.930,
  897,   246545.8,    187.872,     105.372,
  898,   246585.8,    187.910,     104.662,
  899,   246625.8,    187.934,     105.555,
  900,   246665.8,    187.907,     105.549,
  901,   246705.8,    187.919,     104.516,
  902,   246745.8,    187.881,     105.761,
  903,   246785.8,    187.933,     106.120,
  904,   246825.8,    187.972,     106.649,
  905,   246865.8,    187.946,     104.320,
  906,   246905.8,    187.896,     104.529,
  907,   246945.8,    187.948,     104.913,
  908,   246985.8,    187.935,     105.080,
  909,   247025.8,    187.960,     104.033,
  910,   247065.8,    187.872,     105.341,
  911,   247105.8,    187.834,     105.215,
  912,   247145.8,    187.860,     104.686,
  913,   247185.8,    187.937,     105.730,
  914,   247225.8,    187.863,     107.131,
  915,   247265.8,    188.005,     106.431,
  916,   247305.8,    187.892,     104.096,
  917,   247345.8,    187.917,     104.113,
  918,   247385.8,    188.006,     105.429,
  919,   247425.8,    187.994,     104.896,
  920,   247465.8,    187.881,     105.234,
  921,   247505.8,    187.856,     104.016,
  922,   247545.8,    187.857,     105.919,
  923,   247585.8,    187.972,     105.772,
  924,   247625.8,    187.973,     106.520,
  925,   247665.8,    187.935,     105.749,
  926,   247705.8,    187.950,     104.637,
  927,   247745.8,    187.989,     105.861,
  928,   247785.8,    187.938,     104.835,
  929,   247825.8,    187.901,     106.436,
  930,   247865.8,    187.938,     105.362,
  931,   247905.8,    187.912,     105.868,
  932,   247945.8,    187.911,     106.045,
  933,   247985.8,    187.987,     105.469,
  934,   248025.8,    187.914,     106.210,
  935,   248065.8,    187.940,     104.437,
  936,   248105.8,    187.965,     104.779,
  937,   248145.8,    187.888,     105.851,
  938,   248185.8,    187.936,     105.123,
  939,   248225.8,    187.886,     106.861,
  940,   248265.8,    187.926,     106.550,
  941,   248305.8,    187.940,     106.525,
  942,   248345.8,    187.877,     105.123,
  943,   248385.8,    187.825,     104.034,
  944,   248425.8,    187.912,     104.747,
  945,   248465.8,    187.949,     105.822,
  946,   248505.8,    188.011,     104.889,
  947,   248545.8,    187.959,     105.752,
  948,   248585.8,    188.023,     105.628,
  949,   248625.8,    187.959,     104.949,
  950,   248665.8,    187.996,     105.066,
  951,   248705.8,    187.894,     105.233,
  952,   248745.8,    187.856,     106.446,
  953,   248785.8,    187.867,     105.753,
  954,   248825.8,    187.916,     105.369,
  955,   248865.8,    187.902,     106.124,
  956,   248905.8,    187.927,     106.998,
  957,   248945.8,    187.876,     106.145,
  958,   248985.8,    187.888,     106.121,
  959,   249025.8,    187.862,     106.473,
  960,   249065.8,    187.914,     106.637,
  961,   249105.8,    187.938,     106.125,
  962,   249145.8,    187.989,     107.024,
  963,   249185.8,    187.900,     105.631,
  964,   249225.8,    187.912,     105.972,
  965,   249265.8,    187.938,     105.935,
  966,   249305.8,    187.912,     105.117,
  967,   249345.8,    187.899,     103.896,
  968,   249385.8,    187.927,     105.324,
  969,   249425.8,    187.978,     106.134,
  970,   249465.8,    187.956,     106.640,
  971,   249505.8,    187.956,     106.799,
  972,   249545.8,    187.945,     105.338,
  973,   249585.8,    187.957,     104.504,
  974,   249625.8,    187.931,     105.378,
  975,   249665.8,    187.944,     105.934,
  976,   249705.8,    187.908,     106.855,
  977,   249745.8,    187.960,     105.935,
  978,   249785.8,    187.936,     105.777,
  979,   249825.8,    187.987,     104.728,
  980,   249865.8,    187.912,     106.276,
  981,   249905.8,    187.938,     106.082,
  982,   249945.8,    187.924,     105.918,
  983,   249985.8,    188.027,     106.987,
  984,   250025.8,    187.926,     105.031,
  985,   250065.8,    187.913,     106.381,
  986,   250105.8,    187.901,     107.632,
  987,   250145.8,    187.966,     106.682,
  988,   250185.8,    187.954,     106.010,
  989,   250225.8,    188.005,     108.582,
  990,   250265.8,    187.955,     107.196,
  991,   250305.8,    187.981,     106.596,
  992,   250345.8,    187.955,     106.985,
  993,   250385.8,    187.918,     104.886,
  994,   250425.8,    187.907,     106.142,
  995,   250465.8,    188.022,     105.241,
  996,   250505.8,    187.907,     105.388,
  997,   250545.8,    187.932,     104.996,
  998,   250585.8,    187.920,     104.429,
  999,   250625.8,    187.997,     104.795,
 1000,   250665.8,    187.970,     105.712,
 1001,   250705.8,    188.023,     106.107,
 1002,   250745.8,    187.984,     105.915,
 1003,   250785.8,    187.946,     107.509,
 1004,   250825.8,    187.970,     108.174,
 1005,   250865.8,    187.906,     106.120,
 1006,   250905.8,    187.918,     105.719,
 1007,   250945.8,    187.854,     105.927,
 1008,   250985.8,    187.942,     107.162,
 1009,   251025.8,    187.980,     106.634,
 1010,   251065.8,    187.968,     107.860,
 1011,   251105.8,    187.955,     105.767,
 1012,   251145.8,    187.944,     105.629,
 1013,   251185.8,    187.946,     105.667,
 1014,   251225.8,    187.921,     107.620,
 1015,   251265.8,    188.021,     107.257,
 1016,   251305.8,    187.969,     107.387,
 1017,   251345.8,    187.957,     107.238,
 1018,   251385.8,    187.932,     107.110,
 1019,   251425.8,    187.969,     105.833,
 1020,   251465.8,    187.942,     105.606,
 1021,   251505.8,    187.902,     107.981,
 1022,   251545.8,    187.891,     105.655,
 1023,   251585.8,    187.966,     104.416,
 1024,   251625.8,    187.980,     105.331,
 1025,   251665.8,    187.993,     105.858,
 1026,   251705.8,    188.007,     106.771,
 1027,   251745.8,    187.929,     105.898,
 1028,   251785.8,    188.017,     107.862,
 1029,   251825.8,    187.904,     106.315,
 1030,   251865.8,    187.978,     105.771,
 1031,   251905.8,    187.890,     104.907,
 1032,   251945.8,    188.004,     105.420,
 1033,   251985.8,    187.979,     107.900,
 1034,   252025.8,    187.966,     106.082,
 1035,   252065.8,    187.888,     105.187,
 1036,   252105.8,    187.952,     105.207,
 1037,   252145.8,    187.939,     105.882,
 1038,   252185.8,    187.991,     107.090,
 1039,   252225.8,    187.926,     107.274,
 1040,   252265.8,    187.965,     107.025,
 1041,   252305.8,    188.015,     107.175,
 1042,   252345.8,    187.963,     106.491,
 1043,   252385.8,    187.963,     106.888,
 1044,   252425.8,    187.965,     106.212,
 1045,   252465.8,    187.876,     105.011,
 1046,   252505.8,    187.938,     104.999,
 1047,   252545.8,    188.001,     105.521,
 1048,   252585.8,    188.013,     108.046,
 1049,   252625.8,    187.987,     107.115,
 1050,   252665.8,    187.947,     106.040,
 1051,   252705.8,    187.934,     105.673,
 1052,   252745.8,    187.896,     105.706,
 1053,   252785.8,    187.920,     106.417,
 1054,   252825.8,    187.944,     105.680,
 1055,   252865.8,    187.955,     106.239,
 1056,   252905.8,    187.929,     106.054,
 1057,   252945.8,    187.966,     106.785,
 1058,   252985.8,    187.990,     106.923,
 1059,   253025.8,    188.017,     105.848,
 1060,   253065.8,    187.929,     107.117,
 1061,   253105.8,    187.929,     105.287,
 1062,   253145.8,    187.903,     106.046,
 1063,   253185.8,    187.940,     106.569,
 1064,   253225.8,    187.977,     105.695,
 1065,   253265.8,    188.065,     106.914,
 1066,   253305.8,    187.964,     105.815,
 1067,   253345.8,    187.964,     105.798,
 1068,   253385.8,    187.940,     108.197,
 1069,   253425.8,    187.915,     106.403,
 1070,   253465.8,    187.967,     105.701,
 1071,   253505.8,    187.853,     106.052,
 1072,   253545.8,    187.916,     105.175,
 1073,   253585.8,    187.993,     103.397,
 1074,   253625.8,    188.068,     107.435,
 1075,   253665.8,    187.967,     107.287,
 1076,   253705.8,    187.955,     107.307,
 1077,   253745.8,    187.893,     106.593,
 1078,   253785.8,    187.906,     106.991,
 1079,   253825.8,    187.919,     108.613,
 1080,   253865.8,    188.020,     108.051,
 1081,   253905.8,    187.995,     106.462,
 1082,   253945.8,    187.933,     106.780,
 1083,   253985.8,    187.960,     106.819,
 1084,   254025.8,    187.950,     106.647,
 1085,   254065.8,    187.901,     106.804,
 1086,   254105.8,    187.865,     107.135,
 1087,   254145.8,    187.967,     106.957,
 1088,   254185.8,    187.981,     107.507,
 1089,   254225.8,    187.943,     106.805,
 1090,   254265.8,    187.981,     105.922,
 1091,   254305.8,    188.045,     107.022,
 1092,   254345.8,    187.906,     107.038,
 1093,   254385.8,    187.969,     104.868,
 1094,   254425.8,    187.995,     105.918,
 1095,   254465.8,    187.882,     106.635,
 1096,   254505.8,    187.958,     107.045,
 1097,   254545.8,    187.997,     105.844,
 1098,   254585.8,    188.009,     106.415,
 1099,   254625.8,    187.983,     107.156,
 1100,   254665.8,    187.932,     107.894,
 1101,   254705.8,    187.945,     105.422,
 1102,   254745.8,    187.932,     105.903,
 1103,   254785.8,    187.907,     104.173,
 1104,   254825.8,    188.011,     107.502,
 1105,   254865.8,    188.012,     106.314,
 1106,   254905.8,    188.036,     106.679,
 1107,   254945.8,    187.920,     106.015,
 1108,   254985.8,    188.057,     107.973,
 1109,   255025.8,    187.966,     106.753,
 1110,   255065.8,    187.939,     106.231,
 1111,   255105.8,    187.940,     107.455,
 1112,   255145.8,    187.989,     108.015,
 1113,   255185.8,    187.977,     106.558,
 1114,   255225.8,    187.977,     106.730,
 1115,   255265.8,    188.014,     106.731,
 1116,   255305.8,    187.988,     107.055,
 1117,   255345.8,    187.962,     106.867,
 1118,   255385.8,    187.961,     105.926,
 1119,   255425.8,    188.012,     106.254,
 1120,   255465.8,    187.924,     106.987,
 1121,   255505.8,    187.963,     108.096,
 1122,   255545.8,    187.924,     107.173,
 1123,   255585.8,    187.998,     106.442,
 1124,   255625.8,    187.971,     107.110,
 1125,   255665.8,    188.020,     106.382,
 1126,   255705.8,    187.971,     107.464,
 1127,   255745.8,    188.023,     107.098,
 1128,   255785.8,    187.960,     106.037,
 1129,   255825.8,    187.949,     107.440,
 1130,   255865.8,    187.964,     104.992,
 1131,   255905.8,    187.901,     106.744,
 1132,   255945.8,    187.975,     108.335,
 1133,   255985.8,    188.064,     107.986,
 1134,   256025.8,    188.038,     107.449,
 1135,   256065.8,    188.077,     108.017,
 1136,   256105.8,    188.040,     108.361,
 1137,   256145.8,    187.991,     107.254,
 1138,   256185.8,    187.954,     106.562,
 1139,   256225.8,    187.965,     106.846,
 1140,   256265.8,    188.015,     107.011,
 1141,   256305.8,    187.978,     108.293,
 1142,   256345.8,    188.053,     107.746,
 1143,   256385.8,    188.053,     108.156,
 1144,   256425.8,    187.986,     106.182,
 1145,   256465.8,    188.036,     106.490,
 1146,   256505.8,    187.897,     106.810,
 1147,   256545.8,    187.961,     106.622,
 1148,   256585.8,    187.973,     106.331,
 1149,   256625.8,    187.999,     105.447,
 1150,   256665.8,    188.025,     107.415,
 1151,   256705.8,    187.986,     106.744,
 1152,   256745.8,    188.023,     106.339,
 1153,   256785.8,    187.896,     105.799,
 1154,   256825.8,    187.933,     106.853,
 1155,   256865.8,    187.998,     106.888,
 1156,   256905.8,    188.023,     107.608,
 1157,   256945.8,    187.971,     107.443,
 1158,   256985.8,    188.034,     106.393,
 1159,   257025.8,    188.110,     106.777,
 1160,   257065.8,    188.034,     107.826,
 1161,   257105.8,    187.931,     106.550,
 1162,   257145.8,    187.943,     106.760,
 1163,   257185.8,    187.944,     107.313,
 1164,   257225.8,    187.956,     107.513,
 1165,   257265.8,    187.957,     105.954,
 1166,   257305.8,    187.994,     106.096,
 1167,   257345.8,    187.943,     106.519,
 1168,   257385.8,    188.018,     106.525,
 1169,   257425.8,    188.068,     106.362,
 1170,   257465.8,    188.041,     107.912,
 1171,   257505.8,    187.901,     108.277,
 1172,   257545.8,    188.016,     107.545,
 1173,   257585.8,    187.966,     107.221,
 1174,   257625.8,    187.992,     106.133,
 1175,   257665.8,    188.017,     105.978,
 1176,   257705.8,    187.978,     107.395,
 1177,   257745.8,    187.939,     107.564,
 1178,   257785.8,    187.965,     107.563,
 1179,   257825.8,    188.016,     107.747,
 1180,   257865.8,    188.017,     107.222,
 1181,   257905.8,    188.041,     107.568,
 1182,   257945.8,    187.977,     107.240,
 1183,   257985.8,    187.938,     107.030,
 1184,   258025.8,    188.015,     108.845,
 1185,   258065.8,    187.951,     106.923,
 1186,   258105.8,    187.939,     107.608,
 1187,   258145.8,    187.964,     107.265,
 1188,   258185.8,    188.002,     106.866,
 1189,   258225.8,    187.976,     107.185,
 1190,   258265.8,    187.987,     107.873,
 1191,   258305.8,    187.934,     106.590,
 1192,   258345.8,    187.960,     106.986,
 1193,   258385.8,    188.023,     107.691,
 1194,   258425.8,    187.999,     105.928,
 1195,   258465.8,    187.973,     108.238,
 1196,   258505.8,    188.000,     107.137,
 1197,   258545.8,    187.975,     108.336,
 1198,   258585.8,    187.988,     107.064,
 1199,   258625.8,    188.026,     106.385,
 1200,   258665.8,    188.077,     106.704,
 1201,   258705.8,    188.025,     107.429,
 1202,   258745.8,    187.989,     107.774,
 1203,   258785.8,    187.964,     106.733,
 1204,   258825.8,    187.927,     105.716,
 1205,   258865.8,    187.965,     105.546,
 1206,   258905.8,    188.003,     107.644,
 1207,   258945.8,    188.067,     107.821,
 1208,   258985.8,    188.042,     108.284,
 1209,   259025.8,    188.031,     107.232,
 1210,   259065.8,    188.007,     106.582,
 1211,   259105.8,    188.045,     107.109,
 1212,   259145.8,    187.932,     105.848,
 1213,   259185.8,    187.932,     108.543,
 1214,   259225.8,    187.945,     107.340,
 1215,   259265.8,    187.945,     106.804,
 1216,   259305.8,    188.036,     108.255,
 1217,   259345.8,    188.047,     108.617,
 1218,   259385.8,    188.046,     107.251,
 1219,   259425.8,    187.984,     107.239,
 1220,   259465.8,    188.008,     107.229,
 1221,   259505.8,    187.935,     107.082,
 1222,   259545.8,    187.999,     105.332,
 1223,   259585.8,    187.949,     107.105,
 1224,   259625.8,    187.986,     108.804,
 1225,   259665.8,    187.947,     107.759,
 1226,   259705.8,    188.007,     106.696,
 1227,   259745.8,    187.982,     104.968,
 1228,   259785.8,    187.981,     107.470,
 1229,   259825.8,    187.968,     107.082,
 1230,   259865.8,    187.981,     108.849,
 1231,   259905.8,    187.995,     107.074,
 1232,   259945.8,    188.084,     107.411,
 1233,   259985.8,    187.970,     106.933,
 1234,   260025.8,    188.033,     106.400,
 1235,   260065.8,    187.982,     106.767,
 1236,   260105.8,    187.992,     106.753,
 1237,   260145.8,    187.993,     107.884,
 1238,   260185.8,    187.980,     106.656,
 1239,   260225.8,    187.941,     107.340,
 1240,   260265.8,    188.028,     107.816,
 1241,   260305.8,    187.988,     107.801,
 1242,   260345.8,    188.049,     108.158,
 1243,   260385.8,    187.985,     107.279,
 1244,   260425.8,    188.048,     108.004,
 1245,   260465.8,    187.947,     105.710,
 1246,   260505.8,    187.972,     107.165,
 1247,   260545.8,    188.046,     107.309,
 1248,   260585.8,    187.994,     107.354,
 1249,   260625.8,    188.005,     107.879,
 1250,   260665.8,    188.019,     106.622,
 1251,   260705.8,    188.058,     107.004,
 1252,   260745.8,    187.970,     107.601,
 1253,   260785.8,    188.058,     107.605,
 1254,   260825.8,    188.007,     106.532,
 1255,   260865.8,    187.980,     106.556,
 1256,   260905.8,    187.978,     106.713,
 1257,   260945.8,    187.980,     105.274,
 1258,   260985.8,    188.043,     109.166,
 1259,   261025.8,    188.067,     108.430,
 1260,   261065.8,    188.055,     107.394,
 1261,   261105.8,    187.978,     105.086,
 1262,   261145.8,    187.953,     105.622,
 1263,   261185.8,    187.939,     106.170,
 1264,   261225.8,    187.990,     107.961,
 1265,   261265.8,    188.092,     107.603,
 1266,   261305.8,    188.031,     107.064,
 1267,   261345.8,    188.006,     107.206,
 1268,   261385.8,    187.942,     107.009,
 1269,   261425.8,    188.019,     106.819,
 1270,   261465.8,    188.006,     106.107,
 1271,   261505.8,    188.082,     107.509,
 1272,   261545.8,    188.018,     108.045,
 1273,   261585.8,    188.080,     108.238,
 1274,   261625.8,    187.979,     106.962,
 1275,   261665.8,    187.966,     107.101,
 1276,   261705.8,    187.979,     107.582,
