----,
DateTime:,      2022/05/18, 19:18:41, 1652926720,
PIF:,             39.76,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    5, 
S/N Ratio:,   183.64,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    185.242,      48.932,      0.000,
    2,        3.3,    188.771,      53.426,      0.000,
    3,        5.8,    189.012,      57.830,      0.000,
    4,        8.3,    189.315,      62.491,      0.000,
    5,       10.8,    189.594,      65.921,      0.000,
    6,       13.3,    189.821,      69.192,      0.000,
    7,       15.8,    189.973,      76.147,      0.000,
    8,       18.3,    190.062,      80.654,      0.000,
    9,       20.8,    190.137,      84.139,      0.000,
   10,       23.3,    190.188,      88.168,      0.000,
   11,       25.8,    190.277,      91.996,      0.000,
   12,       28.3,    190.340,      95.627,      0.000,
   13,       30.8,    190.441,      97.500,      0.000,
   14,       33.3,    190.580,     100.605,      0.000,
   15,       35.8,    190.669,     101.765,      0.000,
   16,       38.3,    190.707,     104.346,      0.000,
   17,       40.8,    190.770,     105.730,      0.000,
   18,       43.3,    190.770,     105.717,      0.000,
   19,       45.8,    190.808,     106.404,      0.000,
   20,       48.3,    190.846,     108.491,      0.000,
   21,       50.8,    190.947,     110.178,      0.000,
   22,       53.3,    190.985,     111.707,      0.000,
   23,       55.8,    190.896,     111.374,      0.000,
   24,       58.3,    191.023,     110.789,      0.000,
   25,       60.8,    191.099,     112.341,      0.000,
   26,       63.3,    191.086,     113.735,      0.000,
   27,       65.8,    191.187,     112.143,      0.000,
   28,       68.3,    191.213,     111.789,      0.000,
   29,       70.8,    191.213,     112.965,      0.000,
   30,       73.3,    191.200,     113.303,      0.000,
   31,       75.8,    191.213,     112.580,      0.000,
