----,
DateTime:,      2022/05/19, 01:17:27, 1652948246,
PIF:,             50.14,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    5, 
S/N Ratio:,   168.05,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    185.276,      48.694,      0.000,
    2,        3.3,    188.685,      53.012,      0.000,
    3,        5.8,    189.000,      57.243,      0.000,
    4,        8.3,    189.290,      61.569,      0.000,
    5,       10.8,    189.480,      66.932,      0.000,
    6,       13.3,    189.808,      72.827,      0.000,
    7,       15.8,    189.909,      77.869,      0.000,
    8,       18.3,    190.035,      82.551,      0.000,
    9,       20.8,    190.111,      87.965,      0.000,
   10,       23.3,    190.111,      91.971,      0.000,
   11,       25.8,    190.225,      96.140,      0.000,
   12,       28.3,    190.288,      98.925,      0.000,
   13,       30.8,    190.389,     103.445,      0.000,
   14,       33.3,    190.553,     104.212,      0.000,
   15,       35.8,    190.528,     106.972,      0.000,
   16,       38.3,    190.654,     109.217,      0.000,
   17,       40.8,    190.742,     109.868,      0.000,
   18,       43.3,    190.730,     111.640,      0.000,
   19,       45.8,    190.717,     111.612,      0.000,
   20,       48.3,    190.805,     113.841,      0.000,
   21,       50.8,    190.856,     113.866,      0.000,
   22,       53.3,    190.919,     113.625,      0.000,
   23,       55.8,    191.020,     114.826,      0.000,
   24,       58.3,    191.045,     115.294,      0.000,
   25,       60.8,    191.070,     115.623,      0.000,
   26,       63.3,    191.070,     115.085,      0.000,
   27,       65.8,    191.083,     115.775,      0.000,
   28,       68.3,    191.108,     118.191,      0.000,
   29,       70.8,    191.171,     117.479,      0.000,
   30,       73.3,    191.197,     116.050,      0.000,
   31,       75.8,    191.209,     116.542,      0.000,
