----,
DateTime:,      2022/05/18, 19:20:10, 1652926809,
PIF:,             38.18,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    5, 
S/N Ratio:,   175.76,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    185.280,      56.577,      0.000,
    2,        3.3,    188.747,      61.083,      0.000,
    3,        5.8,    189.013,      65.497,      0.000,
    4,        8.3,    189.279,      69.268,      0.000,
    5,       10.8,    189.532,      75.512,      0.000,
    6,       13.3,    189.722,      81.918,      0.000,
    7,       15.8,    189.937,      85.360,      0.000,
    8,       18.3,    190.051,      91.617,      0.000,
    9,       20.8,    190.127,      95.446,      0.000,
   10,       23.3,    190.177,     100.165,      0.000,
   11,       25.8,    190.165,     104.189,      0.000,
   12,       28.3,    190.355,     108.329,      0.000,
   13,       30.8,    190.393,     111.600,      0.000,
   14,       33.3,    190.557,     114.708,      0.000,
   15,       35.8,    190.582,     117.976,      0.000,
   16,       38.3,    190.734,     118.082,      0.000,
   17,       40.8,    190.722,     120.163,      0.000,
   18,       43.3,    190.848,     122.933,      0.000,
   19,       45.8,    190.798,     122.531,      0.000,
   20,       48.3,    190.836,     123.220,      0.000,
   21,       50.8,    190.836,     124.413,      0.000,
   22,       53.3,    190.949,     125.948,      0.000,
   23,       55.8,    190.962,     126.284,      0.000,
   24,       58.3,    191.063,     127.643,      0.000,
   25,       60.8,    191.076,     128.154,      0.000,
   26,       63.3,    191.127,     128.449,      0.000,
   27,       65.8,    191.127,     130.180,      0.000,
   28,       68.3,    191.215,     129.651,      0.000,
   29,       70.8,    191.203,     129.958,      0.000,
   30,       73.3,    191.241,     129.583,      0.000,
   31,       75.8,    191.253,     130.979,      0.000,
