----,
DateTime:,      2022/05/18, 15:19:15, 1652912354,
PIF:,             27.00,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    5, 
S/N Ratio:,   120.83,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    185.196,      35.103,      0.000,
    2,        3.3,    188.765,      36.699,      0.000,
    3,        5.8,    189.030,      38.262,      0.000,
    4,        8.3,    189.283,      40.484,      0.000,
    5,       10.8,    189.562,      42.728,      0.000,
    6,       13.3,    189.790,      45.666,      0.000,
    7,       15.8,    190.055,      47.547,      0.000,
    8,       18.3,    190.169,      50.660,      0.000,
    9,       20.8,    190.233,      54.497,      0.000,
   10,       23.3,    190.245,      56.600,      0.000,
   11,       25.8,    190.283,      58.694,      0.000,
   12,       28.3,    190.359,      60.592,      0.000,
   13,       30.8,    190.448,      61.804,      0.000,
   14,       33.3,    190.587,      63.842,      0.000,
   15,       35.8,    190.688,      66.097,      0.000,
   16,       38.3,    190.726,      66.238,      0.000,
   17,       40.8,    190.853,      67.790,      0.000,
   18,       43.3,    190.840,      68.990,      0.000,
   19,       45.8,    190.815,      71.626,      0.000,
   20,       48.3,    190.903,      71.960,      0.000,
   21,       50.8,    190.929,      72.619,      0.000,
   22,       53.3,    190.967,      72.786,      0.000,
   23,       55.8,    190.992,      74.880,      0.000,
   24,       58.3,    191.131,      74.142,      0.000,
   25,       60.8,    191.144,      75.182,      0.000,
   26,       63.3,    191.169,      75.853,      0.000,
   27,       65.8,    191.156,      75.520,      0.000,
   28,       68.3,    191.194,      75.319,      0.000,
   29,       70.8,    191.232,      76.878,      0.000,
   30,       73.3,    191.258,      77.212,      0.000,
   31,       75.8,    191.308,      77.378,      0.000,
