----,
DateTime:,      2022/05/18, 11:20:16, 1652898015,
PIF:,             37.44,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    5, 
S/N Ratio:,   117.65,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    185.144,      33.170,      0.000,
    2,        3.3,    188.854,      36.739,      0.000,
    3,        5.8,    189.069,      40.233,      0.000,
    4,        8.3,    189.309,      44.405,      0.000,
    5,       10.8,    189.512,      46.629,      0.000,
    6,       13.3,    189.790,      52.020,      0.000,
    7,       15.8,    189.942,      56.000,      0.000,
    8,       18.3,    190.044,      61.232,      0.000,
    9,       20.8,    190.094,      65.056,      0.000,
   10,       23.3,    190.246,      67.513,      0.000,
   11,       25.8,    190.297,      70.979,      0.000,
   12,       28.3,    190.348,      72.710,      0.000,
   13,       30.8,    190.449,      73.556,      0.000,
   14,       33.3,    190.525,      75.626,      0.000,
   15,       35.8,    190.651,      77.323,      0.000,
   16,       38.3,    190.626,      79.563,      0.000,
   17,       40.8,    190.778,      79.378,      0.000,
   18,       43.3,    190.816,      81.792,      0.000,
   19,       45.8,    190.854,      82.109,      0.000,
   20,       48.3,    190.930,      82.807,      0.000,
   21,       50.8,    190.943,      82.433,      0.000,
   22,       53.3,    190.981,      83.290,      0.000,
   23,       55.8,    191.006,      84.837,      0.000,
   24,       58.3,    191.069,      84.452,      0.000,
   25,       60.8,    191.044,      85.483,      0.000,
   26,       63.3,    191.145,      85.627,      0.000,
   27,       65.8,    191.171,      86.664,      0.000,
   28,       68.3,    191.183,      86.498,      0.000,
   29,       70.8,    191.221,      85.621,      0.000,
   30,       73.3,    191.221,      85.253,      0.000,
   31,       75.8,    191.284,      86.820,      0.000,
