----,
DateTime:,      2022/05/18, 15:23:06, 1652912585,
PIF:,             35.18,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    5, 
S/N Ratio:,   160.70,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    185.213,      43.110,      0.000,
    2,        3.3,    188.774,      46.582,      0.000,
    3,        5.8,    189.078,      49.982,      0.000,
    4,        8.3,    189.256,      53.454,      0.000,
    5,       10.8,    189.534,      57.590,      0.000,
    6,       13.3,    189.813,      59.803,      0.000,
    7,       15.8,    189.915,      65.185,      0.000,
    8,       18.3,    190.130,      69.190,      0.000,
    9,       20.8,    190.181,      74.423,      0.000,
   10,       23.3,    190.244,      78.970,      0.000,
   11,       25.8,    190.269,      79.996,      0.000,
   12,       28.3,    190.333,      84.343,      0.000,
   13,       30.8,    190.396,      87.277,      0.000,
   14,       33.3,    190.485,      90.017,      0.000,
   15,       35.8,    190.599,      90.498,      0.000,
   16,       38.3,    190.700,      93.617,      0.000,
   17,       40.8,    190.802,      95.495,      0.000,
   18,       43.3,    190.789,      97.044,      0.000,
   19,       45.8,    190.840,      96.193,      0.000,
   20,       48.3,    190.878,      98.438,      0.000,
   21,       50.8,    190.916,     100.682,      0.000,
   22,       53.3,    190.903,     102.925,      0.000,
   23,       55.8,    190.979,     102.173,      0.000,
   24,       58.3,    191.068,     103.551,      0.000,
   25,       60.8,    191.080,     103.871,      0.000,
   26,       63.3,    191.131,     104.041,      0.000,
   27,       65.8,    191.182,     104.040,      0.000,
   28,       68.3,    191.182,     104.877,      0.000,
   29,       70.8,    191.118,     106.255,      0.000,
   30,       73.3,    191.232,     105.865,      0.000,
   31,       75.8,    191.232,     106.390,      0.000,
