,,,,,,,,,,,,Gains,,,,,,,,Compensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Sample Number ,  Sample ID ,  Number of Events ,  Termination Count ,  Count Gate ,  Dilution Factor ,  Original Volume ,  Cells/µL ,  Total Volume (µL) ,  Acquisition Time (s) ,  Date of Acquisition ,  Time of Acquisition ,  FSC Gain ,  SSC ,  GRN ,  YEL ,  RED ,  NIR ,  RED2 ,  NIR2 ,  GRN - %YEL ,  YEL - %GRN ,  RED - %YEL ,  YEL - %RED ,  RED - %NIR ,  NIR - %RED ,  YEL - %NIR ,  NIR - %YEL ,  GRN - %RED ,  RED - %GRN ,  GRN - %NIR ,  NIR - %GRN ,  RED2 - %YEL ,   YEL - %RED2 ,   RED2 - %RED ,   RED - %RED2 ,   RED2 - %GRN ,   GRN - %RED2 ,   RED2 - %NIR ,   NIR - %RED2 ,   RED2 - %NIR2 ,   NIR2 - %RED2 ,  NIR2 - %YEL ,   YEL - %NIR2 ,   NIR2 - %RED ,   RED - %NIR2 ,   NIR2 - %GRN ,   GRN - %NIR2 ,   NIR2 - %NIR ,   NIR - %NIR2 ,  Threshold Parameter ,  Threshold Value ,  Flow Rate (µL/s) ,  High Concentration Warning Trigger ,  # of Errors & Warnings ,  User Login Name ,  User Full Name ,   WorkList 
52, Optics-A-4,547,10000, All Events,1,0.2,6.22E+01,8.79,14.9, 30-NOV-2022 , 15:53:43 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
53, Optics-B-4,951,10000, All Events,1,0.2,1.08E+02,8.79,14.9, 30-NOV-2022 , 15:54:21 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
54, Optics-B-4,991,10000, All Events,1,0.2,1.13E+02,8.79,14.9, 30-NOV-2022 , 15:54:58 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
55, Optics-C-4,1455,10000, All Events,1,0.2,1.66E+02,8.79,14.9, 30-NOV-2022 , 15:55:36 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
56, Optics-C-4,1366,10000, All Events,1,0.2,1.55E+02,8.79,14.9, 30-NOV-2022 , 15:56:10 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
59, Culture-A-5,1043,10000, All Events,1,0.2,1.19E+02,8.79,14.9, 30-NOV-2022 , 17:12:08 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
60, Culture-A-5,990,10000, All Events,1,0.2,1.13E+02,8.79,14.9, 30-NOV-2022 , 17:12:46 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
61, Culture-B-5,961,10000, All Events,1,0.2,1.09E+02,8.79,14.9, 30-NOV-2022 , 17:13:23 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
62, Culture-B-5,905,10000, All Events,1,0.2,1.03E+02,8.79,14.9, 30-NOV-2022 , 17:14:01 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
63, Culture-C-5,903,10000, All Events,1,0.2,1.03E+02,8.79,14.9, 30-NOV-2022 , 17:14:39 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
64, Culture-C-5,940,10000, All Events,1,0.2,1.07E+02,8.79,14.9, 30-NOV-2022 , 17:15:13 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
65, Optics-A-5,533,10000, All Events,1,0.2,6.06E+01,8.79,14.9, 30-NOV-2022 , 17:48:57 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
66, Optics-A-5,556,10000, All Events,1,0.2,6.33E+01,8.79,14.9, 30-NOV-2022 , 17:49:45 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
67, Optics-B-5,931,10000, All Events,1,0.2,1.06E+02,8.79,14.9, 30-NOV-2022 , 17:50:23 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
68, Optics-B-5,924,10000, All Events,1,0.2,1.05E+02,8.79,14.9, 30-NOV-2022 , 17:51:00 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
69, Optics-C-5,1403,10000, All Events,1,0.2,1.60E+02,8.79,14.9, 30-NOV-2022 , 17:51:38 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
70, Optics-C-5,1436,10000, All Events,1,0.2,1.63E+02,8.79,14.9, 30-NOV-2022 , 17:52:12 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
73, Culture-A-6,942,10000, All Events,1,0.2,1.07E+02,8.79,14.9, 30-NOV-2022 , 19:11:55 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
74, Culture-A-6,987,10000, All Events,1,0.2,1.12E+02,8.79,14.9, 30-NOV-2022 , 19:12:43 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
75, Culture-B-6,907,10000, All Events,1,0.2,1.03E+02,8.79,14.9, 30-NOV-2022 , 19:13:21 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
76, Culture-B-6,870,10000, All Events,1,0.2,9.90E+01,8.79,14.9, 30-NOV-2022 , 19:13:59 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
77, Culture-C-6,884,10000, All Events,1,0.2,1.01E+02,8.79,14.9, 30-NOV-2022 , 19:14:36 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
78, Culture-C-6,933,10000, All Events,1,0.2,1.06E+02,8.79,14.9, 30-NOV-2022 , 19:15:11 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
79, Optics-A-6,516,10000, All Events,1,0.2,5.87E+01,8.79,14.9, 30-NOV-2022 , 19:52:22 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
80, Optics-A-6,533,10000, All Events,1,0.2,6.06E+01,8.79,14.9, 30-NOV-2022 , 19:53:06 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
81, Optics-B-6,1033,10000, All Events,1,0.2,1.18E+02,8.79,14.9, 30-NOV-2022 , 19:53:51 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
82, Optics-B-6,1007,10000, All Events,1,0.2,1.15E+02,8.79,14.9, 30-NOV-2022 , 19:54:39 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
83, Optics-C-6,1418,10000, All Events,1,0.2,1.61E+02,8.79,14.9, 30-NOV-2022 , 19:55:17 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
84, Optics-C-6,1328,10000, All Events,1,0.2,1.51E+02,8.79,14.9, 30-NOV-2022 , 19:55:51 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate1.csv
3, Culture-A-7,1005,10000, All Events,1,0.2,1.14E+02,8.79,14.9, 30-NOV-2022 , 21:06:10 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
4, Culture-A-7,1203,10000, All Events,1,0.2,1.37E+02,8.79,14.9, 30-NOV-2022 , 21:06:58 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
5, Culture-B-7,761,10000, All Events,1,0.2,8.66E+01,8.79,14.9, 30-NOV-2022 , 21:07:35 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
6, Culture-B-7,1035,10000, All Events,1,0.2,1.18E+02,8.76,14.85, 30-NOV-2022 , 21:08:10 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
7, Culture-C-7,876,10000, All Events,1,0.2,9.97E+01,8.79,14.9, 30-NOV-2022 , 21:08:54 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
8, Culture-C-7,973,10000, All Events,1,0.2,1.11E+02,8.79,14.9, 30-NOV-2022 , 21:09:38 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
9, Optics-A-7,516,10000, All Events,1,0.2,5.87E+01,8.79,14.9, 30-NOV-2022 , 21:45:55 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
10, Optics-A-7,538,10000, All Events,1,0.2,6.12E+01,8.79,14.9, 30-NOV-2022 , 21:46:42 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
11, Optics-B-7,968,10000, All Events,1,0.2,1.11E+02,8.76,14.85, 30-NOV-2022 , 21:47:19 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
12, Optics-B-7,1031,10000, All Events,1,0.2,1.17E+02,8.79,14.9, 30-NOV-2022 , 21:47:57 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
13, Optics-C-7,1413,10000, All Events,1,0.2,1.61E+02,8.79,14.9, 30-NOV-2022 , 21:48:34 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
14, Optics-C-7,1497,10000, All Events,1,0.2,1.70E+02,8.79,14.9, 30-NOV-2022 , 21:49:08 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
17, Culture-A-8,1085,10000, All Events,1,0.2,1.23E+02,8.79,14.9, 30-NOV-2022 , 23:12:49 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
18, Culture-A-8,1069,10000, All Events,1,0.2,1.22E+02,8.79,14.9, 30-NOV-2022 , 23:13:36 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
19, Culture-B-8,838,10000, All Events,1,0.2,9.53E+01,8.79,14.9, 30-NOV-2022 , 23:14:14 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
20, Culture-B-8,923,10000, All Events,1,0.2,1.05E+02,8.79,14.9, 30-NOV-2022 , 23:14:51 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
21, Culture-C-8,979,10000, All Events,1,0.2,1.11E+02,8.79,14.9, 30-NOV-2022 , 23:15:29 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
22, Culture-C-8,983,10000, All Events,1,0.2,1.12E+02,8.79,14.9, 30-NOV-2022 , 23:16:03 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
23, Optics-A-8,614,10000, All Events,1,0.2,6.99E+01,8.79,14.9, 30-NOV-2022 , 23:53:43 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
24, Optics-A-8,624,10000, All Events,1,0.2,7.10E+01,8.79,14.9, 30-NOV-2022 , 23:54:31 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
25, Optics-B-8,1121,10000, All Events,1,0.2,1.28E+02,8.79,14.9, 30-NOV-2022 , 23:55:09 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
26, Optics-B-8,1126,10000, All Events,1,0.2,1.28E+02,8.79,14.9, 30-NOV-2022 , 23:55:46 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
27, Optics-C-8,1615,10000, All Events,1,0.2,1.84E+02,8.79,14.9, 30-NOV-2022 , 23:56:24 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
28, Optics-C-8,1587,10000, All Events,1,0.2,1.81E+02,8.79,14.9, 30-NOV-2022 , 23:56:59 ,30.64,1.09,1,17.45,2.28, ---, ---, ---,0,0,0,0, ---, ---, ---, ---,0,0, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, ---, RED-HLin,5,0.59,500,2, GUAVAHT\GTI, Unknown, C:/Documents and Settings/GTI/Desktop/Nick Baetge/OL/OL22-2/Plate2.csv
