----,
DateTime:,      2022/12/01, 07:28:54, 1669908533,
PIF:,             12.47,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01110,
Gain:,          10,    5, 
S/N Ratio:,   856.82,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    403.353,      45.923,      0.000,
    2,        3.3,    410.657,      54.145,      0.000,
    3,        5.8,    410.897,      62.210,      0.000,
    4,        8.3,    411.285,      67.590,      0.000,
    5,       10.8,    411.563,      71.004,      0.000,
    6,       13.3,    411.877,      72.922,      0.000,
    7,       15.8,    412.154,      74.151,      0.000,
    8,       18.3,    412.321,      74.651,      0.000,
    9,       20.8,    412.395,      75.078,      0.000,
   10,       23.3,    412.598,      75.256,      0.000,
   11,       25.8,    412.691,      75.303,      0.000,
   12,       28.3,    412.839,      75.398,      0.000,
   13,       30.8,    413.079,      75.565,      0.000,
   14,       33.3,    413.134,      75.560,      0.000,
   15,       35.8,    413.319,      75.508,      0.000,
   16,       38.3,    413.449,      75.572,      0.000,
   17,       40.8,    413.449,      75.455,      0.000,
   18,       43.3,    413.560,      75.492,      0.000,
   19,       45.8,    413.504,      75.228,      0.000,
   20,       48.3,    413.578,      75.279,      0.000,
   21,       50.8,    413.615,      75.204,      0.000,
   22,       53.3,    413.689,      75.202,      0.000,
   23,       55.8,    413.782,      74.962,      0.000,
   24,       58.3,    413.856,      75.186,      0.000,
   25,       60.8,    413.930,      74.945,      0.000,
   26,       63.3,    414.003,      74.903,      0.000,
   27,       65.8,    413.911,      74.713,      0.000,
   28,       68.3,    414.040,      74.795,      0.000,
   29,       70.8,    414.022,      74.561,      0.000,
   30,       73.3,    414.151,      74.526,      0.000,
   31,       75.8,    414.077,      74.540,      0.000,
