----,
DateTime:,      2022/08/24, 09:31:58, 1661358717,
PIF:,             15.46,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01110,
Gain:,          50,    5, 
S/N Ratio:,  2289.16,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    402.737,      86.801,      0.000,
    2,        3.3,    410.788,      94.361,      0.000,
    3,        5.8,    411.100,     101.766,      0.000,
    4,        8.3,    411.284,     107.520,      0.000,
    5,       10.8,    411.687,     112.131,      0.000,
    6,       13.3,    411.981,     115.403,      0.000,
    7,       15.8,    412.201,     117.805,      0.000,
    8,       18.3,    412.347,     119.635,      0.000,
    9,       20.8,    412.586,     121.037,      0.000,
   10,       23.3,    412.806,     121.878,      0.000,
   11,       25.8,    412.843,     122.384,      0.000,
   12,       28.3,    413.008,     122.991,      0.000,
   13,       30.8,    413.044,     123.335,      0.000,
   14,       33.3,    413.173,     123.740,      0.000,
   15,       35.8,    413.356,     123.925,      0.000,
   16,       38.3,    413.393,     124.089,      0.000,
   17,       40.8,    413.576,     124.282,      0.000,
   18,       43.3,    413.594,     124.409,      0.000,
   19,       45.8,    413.631,     124.427,      0.000,
   20,       48.3,    413.851,     124.589,      0.000,
   21,       50.8,    413.723,     124.689,      0.000,
   22,       53.3,    413.833,     124.689,      0.000,
   23,       55.8,    413.870,     124.636,      0.000,
   24,       58.3,    414.016,     124.735,      0.000,
   25,       60.8,    414.035,     124.742,      0.000,
   26,       63.3,    413.980,     124.829,      0.000,
   27,       65.8,    414.108,     124.616,      0.000,
   28,       68.3,    414.163,     124.748,      0.000,
   29,       70.8,    414.163,     124.727,      0.000,
   30,       73.3,    414.236,     124.675,      0.000,
   31,       75.8,    414.218,     124.677,      0.000,
