----,
DateTime:,      2022/08/24, 23:48:21, 1661410100,
PIF:,              3.48,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01110,
Gain:,          25,    5, 
S/N Ratio:,  3842.67,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    403.118,     110.724,      0.000,
    2,        3.3,    410.565,     126.006,      0.000,
    3,        5.8,    410.950,     140.987,      0.000,
    4,        8.3,    411.189,     152.251,      0.000,
    5,       10.8,    411.610,     159.730,      0.000,
    6,       13.3,    411.849,     165.115,      0.000,
    7,       15.8,    411.941,     169.120,      0.000,
    8,       18.3,    412.271,     171.788,      0.000,
    9,       20.8,    412.436,     173.606,      0.000,
   10,       23.3,    412.528,     174.973,      0.000,
   11,       25.8,    412.748,     175.810,      0.000,
   12,       28.3,    412.839,     176.325,      0.000,
   13,       30.8,    412.876,     176.732,      0.000,
   14,       33.3,    413.206,     176.910,      0.000,
   15,       35.8,    413.243,     177.024,      0.000,
   16,       38.3,    413.445,     177.198,      0.000,
   17,       40.8,    413.426,     177.205,      0.000,
   18,       43.3,    413.463,     177.127,      0.000,
   19,       45.8,    413.481,     177.034,      0.000,
   20,       48.3,    413.573,     176.916,      0.000,
   21,       50.8,    413.610,     176.923,      0.000,
   22,       53.3,    413.702,     176.721,      0.000,
   23,       55.8,    413.757,     176.470,      0.000,
   24,       58.3,    413.812,     176.353,      0.000,
   25,       60.8,    413.958,     176.217,      0.000,
   26,       63.3,    413.977,     175.963,      0.000,
   27,       65.8,    413.977,     175.910,      0.000,
   28,       68.3,    413.958,     175.615,      0.000,
   29,       70.8,    413.977,     175.378,      0.000,
   30,       73.3,    414.105,     175.266,      0.000,
   31,       75.8,    414.123,     175.068,      0.000,
