time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/12/08 01:48:19.605, 234, 461, 331
2022/12/08 01:48:21.111, 237, 442, 318
2022/12/08 01:48:22.617, 222, 436, 320
2022/12/08 01:48:24.123, 230, 439, 330
2022/12/08 01:48:25.629, 224, 448, 329
2022/12/08 01:48:27.135, 234, 447, 343
2022/12/08 01:48:28.641, 232, 453, 330
2022/12/08 01:48:30.146, 231, 446, 315
2022/12/08 01:48:31.653, 223, 439, 325
2022/12/08 01:48:33.159, 218, 441, 330
2022/12/08 01:48:34.666, 217, 428, 309
2022/12/08 01:48:36.171, 228, 439, 320
2022/12/08 01:48:37.677, 238, 445, 317
2022/12/08 01:48:39.185, 248, 435, 320
2022/12/08 01:48:40.691, 225, 429, 311
2022/12/08 01:48:42.197, 218, 434, 331
2022/12/08 01:48:43.703, 230, 432, 319
2022/12/08 01:48:45.210, 234, 443, 320
2022/12/08 01:48:46.716, 246, 436, 326
2022/12/08 01:48:48.223, 233, 443, 322
2022/12/08 01:48:49.729, 228, 431, 325
2022/12/08 01:48:51.235, 223, 429, 329
2022/12/08 01:48:52.741, 224, 452, 349
2022/12/08 01:48:54.247, 225, 453, 317
2022/12/08 01:48:55.754, 222, 422, 333
2022/12/08 01:48:57.260, 225, 449, 318
2022/12/08 01:48:58.766, 216, 443, 320
2022/12/08 01:49:00.273, 226, 436, 330
2022/12/08 01:49:01.779, 236, 446, 325
2022/12/08 01:49:03.285, 235, 431, 336
2022/12/08 01:49:04.791, 230, 437, 337
2022/12/08 01:49:06.297, 223, 444, 336
2022/12/08 01:49:07.804, 218, 454, 312
2022/12/08 01:49:09.310, 229, 456, 340
2022/12/08 01:49:10.816, 236, 444, 322
2022/12/08 01:49:12.323, 230, 453, 323
2022/12/08 01:49:13.828, 220, 442, 340
2022/12/08 01:49:15.335, 226, 456, 351
2022/12/08 01:49:16.842, 231, 451, 333
2022/12/08 01:49:18.348, 230, 451, 329
2022/12/08 01:49:19.854, 230, 435, 335
2022/12/08 01:49:21.360, 224, 457, 331
2022/12/08 01:49:22.866, 229, 483, 345
2022/12/08 01:49:24.371, 233, 442, 338
2022/12/08 01:49:25.878, 248, 458, 335
2022/12/08 01:49:27.384, 233, 447, 332
2022/12/08 01:49:28.890, 235, 447, 336
2022/12/08 01:49:30.395, 232, 451, 330
2022/12/08 01:49:31.902, 223, 447, 349
2022/12/08 01:49:33.408, 225, 467, 331
2022/12/08 01:49:34.915, 221, 462, 337
2022/12/08 01:49:36.420, 238, 444, 334
2022/12/08 01:49:37.928, 238, 458, 347
2022/12/08 01:49:39.434, 237, 443, 332
2022/12/08 01:49:40.941, 233, 452, 337
2022/12/08 01:49:42.447, 231, 445, 326
2022/12/08 01:49:43.953, 218, 449, 339
2022/12/08 01:49:45.459, 223, 446, 337
2022/12/08 01:49:46.965, 233, 441, 326
2022/12/08 01:49:48.471, 243, 438, 343
2022/12/08 01:49:49.978, 239, 458, 337
2022/12/08 01:49:51.484, 236, 470, 350
2022/12/08 01:49:52.991, 230, 460, 354
2022/12/08 01:49:54.497, 229, 454, 328
2022/12/08 01:49:56.003, 230, 447, 327
2022/12/08 01:49:57.509, 235, 435, 334
