time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/12/08 01:18:39.346, 125, 216, 183
2022/12/08 01:18:40.853, 144, 225, 166
2022/12/08 01:18:42.358, 145, 205, 167
2022/12/08 01:18:43.865, 139, 220, 155
2022/12/08 01:18:45.371, 129, 216, 163
2022/12/08 01:18:46.877, 144, 214, 162
2022/12/08 01:18:48.383, 127, 194, 160
2022/12/08 01:18:49.888, 128, 213, 159
2022/12/08 01:18:51.394, 122, 222, 154
2022/12/08 01:18:52.900, 132, 216, 169
2022/12/08 01:18:54.406, 136, 225, 177
2022/12/08 01:18:55.912, 133, 218, 173
2022/12/08 01:18:57.418, 125, 210, 178
2022/12/08 01:18:58.924, 137, 209, 163
2022/12/08 01:19:00.430, 134, 206, 185
2022/12/08 01:19:01.936, 125, 212, 171
2022/12/08 01:19:03.442, 148, 209, 172
2022/12/08 01:19:04.948, 141, 213, 170
2022/12/08 01:19:06.454, 131, 219, 175
2022/12/08 01:19:07.959, 147, 230, 170
2022/12/08 01:19:09.465, 137, 214, 162
2022/12/08 01:19:10.971, 127, 221, 164
2022/12/08 01:19:12.477, 143, 213, 168
2022/12/08 01:19:13.983, 138, 215, 169
2022/12/08 01:19:15.489, 133, 234, 175
2022/12/08 01:19:16.995, 142, 232, 163
2022/12/08 01:19:18.501, 149, 213, 177
2022/12/08 01:19:20.007, 137, 213, 167
2022/12/08 01:19:21.512, 132, 211, 168
2022/12/08 01:19:23.019, 122, 220, 158
2022/12/08 01:19:24.524, 141, 219, 166
2022/12/08 01:19:26.030, 146, 212, 166
2022/12/08 01:19:27.536, 137, 219, 162
2022/12/08 01:19:29.041, 127, 203, 157
2022/12/08 01:19:30.547, 131, 208, 156
2022/12/08 01:19:32.052, 146, 203, 158
2022/12/08 01:19:33.559, 129, 202, 173
2022/12/08 01:19:35.065, 129, 219, 162
2022/12/08 01:19:36.570, 149, 224, 161
2022/12/08 01:19:38.076, 140, 221, 158
2022/12/08 01:19:39.582, 127, 212, 155
2022/12/08 01:19:41.088, 144, 211, 173
2022/12/08 01:19:42.594, 138, 205, 176
2022/12/08 01:19:44.100, 143, 216, 168
2022/12/08 01:19:45.606, 143, 199, 167
