time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/12/08 03:19:49.178, 137, 210, 165
2022/12/08 03:19:50.683, 137, 207, 170
2022/12/08 03:19:52.189, 135, 215, 157
2022/12/08 03:19:53.694, 147, 210, 159
2022/12/08 03:19:55.201, 126, 198, 152
2022/12/08 03:19:56.707, 139, 209, 165
2022/12/08 03:19:58.213, 137, 208, 162
2022/12/08 03:19:59.719, 127, 208, 156
2022/12/08 03:20:01.224, 134, 211, 156
2022/12/08 03:20:02.730, 137, 202, 149
2022/12/08 03:20:04.236, 123, 208, 161
2022/12/08 03:20:05.742, 134, 208, 157
2022/12/08 03:20:07.248, 139, 213, 156
2022/12/08 03:20:08.754, 131, 211, 158
2022/12/08 03:20:10.260, 136, 212, 159
2022/12/08 03:20:11.765, 136, 217, 164
2022/12/08 03:20:13.272, 130, 220, 172
2022/12/08 03:20:14.778, 137, 209, 152
2022/12/08 03:20:16.284, 141, 220, 166
2022/12/08 03:20:17.790, 131, 213, 159
2022/12/08 03:20:19.296, 130, 219, 151
2022/12/08 03:20:20.801, 134, 212, 170
2022/12/08 03:20:22.307, 137, 210, 156
2022/12/08 03:20:23.812, 138, 206, 172
2022/12/08 03:20:25.318, 136, 200, 156
2022/12/08 03:20:26.823, 134, 211, 183
2022/12/08 03:20:28.329, 146, 206, 161
2022/12/08 03:20:29.835, 136, 212, 150
2022/12/08 03:20:31.341, 119, 205, 162
2022/12/08 03:20:32.847, 143, 204, 168
2022/12/08 03:20:34.353, 136, 211, 167
2022/12/08 03:20:35.859, 122, 209, 165
2022/12/08 03:20:37.365, 148, 204, 157
2022/12/08 03:20:38.871, 139, 209, 192
2022/12/08 03:20:40.377, 127, 219, 185
2022/12/08 03:20:41.883, 139, 208, 164
2022/12/08 03:20:43.388, 133, 198, 156
2022/12/08 03:20:44.895, 125, 207, 159
2022/12/08 03:20:46.401, 135, 209, 160
2022/12/08 03:20:47.907, 140, 214, 152
2022/12/08 03:20:49.413, 124, 228, 159
2022/12/08 03:20:50.919, 129, 207, 162
2022/12/08 03:20:52.424, 141, 206, 151
2022/12/08 03:20:53.930, 136, 203, 157
2022/12/08 03:20:55.436, 127, 208, 152
2022/12/08 03:20:56.942, 145, 201, 153
2022/12/08 03:20:58.448, 136, 209, 152
2022/12/08 03:20:59.954, 127, 204, 155
2022/12/08 03:21:01.460, 134, 205, 156
2022/12/08 03:21:02.966, 135, 203, 156
2022/12/08 03:21:04.471, 130, 210, 157
2022/12/08 03:21:05.978, 140, 215, 164
2022/12/08 03:21:07.483, 132, 199, 160
2022/12/08 03:21:08.989, 123, 211, 168
2022/12/08 03:21:10.495, 141, 201, 156
2022/12/08 03:21:12.001, 127, 214, 155
2022/12/08 03:21:13.507, 127, 208, 149
2022/12/08 03:21:15.013, 139, 209, 155
2022/12/08 03:21:16.518, 136, 208, 156
2022/12/08 03:21:18.024, 124, 213, 150
2022/12/08 03:21:19.530, 140, 207, 154
2022/12/08 03:21:21.036, 136, 207, 158
2022/12/08 03:21:22.542, 141, 218, 166
