time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/12/08 09:11:21.961, 101, 109, 98
2022/12/08 09:11:23.464, 94, 119, 91
2022/12/08 09:11:24.969, 106, 100, 85
2022/12/08 09:11:26.472, 95, 108, 95
2022/12/08 09:11:27.976, 98, 106, 93
2022/12/08 09:11:29.480, 101, 119, 89
2022/12/08 09:11:30.984, 104, 104, 87
2022/12/08 09:11:32.489, 100, 109, 94
2022/12/08 09:11:33.993, 92, 102, 90
2022/12/08 09:11:35.498, 103, 111, 94
2022/12/08 09:11:37.001, 100, 99, 88
2022/12/08 09:11:38.505, 94, 111, 92
2022/12/08 09:11:40.009, 90, 113, 95
2022/12/08 09:11:41.513, 104, 98, 90
2022/12/08 09:11:43.017, 87, 110, 91
2022/12/08 09:11:44.520, 98, 115, 92
2022/12/08 09:11:46.023, 94, 94, 85
2022/12/08 09:11:47.527, 92, 113, 80
2022/12/08 09:11:49.031, 93, 112, 85
2022/12/08 09:11:50.535, 101, 109, 96
2022/12/08 09:11:52.039, 102, 110, 85
2022/12/08 09:11:53.544, 94, 109, 82
2022/12/08 09:11:55.048, 100, 106, 91
2022/12/08 09:11:56.553, 104, 111, 89
2022/12/08 09:11:58.056, 95, 107, 94
2022/12/08 09:11:59.561, 102, 107, 92
2022/12/08 09:12:01.065, 96, 110, 91
2022/12/08 09:12:02.569, 96, 112, 107
2022/12/08 09:12:04.074, 105, 109, 93
2022/12/08 09:12:05.578, 94, 114, 89
2022/12/08 09:12:07.081, 100, 114, 93
2022/12/08 09:12:08.587, 101, 111, 100
2022/12/08 09:12:10.092, 105, 107, 90
2022/12/08 09:12:11.597, 105, 108, 90
2022/12/08 09:12:13.101, 89, 109, 88
2022/12/08 09:12:14.605, 106, 106, 94
2022/12/08 09:12:16.109, 95, 121, 88
2022/12/08 09:12:17.613, 108, 111, 88
2022/12/08 09:12:19.118, 102, 105, 86
2022/12/08 09:12:20.622, 100, 105, 89
2022/12/08 09:12:22.126, 99, 107, 93
2022/12/08 09:12:23.628, 99, 109, 92
2022/12/08 09:12:25.132, 87, 112, 90
2022/12/08 09:12:26.636, 103, 113, 89
2022/12/08 09:12:28.140, 93, 113, 89
