time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/12/07 23:17:27.479, 135, 195, 157
2022/12/07 23:17:28.985, 126, 189, 159
2022/12/07 23:17:30.491, 125, 193, 150
2022/12/07 23:17:31.997, 122, 203, 155
2022/12/07 23:17:33.503, 133, 193, 146
2022/12/07 23:17:35.009, 125, 193, 141
2022/12/07 23:17:36.515, 126, 198, 158
2022/12/07 23:17:38.020, 130, 191, 188
2022/12/07 23:17:39.525, 126, 187, 154
2022/12/07 23:17:41.032, 145, 196, 155
2022/12/07 23:17:42.538, 125, 190, 153
2022/12/07 23:17:44.043, 124, 192, 159
2022/12/07 23:17:45.550, 130, 201, 155
2022/12/07 23:17:47.056, 122, 209, 147
2022/12/07 23:17:48.562, 124, 200, 159
2022/12/07 23:17:50.068, 139, 199, 144
2022/12/07 23:17:51.574, 127, 187, 147
2022/12/07 23:17:53.079, 125, 204, 143
2022/12/07 23:17:54.586, 129, 198, 166
2022/12/07 23:17:56.091, 123, 188, 166
2022/12/07 23:17:57.597, 133, 192, 144
2022/12/07 23:17:59.103, 135, 188, 172
2022/12/07 23:18:00.609, 117, 199, 160
2022/12/07 23:18:02.115, 128, 201, 147
2022/12/07 23:18:03.621, 140, 206, 147
2022/12/07 23:18:05.127, 121, 206, 157
2022/12/07 23:18:06.632, 124, 194, 149
2022/12/07 23:18:08.140, 135, 198, 145
2022/12/07 23:18:09.645, 122, 193, 179
2022/12/07 23:18:11.151, 129, 185, 163
2022/12/07 23:18:12.657, 133, 198, 155
2022/12/07 23:18:14.163, 112, 205, 145
2022/12/07 23:18:15.669, 120, 204, 151
2022/12/07 23:18:17.174, 136, 207, 146
2022/12/07 23:18:18.681, 119, 198, 152
2022/12/07 23:18:20.187, 130, 191, 158
2022/12/07 23:18:21.693, 124, 196, 143
2022/12/07 23:18:23.198, 136, 194, 138
2022/12/07 23:18:24.704, 124, 187, 142
2022/12/07 23:18:26.209, 118, 185, 157
2022/12/07 23:18:27.715, 122, 189, 146
2022/12/07 23:18:29.220, 130, 192, 143
2022/12/07 23:18:30.727, 112, 192, 148
2022/12/07 23:18:32.232, 118, 186, 148
2022/12/07 23:18:33.738, 130, 197, 160
2022/12/07 23:18:35.244, 118, 197, 145
2022/12/07 23:18:36.750, 136, 204, 151
2022/12/07 23:18:38.256, 127, 206, 149
2022/12/07 23:18:39.762, 120, 211, 152
