time, beta470, beta532, beta660
yyyy/mm/dd HH:MM:SS.fff, counts, counts, counts
2022/12/08 02:50:11.468, 92, 115, 95
2022/12/08 02:50:12.973, 92, 110, 88
2022/12/08 02:50:14.477, 92, 106, 82
2022/12/08 02:50:15.982, 107, 109, 89
2022/12/08 02:50:17.488, 111, 122, 104
2022/12/08 02:50:18.992, 95, 104, 97
2022/12/08 02:50:20.496, 97, 111, 83
2022/12/08 02:50:21.999, 97, 111, 86
2022/12/08 02:50:23.504, 91, 107, 99
2022/12/08 02:50:25.009, 102, 121, 95
2022/12/08 02:50:26.513, 102, 112, 93
2022/12/08 02:50:28.018, 88, 119, 99
2022/12/08 02:50:29.522, 100, 115, 92
2022/12/08 02:50:31.028, 105, 116, 85
2022/12/08 02:50:32.533, 102, 110, 89
2022/12/08 02:50:34.037, 99, 109, 97
2022/12/08 02:50:35.542, 85, 114, 88
2022/12/08 02:50:37.046, 97, 119, 94
2022/12/08 02:50:38.550, 96, 106, 95
2022/12/08 02:50:40.055, 84, 114, 92
2022/12/08 02:50:41.560, 106, 109, 97
2022/12/08 02:50:43.065, 105, 112, 98
2022/12/08 02:50:44.569, 97, 117, 85
2022/12/08 02:50:46.073, 92, 112, 92
2022/12/08 02:50:47.578, 104, 102, 95
2022/12/08 02:50:49.084, 103, 109, 86
2022/12/08 02:50:50.589, 102, 106, 100
2022/12/08 02:50:52.094, 89, 109, 99
2022/12/08 02:50:53.599, 101, 107, 86
2022/12/08 02:50:55.104, 101, 107, 81
2022/12/08 02:50:56.608, 99, 106, 89
2022/12/08 02:50:58.113, 82, 114, 88
2022/12/08 02:50:59.617, 95, 110, 89
2022/12/08 02:51:01.121, 91, 108, 85
2022/12/08 02:51:02.625, 87, 107, 85
2022/12/08 02:51:04.130, 101, 117, 95
2022/12/08 02:51:05.636, 104, 113, 91
2022/12/08 02:51:07.140, 102, 111, 88
2022/12/08 02:51:08.646, 102, 105, 87
2022/12/08 02:51:10.151, 101, 101, 84
2022/12/08 02:51:11.656, 99, 103, 86
2022/12/08 02:51:13.160, 86, 104, 85
2022/12/08 02:51:14.664, 99, 107, 87
2022/12/08 02:51:16.168, 97, 111, 86
2022/12/08 02:51:17.673, 88, 109, 76
2022/12/08 02:51:19.177, 99, 101, 93
2022/12/08 02:51:20.681, 86, 111, 85
2022/12/08 02:51:22.185, 85, 107, 92
2022/12/08 02:51:23.691, 101, 104, 104
2022/12/08 02:51:25.195, 91, 108, 104
2022/12/08 02:51:26.701, 102, 104, 77
2022/12/08 02:51:28.205, 106, 112, 96
2022/12/08 02:51:29.710, 103, 112, 96
2022/12/08 02:51:31.215, 85, 103, 98
2022/12/08 02:51:32.718, 98, 96, 94
2022/12/08 02:51:34.222, 84, 96, 97
2022/12/08 02:51:35.725, 88, 105, 87
2022/12/08 02:51:37.231, 96, 104, 90
2022/12/08 02:51:38.736, 101, 104, 99
2022/12/08 02:51:40.240, 92, 115, 91
2022/12/08 02:51:41.744, 82, 100, 91
2022/12/08 02:51:43.249, 101, 102, 87
2022/12/08 02:51:44.754, 99, 108, 86
2022/12/08 02:51:46.258, 95, 107, 90
2022/12/08 02:51:47.762, 86, 101, 90
2022/12/08 02:51:49.268, 105, 112, 100
2022/12/08 02:51:50.772, 91, 126, 90
2022/12/08 02:51:52.277, 105, 111, 87
2022/12/08 02:51:53.783, 104, 108, 84
2022/12/08 02:51:55.287, 105, 104, 80
2022/12/08 02:51:56.793, 103, 104, 93
2022/12/08 02:51:58.297, 107, 103, 87
2022/12/08 02:51:59.803, 94, 110, 91
2022/12/08 02:52:01.306, 86, 114, 86
2022/12/08 02:52:02.811, 97, 102, 82
2022/12/08 02:52:04.315, 93, 102, 95
2022/12/08 02:52:05.820, 89, 106, 88
2022/12/08 02:52:07.325, 100, 112, 98
2022/12/08 02:52:08.829, 105, 114, 88
2022/12/08 02:52:10.334, 98, 124, 96
2022/12/08 02:52:11.837, 87, 110, 95
2022/12/08 02:52:13.341, 99, 97, 94
2022/12/08 02:52:14.846, 92, 116, 91
2022/12/08 02:52:16.350, 103, 97, 87
2022/12/08 02:52:17.855, 83, 110, 86
2022/12/08 02:52:19.359, 91, 104, 89
2022/12/08 02:52:20.863, 93, 114, 84
2022/12/08 02:52:22.366, 97, 108, 87
2022/12/08 02:52:23.871, 89, 105, 73
2022/12/08 02:52:25.374, 93, 104, 87
2022/12/08 02:52:26.879, 91, 110, 89
2022/12/08 02:52:28.383, 97, 102, 92
2022/12/08 02:52:29.887, 96, 126, 90
2022/12/08 02:52:31.391, 95, 103, 96
2022/12/08 02:52:32.896, 87, 108, 86
2022/12/08 02:52:34.401, 100, 124, 92
2022/12/08 02:52:35.905, 91, 117, 87
2022/12/08 02:52:37.410, 85, 100, 88
2022/12/08 02:52:38.914, 101, 105, 96
