sumspec1,sumspec2,sumspec3,sumspec4,sumspec5,sumspec6,sumspec7,sumspec8,sumspec9,sumspec10,sumspec11,sumspec12,sumspec13,sumspec14,sumspec15,sumspec16,sumspec17,sumspec18,sumspec19,sumspec20,sumspec21,sumspec22,sumspec23,sumspec24,sumspec25,sumspec26,sumspec27,sumspec28,sumspec29,sumspec30,sumspec31,sumspec32,sumspec33,sumspec34,sumspec35,sumspec36,sumspec37,sumspec38,sumspec39,sumspec40,sumspec41,sumspec42,sumspec43,sumspec44,sumspec45,sumspec46,sumspec47,sumspec48,sumspec49,sumspec50,sumspec51,sumspec52,sumspec53,sumspec54,sumspec55,sumspec56,sumspec57,sumspec58,sumspec59,sumspec60,sumspec61,sumspec62,sumspec63,sumspec64,sumspec65,sumspec66,sumspec67,sumspec68,sumspec69,sumspec70,sumspec71,sumspec72,sumspec73,sumspec74,sumspec75,sumspec76,sumspec77,sumspec78,sumspec79,sumspec80,sumspec81,sumspec82,sumspec83
0.182065442202285,0.175493540348878,0.17147636138314,0.169973213078634,0.171472513365386,0.176455046309161,0.184569024531487,0.191315882149702,0.196113403468668,0.197808756611656,0.196442370341175,0.19135415826401,0.182462674567689,0.172753966028485,0.163504247452411,0.156993267317002,0.1562463007974,0.15663625413605,0.161695019277542,0.167438312505852,0.169775369603172,0.165818854504081,0.154551419521477,0.138155691902468,0.119545056996043,0.100525056586656,0.0843168432496297,0.074533415293032,0.0689406994580115,0.0676492382636787,0.0666781574992251,0.066043097459688,0.0657188742957183,0.0641581651191895,0.0608643619087304,0.0553572219218672,0.0496299175861192,0.0448916724419242,0.0411800611967042,0.0380788751202777,0.0358934888792002,0.0341129102231238,0.0324844592376235,0.0313036876562756,0.0305641613532758,0.030246753435803,0.0303102644477246,0.0307703241252571,0.031831544036609,0.0333255480950963,0.0347520141732342,0.0349620582871919,0.0329512645500085,0.029637957928434,0.0268060031123775,0.0283817168626887,0.036467169955814,0.038408087507692,0.0518692602364175,0.0706004619118898,0.0810059889157412,0.0792225556300575,0.0661824987444508,0.0483056063954423,0.032775250844609,0.0213625502771983,0.0144424671594757,0.0107955434398553,0.00920817418984369,0.00844516696774269,0.00799176532513144,0.00765265559227101,0.00740284799884254,0.00715154629656589,0.00690832191916772,0.00668478178080678,0.00644289343495931,0.00616401128578372,0.00584637963165171,0.00548027944541815,0.00507117474074453,0.00466813527465458,0.0041736523778161
0.179054583824429,0.173334584718704,0.170745966845855,0.17142069663856,0.176687162193179,0.186743577806206,0.20107816793456,0.21224607097906,0.219561533492639,0.221305222824662,0.217584649039644,0.208271576455463,0.194159610414731,0.179871879850041,0.166854656579449,0.158177720294436,0.157313732129714,0.158562718664014,0.166894657705225,0.17654736785984,0.182103755409241,0.179337884779295,0.167184386095224,0.148177247899361,0.126042788059221,0.103222699849052,0.0839627789792534,0.0728468242341424,0.0672483904599788,0.0662661255550251,0.0658534466353304,0.0665648981158355,0.0674579284469184,0.0667347016179503,0.0635968093858488,0.0576810549837866,0.0513025846627804,0.0459790286844976,0.0418250052577111,0.0384074742503829,0.0360638902222807,0.0342171047230456,0.0325953030017725,0.0314896542681146,0.0308833053592288,0.0307363801135911,0.0309476733006928,0.0314644535133144,0.0324637706307897,0.0338128550158666,0.035051783617203,0.0350856062525552,0.0329252838109232,0.0295310052609483,0.0266913141609599,0.0283808296330604,0.0367231864959415,0.0387193172759874,0.0525447678238997,0.0717640691166666,0.082446212730008,0.0806428827705535,0.0673100559167325,0.049022576127234,0.0331359134644955,0.0214652217816262,0.0143945114368217,0.0106754174803748,0.00906368120503533,0.00829526897845351,0.00784378733179206,0.00750920683193838,0.00726370541631695,0.00701696289163377,0.0067778414960689,0.00655740537513635,0.00631793922252218,0.00604062899313456,0.00572339716760026,0.00535629975238095,0.00494469161181949,0.00453812189160572,0.00403824138937823
0.166597693113845,0.162299750901533,0.161408886866446,0.164262512782639,0.172942352897653,0.18723200077317,0.206075991031094,0.219377163370146,0.226038186612317,0.22464219353021,0.216111872924183,0.203788725708712,0.190923769256162,0.180934636054059,0.173376289831394,0.169399618644657,0.169242917455479,0.170937882652182,0.176385417868442,0.181408389768218,0.182367651429003,0.176869439744321,0.163834971462261,0.145724576478059,0.125595158595367,0.105297807908405,0.0881189434350984,0.0776872822431864,0.0715720044984784,0.0701047855447808,0.0689560432271107,0.0681132316514786,0.0677144603931348,0.0660883128093655,0.0626610172114978,0.0569588419858443,0.0511496633059808,0.0465077155433123,0.0430181611487859,0.0401827715498933,0.0381290854732973,0.036293786188912,0.0343997749854542,0.0328702889782896,0.0318236959981291,0.031316966226141,0.0313274671199423,0.0318338910148634,0.0330237183386992,0.0346969335858072,0.0362917614611092,0.0365071736790044,0.0341867986697656,0.0303507570265129,0.0269287579373145,0.0282304765089301,0.0365201285571927,0.0385380007533745,0.0526091896279156,0.0722823247883688,0.0832570145441085,0.0814534651412879,0.067837556989436,0.0491426968983583,0.0329035973800541,0.0209835864493923,0.0137761931349604,0.0100030521214923,0.00838536302001094,0.00762981960865687,0.00719878293204457,0.00688720771813611,0.00666107155467909,0.00643437681820679,0.00621388660524089,0.00600891067324643,0.00578383794496954,0.00552007815652131,0.00521481185330563,0.00485786962707247,0.00445414545835348,0.00405268954271473,0.00355642367651024
0.201865834960794,0.194960759559824,0.191200242144307,0.190614601019294,0.194127335954318,0.202012232270855,0.213450179016897,0.22183896970582,0.226131400701615,0.225220306574444,0.219303823930414,0.209792666082363,0.198241710655979,0.187916342866686,0.179119627405793,0.173501636287733,0.172956760967867,0.173720834119311,0.178619051887332,0.183663608589083,0.184941643654048,0.179842812268167,0.167243858889355,0.149476987327526,0.129517668967471,0.109189825873848,0.091867265376693,0.0813817995043656,0.0753452598484712,0.0739339562548309,0.0728545903485189,0.0720963919791657,0.0716938941871192,0.0700178086659891,0.0665637283798524,0.0608457422700549,0.054950938888909,0.0501138438659442,0.0463433133376601,0.043174167670045,0.0408793347210314,0.0389225051890074,0.0370337947009235,0.0355874663901858,0.034620792620561,0.0341449073032667,0.0341472509218513,0.0346687515438659,0.0359516401580452,0.0377779638192123,0.0395445902264207,0.039878023563249,0.0375824872893322,0.0336839901145468,0.0301641259572567,0.0314324093846515,0.0398165583288205,0.041862721954045,0.0561464275363143,0.0761231440126914,0.0872301795779018,0.0852936551586951,0.0713026976124045,0.0521318750200806,0.0354773664384684,0.0232353660154225,0.015807550462029,0.0118869709395325,0.0101745500231574,0.00934611648668998,0.00884951051124246,0.0084754796854435,0.00819912978434113,0.00792093545889281,0.00765194387573836,0.00740528407894131,0.00713916795693057,0.00683338174944079,0.00648628001209879,0.00608744193760488,0.00564292470835455,0.00520589461699253,0.00467060810487409
0.255143621719382,0.246218319139132,0.241104327721665,0.239797638359166,0.243254129944974,0.251924909559407,0.264912707449129,0.27469748992041,0.280088826517096,0.279729665625301,0.273863181793124,0.263646178732139,0.25044911711039,0.238052554078398,0.227019983230078,0.219383422481,0.218453583297594,0.218470655402816,0.223146155410902,0.228109604609278,0.228585761734332,0.221530684773405,0.205373069164474,0.182919021065027,0.157722380095928,0.131981027560612,0.10997592115693,0.0966502550399546,0.0889724839179916,0.0871607379354356,0.0857461116230517,0.0846502971089679,0.0840482408104442,0.0820626587382068,0.0781567320263196,0.0717609391483178,0.0651490553292728,0.0596581620582963,0.0553006574400277,0.0515672360853489,0.0488423729721162,0.0465459838226383,0.0443838553113661,0.042766726391884,0.041694319123728,0.0411392573795354,0.0410506845802373,0.0414487757091912,0.0425755252692551,0.0442446863158843,0.0458291970490054,0.0459296450344487,0.0432967464629385,0.0390798044062606,0.0354136732702251,0.0370928861155071,0.04666784883721,0.0489834076462911,0.0650895302127304,0.0875414391458486,0.0999811239336948,0.0977301319867321,0.0819124552455532,0.0602683378996447,0.0414633248868461,0.02762670036623,0.0192105007680584,0.0147423627150466,0.0127655482543866,0.0117866970916749,0.0111817269700489,0.0107152068654554,0.0103671374125863,0.0100159540482705,0.00967746478502139,0.00936939853735785,0.00904030001162814,0.00866641420890209,0.00824689390430736,0.00776997975214247,0.00724335298534973,0.00672936595088983,0.00610360651289763
0.292200448936556,0.281087351278095,0.27360005052683,0.26953500902374,0.268999905161695,0.272905830894343,0.280605369212959,0.287113992198695,0.29130312279699,0.291929361593423,0.288695037507583,0.280926118891481,0.268446230660935,0.255108077863862,0.242299065733472,0.232711833785814,0.231382639549699,0.23062242478878,0.235250540999581,0.240737248771711,0.2417321178801,0.234751925066487,0.218103827531492,0.194656057251945,0.16813585298026,0.140872664898887,0.117478891453914,0.103342331664002,0.0952830890611873,0.0934101977225353,0.0919685689546583,0.0908861882981876,0.0902848747063708,0.0882442540101449,0.0842508824288904,0.0777298508723141,0.0709601378560043,0.0652745820222656,0.0606869661747069,0.0566797840240245,0.0537148698184014,0.0512100874526275,0.0488547083527778,0.0470719519292503,0.0458316579589213,0.0450967259948128,0.044852770073009,0.0451840363792105,0.0463763999354057,0.0482130755175626,0.0499931976291162,0.0501946982307333,0.0474752142028572,0.0430099383432596,0.0389854704072984,0.0403493671274246,0.0497198994799994,0.0520122617855664,0.0680294148307133,0.0904262001002522,0.102806151963301,0.100439541600178,0.084452317451713,0.0626183337095905,0.0436464873063841,0.0296692513889598,0.021140623088829,0.0165794893980353,0.014529225736183,0.0134855530614255,0.0128180497543255,0.0122902848749167,0.0118925613772478,0.0114903635953201,0.0111039486472459,0.0107549561568938,0.0103859549874891,0.00997177627824097,0.00951287139499719,0.00899738586597303,0.00843415701043099,0.00788908921242616,0.00723018744298351
0.322897972202053,0.309861470383704,0.300196821804333,0.293491973345194,0.288952172334354,0.28774722378609,0.288980195286692,0.290105893688081,0.289517708385365,0.286700505622814,0.280724033694126,0.271651435476916,0.259549791407498,0.247675449187617,0.236691725174704,0.2285187078549,0.227345506741357,0.226396404371063,0.229540978166672,0.233166699408009,0.232812234843881,0.225789548528583,0.210558889859072,0.189642539876896,0.166129378099237,0.141824804146231,0.120496018866503,0.106869956169274,0.0980421997594838,0.0955361262959286,0.0931216721347078,0.0898731367313332,0.0873539513563569,0.0840198868432775,0.0798548442550403,0.0740644334880954,0.0682773227431706,0.0633013322336696,0.0590863536202677,0.0552188239872539,0.0523083056615025,0.0499236135345607,0.047810416279477,0.0462736303006539,0.0451607588189998,0.0443568746259552,0.0438454957684397,0.0437531356154059,0.0443276679494094,0.045443605094014,0.0465326659932173,0.0464646763486981,0.0442509011430772,0.0409140361135928,0.0384260873194798,0.0411066692358167,0.0513611294010201,0.0537618013544502,0.0702443486829202,0.0929618891990029,0.1054324954912,0.102992690710356,0.0868142709051371,0.0647438570928416,0.045563904908026,0.031419013526142,0.0227667721610242,0.0181132587458915,0.0159961790521831,0.0148965717986293,0.0141764525368416,0.01359765480128,0.0131586760100119,0.0127141181002846,0.0122878738319024,0.0119047936989995,0.011502443620209,0.0110544251857501,0.0105622292893384,0.0100138784863235,0.0094191689609293,0.00884710467293287,0.00815910806658933
0.263744210422443,0.253534239132267,0.246451274139169,0.24227796836656,0.240939639931212,0.243397127324917,0.249317170273765,0.254971573237302,0.259590969699824,0.261925369314288,0.261684453034213,0.257065983699807,0.247043922670727,0.235147059383416,0.223377772448381,0.214856111766423,0.213835127602406,0.214141357351987,0.220401189373951,0.227527668954783,0.230141663443762,0.224502675035502,0.20917455587347,0.187017940390132,0.161836656425411,0.135993430837561,0.113865616807962,0.100461990582774,0.0927543796966415,0.0909458434807662,0.0895458566763059,0.088491820620191,0.0878957504459607,0.0857974209083239,0.0816315778963502,0.0747877761374428,0.0676934872683109,0.061789031746437,0.0571000834694014,0.0530945055883784,0.0501952510899087,0.0477772833744643,0.045515136568268,0.0438137621609044,0.0426546884575461,0.0420055126342967,0.0418278449392623,0.0421593424176555,0.0432470841561615,0.044908085419934,0.0465205714129483,0.0467102542261877,0.0442873454509618,0.0403732017158028,0.0370844168028201,0.0389900418028056,0.0484666932916775,0.0507314176886667,0.0663869359813555,0.0880270279031468,0.0998108835507212,0.0972283378402732,0.0814423592499674,0.0600396525007746,0.0414948329841014,0.0278598415772728,0.0195617057163016,0.0151453945555013,0.0131797433008688,0.0121957673619658,0.011579147663269,0.0110987123718346,0.0107387588651101,0.0103752371117313,0.0100253273667811,0.00970788824635897,0.00937022532628469,0.00898852185977395,0.00856244033785538,0.0080804203552945,0.00755042838139296,0.00703491865235777,0.00640908784030926
0.219179762224604,0.213663100254126,0.213202539617651,0.218272616672911,0.232067325826187,0.254003784348217,0.282336515221727,0.301832993335468,0.310817049163104,0.307400787625843,0.29304839452082,0.27375707157773,0.255108184273638,0.241743361233134,0.232298182524625,0.227705113571958,0.227596228796612,0.229823481421079,0.236325684455114,0.241904443146298,0.242079175845477,0.234055967703936,0.216345322634295,0.192184091068115,0.165501604341374,0.138697244723129,0.116161829508386,0.102719695964557,0.0952024406145452,0.0935527510660066,0.0924230595270799,0.0920711940112501,0.0921470760265834,0.0903408181352636,0.0857628268218891,0.0778360711225839,0.0696538351494257,0.0630887423637039,0.0581579824185737,0.0541830915314073,0.0513545049991334,0.0488863081466474,0.0464147177600564,0.0445081938768124,0.0433141063401388,0.0428599826512828,0.0429789943231124,0.0434737795477479,0.044480546021318,0.0458952537005365,0.0471929488426199,0.0470864080059382,0.0444349190811595,0.040526690764683,0.0376470948606616,0.0404346667173197,0.0511396772763982,0.053626683093332,0.0705689467146428,0.0935748154091758,0.105762860463336,0.102426753253184,0.0849514696579196,0.0615684645420454,0.041421480421133,0.0266792397456044,0.0177708661477392,0.0130973032228987,0.011079779505834,0.0101240235870407,0.00956726395043223,0.00915753704743025,0.0088577968879711,0.00855675173120387,0.00826471513641,0.00799487711271957,0.00770087455362817,0.00735928056727352,0.00696723098672588,0.00651221946994562,0.00600077030113266,0.00549461441664453,0.00487132512352609
0.282218302276831,0.271328077904535,0.263808489500458,0.259424963707353,0.258095360582075,0.260740661917614,0.266717814264926,0.271826822092683,0.27491198730184,0.274904424747105,0.27132932685716,0.263550601119696,0.25139077662258,0.238568990902,0.226383251745874,0.217424106147941,0.216229682284868,0.215785474002295,0.220659566067073,0.226372067340172,0.227818421478069,0.22160352070305,0.206184099775812,0.18425487394567,0.159357625035068,0.13371416288897,0.111704026590129,0.0984411453501539,0.0909482560653872,0.0892342223109339,0.0879397203906471,0.0870185461023504,0.086469016898399,0.084416219774179,0.0803559549785812,0.0736644880407908,0.0666153797139755,0.0605941213932709,0.0556749817928999,0.051398242558467,0.0483529614710689,0.0459555829594078,0.0438912044493354,0.0424456503279399,0.0414823830940296,0.0409003798723994,0.0406550188584609,0.0408233731157013,0.0416498367135394,0.0429880904477273,0.0442734121995003,0.0443095403082266,0.0420521388208854,0.0385559174975495,0.0358791413339498,0.0385065488019984,0.0489130337402266,0.0513571965419463,0.0681604283903221,0.0913594997826301,0.10415326052133,0.101798262610503,0.0854763273092103,0.0631598044617119,0.0437687323990343,0.0294907959577357,0.0207911368861101,0.0161539260946758,0.0140842867014305,0.0130435990678585,0.0123878755310828,0.0118749521684119,0.0114900524688497,0.0111011982646845,0.0107270942421613,0.0103881160144503,0.0100281248969231,0.00962195406500927,0.00916945852419792,0.00865851742601464,0.0080976584257675,0.00755285089637724,0.00689218920211074
