ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,ap10,ap11,ap12,ap13,ap14,ap15,ap16,ap17,ap18,ap19,ap20,ap21,ap22,ap23,ap24,ap25,ap26,ap27,ap28,ap29,ap30,ap31,ap32,ap33,ap34,ap35,ap36,ap37,ap38,ap39,ap40,ap41,ap42,ap43,ap44,ap45,ap46,ap47,ap48,ap49,ap50,ap51,ap52,ap53,ap54,ap55,ap56,ap57,ap58,ap59,ap60,ap61,ap62,ap63,ap64,ap65,ap66,ap67,ap68,ap69,ap70,ap71,ap72,ap73,ap74,ap75,ap76,ap77,ap78,ap79,ap80,ap81,ap82,ap83
0.0869800901347745,0.092681393650045,0.0974325745344113,0.101640275855634,0.106845513270668,0.111138985216545,0.115258349831885,0.12034954467936,0.123439237273045,0.122504625609315,0.11968315117973,0.113042968127573,0.107273356504091,0.103027903005542,0.100585203899643,0.0994803583475259,0.0991958992260254,0.0983550380492814,0.0968071746899307,0.0936113201161639,0.0880905862835517,0.0793879235377821,0.0703449831299535,0.0625803711711257,0.0559762254788676,0.0501691598773653,0.045087228866285,0.0401747667310531,0.0360465498925501,0.0345684732900726,0.032612001458085,0.0298394768056487,0.0272591028299287,0.0253132877939419,0.0235229686578386,0.0222705287947093,0.0212107162377883,0.0207069934782845,0.0205411594696004,0.0204023867368591,0.0204138856355701,0.02034522919485,0.0201344739418675,0.0198427378596212,0.0193763185993664,0.0190278471218642,0.0186862324262613,0.018487860162177,0.0184784345170949,0.0186749638180553,0.0193449704056277,0.0206285540730207,0.0223068967262496,0.023374208350136,0.0232746973758235,0.0231808625719651,0.0251994151355367,0.0259494180131836,0.0299583517538648,0.0361006314955414,0.0411510483000302,0.0419968243695507,0.037661159684099,0.0290830480024766,0.0196385451747789,0.0124915647978658,0.00841276968888455,0.00632375445529151,0.00528538970783003,0.00459443933179743,0.00450031867537967,0.00452652696286027,0.00468820520370016,0.00523199614082061,0.00549039234504244,0.00600530055468752,0.00593588230353745,0.00589813732996095,0.00607152439996499,0.00565103954013209,0.00525023855245265,0.00471585779260992,0.004084500628689
0.084016584080376,0.09016437974767,0.095355157246433,0.0993003464254427,0.104219136974087,0.108935724286039,0.113480842226102,0.118540864345194,0.121632958352044,0.12060066921711,0.117450101622895,0.111042731577315,0.105563986210959,0.102013543194222,0.0997262804171444,0.0979875550575099,0.0978123411240747,0.0973155158250649,0.0955642994591886,0.0920469999335683,0.0871141511042091,0.0784818830326048,0.0694452054951791,0.061782428959246,0.0550872239342833,0.0491371221729389,0.0440371232555777,0.0390503647254051,0.0349988102442344,0.0335421405789228,0.0316099296026867,0.0287911718864456,0.026292278772256,0.0244181433925385,0.0226440240923546,0.0214575545049156,0.0204132670718832,0.019900061380683,0.0198752353469225,0.0197335482831453,0.0197234751380496,0.0197640283114282,0.0195373604011246,0.0193210848617435,0.0189000930894849,0.0185288705159712,0.0182436011653234,0.0180992811790398,0.0180890309733046,0.0182979718631949,0.019000272223485,0.0204443122196616,0.0221325064785815,0.0231743379482,0.0230900291449939,0.0230198681875176,0.0250839742919231,0.0258366704673102,0.0298618836016269,0.0359842114769991,0.0411140193498085,0.0418750658917415,0.0376014107661596,0.0290661891271571,0.0195152500780549,0.0124278223056616,0.00829753578290258,0.00626747647104265,0.00523697047852382,0.00456283629667461,0.00447074910687727,0.00449117307110697,0.00468329009464378,0.00515132026064682,0.00546303315075473,0.00565780714652231,0.00588839693753878,0.00563191854964566,0.00573400262307857,0.00562588693040326,0.00493105260026521,0.00434221058044941,0.00382710956467569
0.0858722988186026,0.0924860838921867,0.0956237680842033,0.101117472847711,0.105789362307174,0.11089623366478,0.11481205895209,0.120620055332101,0.123350576365445,0.122718747532188,0.118855869435504,0.112570399824178,0.106900048485263,0.104256978826536,0.101869801501219,0.0999349633054223,0.0994985023797617,0.0982040703186772,0.0964378121973505,0.0928222225953034,0.0881433682213296,0.0800025270247546,0.071291585881517,0.0634334361126415,0.0564628227828302,0.0500814849888917,0.0448111723680934,0.0396806384989325,0.0353201861162542,0.0338797664834093,0.0319548140681454,0.0290964893835816,0.026642340421225,0.0247838544464885,0.0229584553538943,0.0217331462810801,0.0207457287012241,0.0202121145212241,0.0201054981296133,0.0200066181037089,0.0199612639072807,0.0199487851599751,0.0196909204073792,0.0194767663775302,0.0190173848989879,0.0186650229672273,0.0183679005426506,0.0181849280748959,0.0182035577478745,0.0184209035209431,0.0190768612832955,0.0204155516599079,0.0220596674472551,0.0230475257356529,0.0228896833318877,0.0228593152711828,0.0249330663342537,0.025694856459885,0.0297722726919213,0.0358475433502275,0.0408927743120269,0.0417034503358399,0.0374179320103917,0.0289050732307327,0.0194536424616035,0.0123495826288645,0.00821605941174536,0.00613414795693332,0.00511361075242169,0.0044588453030633,0.00426590958995225,0.00445960498615197,0.00453800724355013,0.00492585688201648,0.00531601651038788,0.00540169229271306,0.0057321636827242,0.00563968359643883,0.00575311355112024,0.00529478921602313,0.00481013025471446,0.00401913348425233,0.00358358238965653
0.0884792174871114,0.0944242501210766,0.0995940466089884,0.104824622123029,0.109151534362142,0.114249688690492,0.118682948270975,0.123738408359363,0.127172009104582,0.126025418600232,0.122287783016647,0.116121455567044,0.110592640974175,0.107509987662045,0.104657885865066,0.102867627885063,0.102435306327879,0.101153774439212,0.0986230968887021,0.0954205883913148,0.0904503143142255,0.0829833494705681,0.0739995551690411,0.0658012919530068,0.0586572530715128,0.0519838660471734,0.0462454471293934,0.040953231132955,0.0365840312571056,0.035082892165924,0.0330762432148225,0.0301525400216564,0.027648061365462,0.0258080865599757,0.0239376189059995,0.0226382146954201,0.0216545257795492,0.0210851696471238,0.0209496305098223,0.0208260455708507,0.0207694006445225,0.0207425021836901,0.0204165383265713,0.0201583005873263,0.0196958830682283,0.0192817418975351,0.0190493637471566,0.0188373184828099,0.0188228824554376,0.0189782441749843,0.0196535110682135,0.0208686563038249,0.0223776756695389,0.0233111190333029,0.0231350750003914,0.0231837093584672,0.0253021907986992,0.0260613945934109,0.030120648284826,0.0362697588987938,0.0414464843347393,0.0422777589341015,0.037945995180519,0.0294881652820682,0.0199871052321827,0.0127942303064206,0.00867474363531787,0.00648009154369284,0.00542510904555282,0.00482109370362817,0.0046013302490157,0.00478503609721679,0.00497575453138488,0.00525201428091997,0.00592200748105013,0.00605756218355805,0.00608217788707389,0.00607211684811218,0.00618384698005576,0.00580396246381457,0.00533201009814281,0.00472159775698287,0.00415535707396214
0.0923344641698526,0.100470872982873,0.104753342193134,0.109805783779206,0.114716730732029,0.120401987141441,0.124831754137546,0.130029692715544,0.134093197622974,0.132583701023503,0.12859090780308,0.122122472045675,0.116929887013629,0.113016233544175,0.110394737864477,0.108597379095863,0.108089061388268,0.106577947017635,0.104069728832713,0.100790436636131,0.0955911820750164,0.0875444205053562,0.0779504201720107,0.0696324147331821,0.0618630631638945,0.0548895405903298,0.048961436677799,0.0433154103776703,0.0386997832729667,0.0371186228970652,0.0350029337546946,0.0320286245490977,0.0293449013172649,0.027384151103502,0.0255017842714579,0.0241063079017866,0.0230063580285942,0.0224971031428965,0.0222776426864552,0.0221960756349365,0.0220854365336139,0.0221002855201162,0.02182953894913,0.0214564741590307,0.0210098183818939,0.0205721554460717,0.0202823903453399,0.0199956682083278,0.0200667570163912,0.020238854590942,0.0208754029908757,0.0221579807036043,0.0237422879800936,0.0246953067847689,0.0245500211991971,0.0245446462777453,0.0268221409170184,0.0276280336858314,0.0319394456151014,0.0384535489247929,0.0438197424090651,0.0446888947764696,0.0402109245281653,0.0311338504736753,0.021152992204445,0.0135510471447353,0.00916023785564011,0.00690753321805313,0.00583419391474594,0.00519859346861974,0.00502737525993113,0.00509397973005734,0.0054560237911967,0.00587456277825796,0.00639891356044693,0.00669387572897781,0.00667652086057279,0.00684169703526877,0.00673518713075638,0.00613577992861122,0.00589360730534185,0.0052145741201406,0.00435226665816794
0.0980103477635443,0.102634840658288,0.107978706354528,0.114034069013059,0.118694773240488,0.124083168355683,0.129124979260456,0.134490072623329,0.138409771151331,0.137519780059704,0.133204405320558,0.126584126174332,0.120327309824847,0.116599853812871,0.113398352098099,0.112134771995388,0.11172237071855,0.110515163798306,0.108210021434903,0.104477032121469,0.09910900653884,0.089522378414187,0.0796850659919864,0.0707050421400314,0.0632096682123394,0.0563218439309081,0.0502533188540366,0.0447445720378493,0.0400409353201633,0.0384419901445419,0.036311111915185,0.033177590230315,0.0303869674718068,0.0283387975627804,0.0263872127427592,0.0249131421977659,0.0238080712613366,0.0232652533885923,0.023078980369137,0.022985196604758,0.0229836038693628,0.0229338586190993,0.0226587725742547,0.0224169956097276,0.0219833446898969,0.0214409222225482,0.021082381444757,0.0209033492621084,0.0208456367463993,0.0211605943553113,0.0219036266094279,0.0233261059490917,0.0251197815189544,0.0262399032070747,0.0260800082772262,0.0260303917480423,0.0283538085874684,0.0292003360154599,0.0337271485822295,0.0406451378044895,0.0462756801351379,0.0471892039870952,0.0423860433825338,0.0328536881357738,0.0223183700125938,0.0142538589476987,0.0097229793766769,0.00732204756875438,0.00622089931253559,0.00548549490114868,0.0052923204227569,0.00543770844654843,0.00568782735754351,0.00605659783952912,0.00673835071141229,0.00702578552637938,0.00694026862868742,0.0071290432417922,0.00706945597991217,0.00662130942787703,0.00622254921640738,0.00534286948571751,0.00461085208698863
0.10149048817004,0.106781905064449,0.112104273075909,0.117997956859855,0.124262211215634,0.129592955136903,0.134760401712729,0.14016678105055,0.144252748740764,0.143714325790753,0.139486177171781,0.13225212461949,0.125591957271226,0.121520789503437,0.118552760675345,0.117213723985183,0.11686092644402,0.115841334196226,0.113683320494327,0.110056173691279,0.10355802068146,0.093486819875877,0.0827481704816657,0.0735397562909898,0.0657859949533291,0.0588740984423096,0.0528504660350026,0.0470069231111599,0.042254050811889,0.0405720710136977,0.0383378732861347,0.0350802800608407,0.0321506856930127,0.029911242425443,0.0278558102122346,0.0263959492419064,0.02520915104414,0.0246974390414406,0.0244467457596275,0.0243882818083596,0.0243189126159152,0.0244218768798895,0.0241344207857762,0.0238588658341525,0.0233606203187049,0.022825264454619,0.0225099446909114,0.0222566399927071,0.0222273796406318,0.0224450914044851,0.023328029803538,0.0249404311410928,0.0269608591688149,0.028262678515718,0.0281867470413942,0.0280696857279156,0.0304839826692854,0.0313756685938413,0.0361444790137212,0.0434424073370281,0.0494475052513178,0.0504502728884934,0.0452075794286943,0.0350229756589463,0.0237706295043522,0.0151797634800788,0.0102830439459078,0.00777628868402233,0.00655942695612463,0.0057732757335142,0.00565180467676349,0.00571253253154992,0.00603144805327718,0.00652363619542229,0.00705184066138471,0.00732946856083392,0.00741227646351351,0.00744361607981667,0.00751753318798359,0.00701401983338026,0.00654764487894869,0.00574663235755171,0.00519673857205905
0.102554231132023,0.108699723027563,0.11391878607243,0.120255205351385,0.126315088299982,0.132277659596442,0.136976905740077,0.14243726636253,0.147054423608467,0.146099851515927,0.141318528372711,0.134291023096745,0.128047328950909,0.12343015911695,0.11990247450477,0.118851589747203,0.118511612219474,0.117514245279073,0.11570666144313,0.111757624441759,0.104898395844713,0.0946083595643434,0.0836643738397145,0.0745236982357159,0.0665688585997878,0.0595715707359147,0.0536395786828821,0.0477377596575836,0.0428011400624101,0.0411115669876622,0.0388653619492638,0.0355374341544967,0.0325822563906388,0.0303579213570903,0.0281997755522949,0.0267636696570903,0.0255304990009307,0.0250253227934076,0.0248012294033269,0.0247224139580779,0.0247442875703884,0.0247833014644991,0.0244241552177281,0.0241593814535309,0.0236444413194742,0.0231156808402019,0.0227765806957447,0.0225698542060324,0.0224343645004642,0.0227612816640039,0.0236086853378155,0.025312236607536,0.027297524924091,0.0286688725499441,0.0285976551010998,0.0285014463792542,0.0309404390862901,0.0318496963059785,0.0367143694689226,0.0441497314117109,0.0502671554779334,0.0511896453390413,0.0458972246304745,0.0354893406963883,0.024081851200341,0.0153994056550323,0.0104333423085671,0.0078899840041783,0.00666647316961491,0.0058686425805035,0.00575690922210621,0.00582813138397356,0.00596937090953028,0.00663028741060204,0.00718030202611592,0.00753978892514857,0.00746629462194654,0.00747799125141438,0.0076461006811615,0.00717967938906312,0.00655812475128036,0.00584293149311847,0.0050198539038476
0.103687127586149,0.111874064241703,0.116040180079638,0.122017413801358,0.129295353365373,0.134354748714788,0.138967414572808,0.144530709477375,0.148799146034527,0.148297322332154,0.143499176434577,0.13614004597139,0.12935902913149,0.124844136642064,0.121777398339396,0.120298409291384,0.119970263210817,0.119011424565238,0.117279888956666,0.11306034125214,0.106470027429399,0.0959567408112013,0.0849343348676145,0.0757257015321061,0.067890966103811,0.0607774284922231,0.0547895669304779,0.0489171954383062,0.0439968879176345,0.0422528875100469,0.0399411864441252,0.0364386309330508,0.0336390973629115,0.0313116121318541,0.0290660852090298,0.0277276281554476,0.0263495111902979,0.025796518443439,0.025538765602571,0.0254777057539344,0.0254440105762139,0.0254588811743084,0.0251123493390791,0.0248063673486116,0.0242187803235942,0.0237369564634969,0.0233134801536544,0.0230836265364133,0.0229117929260028,0.0231746306165165,0.0240591268747181,0.0257243844821709,0.0276847821323288,0.0290660896559206,0.028937714010232,0.0288402689791732,0.0312540789773721,0.0321736530491153,0.0370982860541457,0.0443781759725302,0.0504676910152605,0.0514114356019951,0.04614532888027,0.0357543747199976,0.0242397205152064,0.0155440105389656,0.0105949812150715,0.00804234593862581,0.00682599942036559,0.00588471913646102,0.00589746381268608,0.00610404630990813,0.00597318641018813,0.00702240022610913,0.00728995301037349,0.00746977418854929,0.00789261241924606,0.0073854182259917,0.00776284176276863,0.00713142118171,0.00640749088989849,0.00571105612563722,0.00483578685656616
0.100184931758461,0.104547324920596,0.111383269129836,0.117484776844264,0.122998973892247,0.128518447327381,0.133176987902613,0.138995928241542,0.142934447373278,0.142365219558124,0.138407248820782,0.130684683612486,0.123948256671023,0.119425283860199,0.117194423927789,0.115413160081433,0.115148194692552,0.114387861481474,0.112691125910933,0.108882073174893,0.102222743319367,0.0919504645461062,0.0813048495237405,0.072356775681466,0.0648467827514574,0.0579494370541416,0.0521410839168614,0.0464488772605293,0.0415429388396518,0.0398994981617736,0.0377156757617658,0.0344280531446197,0.0314933467620868,0.0293247064942017,0.0272082416951094,0.0256984846144495,0.0245884618213009,0.0239988721997586,0.0237639023390252,0.0237866975007598,0.023722035151451,0.023722071887277,0.0234155669714442,0.0231470039321499,0.0226447166514144,0.0221319242083778,0.0217417613363087,0.0216285578314295,0.021537931478306,0.0217913470040529,0.0226451632392031,0.0243073349597161,0.0262960807024306,0.0276035016241625,0.0275133730815979,0.0274205750505476,0.0298279220510796,0.030717047266201,0.0354746861666372,0.0426370045472829,0.0486007126759921,0.0496169536510203,0.0445249596673527,0.034355646762324,0.0232522301626178,0.0147505074760626,0.00983952725965398,0.00736813305621082,0.00613417481248544,0.005403777406521,0.00518963147937646,0.00539117169392826,0.00534657346322375,0.00583064967887642,0.00648131899422265,0.00657116052346423,0.0068672351452991,0.00685926060867554,0.00676324266558847,0.00651852533539468,0.00587526026829261,0.00519585177522586,0.0047192278896443
