0,0.051948,0.002548,4.36e-06,2.0546e-08,8.628e-09,1.7709e-20,2.9821e-27,0,1.479e-63,4.3058e-104,2.5058e-124,5.8535e-166
0,0.05552,0.0070141,2.2022e-05,1.2972e-07,4.3241e-08,3.0084e-19,9.5444e-26,0,5.0902e-61,3.3438e-100,9.8512e-117,-1.1323e-132
0,0.054945,0.015282,8.2411e-05,6.0322e-07,1.6965e-07,3.4307e-18,1.9149e-24,0,8.3891e-59,8.5369e-97,1.8686e-114,-2.1209e-130
0,0.051318,0.028336,0.0002523,2.2936e-06,5.6794e-07,3.0322e-17,2.8562e-23,0,8.6721e-57,1.0634e-93,4.0604e-112,-3.9792e-128
0,0.044191,0.051104,0.00081314,9.6787e-06,2.1444e-06,3.4492e-16,5.9583e-22,0,1.688e-54,3.6322e-90,4.9324e-109,-4.0625e-126
0,0.035071,0.081282,0.0023419,3.7484e-05,7.717e-06,3.7423e-15,1.2013e-20,0,3.262e-52,1.2193e-86,3.4181e-105,4.7458e-123
0,0.024527,0.11603,0.0065523,0.00015044,2.9937e-05,4.9257e-14,3.1923e-19,0,1.1064e-49,1.0153e-82,7.3032e-101,-4.0463e-120
0,0.016603,0.13643,0.013768,0.00044092,8.8862e-05,4.0916e-13,4.8626e-18,0,1.4944e-47,2.0791e-79,3.3398e-97,-4.1311e-118
0,0.010184,0.13996,0.025915,0.0012005,0.00025561,3.3664e-12,7.538e-17,0,2.218e-45,4.9392e-76,1.8235e-93,5.6831e-115
0,0.0059849,0.12551,0.040984,0.0027343,0.00063686,2.1898e-11,8.8676e-16,0,2.1321e-43,6.1781e-73,5.0071e-90,9.5003e-113
0,0.0029454,0.094083,0.059425,0.0062053,0.0016812,1.7158e-10,1.3836e-14,0,3.7456e-41,2.0077e-69,4.0377e-86,-6.8782e-110
0,0.0012924,0.058637,0.072589,0.012292,0.0040919,1.2284e-09,2e-13,0,6.2673e-39,6.2029e-66,3.151e-82,3.0415e-107
0,0.00051228,0.030506,0.074017,0.020875,0.0089973,7.7021e-09,2.5316e-12,0,8.9866e-37,1.5422e-62,1.9768e-78,7.687e-107
0,0.00021248,0.015015,0.065102,0.029131,0.016363,3.3738e-08,2.0328e-11,0,5.7509e-35,1.0956e-59,3.114e-75,2.6813e-101
0,8.1715e-05,0.0064605,0.050058,0.036252,0.027593,1.3389e-07,1.4791e-10,0,3.2924e-33,6.7546e-57,4.2948e-72,1.858e-98
0,2.5791e-05,0.0021561,0.031891,0.040415,0.04517,5.5322e-07,1.2003e-09,0,2.6037e-31,7.0682e-54,1.0944e-68,3.6776e-94
0,1.8696e-05,0.001567,0.027514,0.040618,0.050675,7.8966e-07,2.0494e-09,0,8.1112e-31,4.3325e-53,8.4919e-68,5.3566e-93
0,6.6663e-06,0.00054532,0.016231,0.03874,0.069265,2.2359e-06,1.0068e-08,0,2.5094e-29,1.0471e-50,4.2471e-65,1.8004e-89
0,1.5888e-06,0.0001171,0.006922,0.03162,0.094704,7.6574e-06,7.0576e-08,0,1.8856e-27,1.0724e-47,1.1164e-61,5.3353e-85
0,3.7345e-07,2.3141e-05,0.0026112,0.022556,0.11545,2.153e-05,3.8973e-07,0,9.5485e-26,6.0425e-45,1.5354e-58,7.0142e-81
0,7.4893e-08,3.5856e-06,0.00079298,0.013648,0.12844,5.5438e-05,2.026e-06,0,4.8775e-24,3.5565e-42,2.2818e-55,1.035e-76
0,1.5571e-08,5.4802e-07,0.00022533,0.007495,0.1295,0.00011785,8.2293e-06,0,1.598e-22,1.055e-39,1.5959e-52,5.8727e-73
0,2.6639e-09,6.278e-08,4.993e-05,0.0034321,0.11884,0.00023229,3.2299e-05,0,5.6645e-21,3.6674e-37,1.3769e-49,4.4342e-69
0,4.2944e-10,6.346e-09,9.6347e-06,0.0013829,0.099365,0.00039912,0.00010899,0,1.6195e-19,9.2774e-35,8.4876e-47,2.1971e-65
0,6.303e-11,5.4294e-10,1.5736e-06,0.00048344,0.075645,0.00060668,0.0003254,0,4.017e-18,1.9239e-32,4.2875e-44,8.539e-62
0,7.1177e-12,3.1507e-11,1.8375e-07,0.00013218,0.050675,0.00083133,0.00092535,0,1.1039e-16,4.9411e-30,2.887e-41,4.9921e-58
0,6.0312e-13,1.1859e-12,1.4674e-08,2.7221e-05,0.029141,0.00099414,0.0024266,0,3.2348e-15,1.4861e-27,2.447e-38,4.1012e-54
0,5.9514e-14,5.208e-14,1.263e-09,5.625e-06,0.015951,0.0010137,0.0049955,0,5.6451e-14,1.9548e-25,8.1386e-36,9.9324e-51
