amps1,amps2,amps3,amps4,amps5,amps6,amps7,amps8,amps9,amps10,amps11,amps12,amps13
0.181172283711831,0,0.0492621338142612,0.0572432820808158,0.00857462333574508,0.0930774190285143,0.00687132649343308,0.0218158767112187,0.00543761617580987,0.00692309062340638,0.01563682861402,0,0.0702484969798168
0.177763770686319,0,0.0712375461918879,0.0695632089509345,0,0.110003498309809,0.00330294010645579,0.0256638882716857,0.00589377977571856,0.00793771703780875,0.0157248087437063,0,0.0719370983538864
0.163007258511035,0.00208361974160579,0.0910639449703925,0.0581637941233071,0.024058193650457,0.107815462665925,0.0125733264379876,0.0263829612114147,0.0102365664607457,0.00908172109536718,0.018164909369455,0,0.0737223929873721
0.200662668712858,0,0.066432566423239,0.0547434427709696,0.0142491337072994,0.0984376124876405,0.00722051274565137,0.0230719227436235,0.00720151634320062,0.00794306244587257,0.0183932791308814,0,0.0752681816177827
0.253732971457042,0,0.0778706628534535,0.0697770148955669,0.0198696499829882,0.118733001816195,0.00462805787292085,0.0236877532337552,0.0066262081838198,0.00859750415407258,0.0192088006821392,0,0.0847116581563924
0.291080286645099,0,0.0617777902177718,0.0732410624296155,0.0130445016038727,0.119041474095305,0.000820444078420819,0.0222274816095024,0.00563610280152279,0.00803221938272748,0.0201630816579688,0,0.0851064789948146
0.322078521249781,0,0.0451944120593866,0.0532353784472874,0.00903153219569074,0.0987140082541856,0,0.0117932001068022,0,0.00461969101634612,0.0146194613753532,0,0.0857590945199665
0.262833236103331,0,0.0501998439838477,0.0723165105990206,0.00963507226711314,0.119950054081091,0.00537060310080431,0.0252823890323971,0.00644251673827752,0.00830872444381279,0.0190871422206481,0.0015977578873531,0.0831469866966692
0.216772788247321,0,0.133015349757867,0.0738157268815635,0.036415150591898,0.14150733359795,0.0158436028671191,0.0376398196131579,0.0140616544763637,0.0135560980361844,0.0216666837784524,0.00516842236685082,0.0904606147770536
0.281223255158006,0,0.0548745170996312,0.0660362567464794,0.00878898885017784,0.110589836565925,0,0.0211177502101559,0.00198598232507815,0.00591809102511524,0.0158872279599319,0,0.0871538099394453
0.260385648061043,0,0.116119883974026,0.0794189522808281,0.0283164766534834,0.146039415358508,0.0113704955095871,0.0368219882906458,0.0106981553336843,0.0115294514915384,0.0223142799597868,0.00225703626975107,0.10198028039175
0.280288943491227,0,0.0776193449819802,0.0705422276241875,0.0147703838508916,0.122609168411688,0.00180857694692352,0.0274025118236483,0.00260756458678004,0.00800353746083786,0.0171021209226543,0.0037518961164588,0.0917700238557465
0.254623624978727,0,0.101887841207222,0.0766519154917229,0.0218948293716529,0.139036926378222,0.0101456109396123,0.0356531671953453,0.00793964971277365,0.0106549457433365,0.0212725586426099,0.00208916445238362,0.102584466714697
0.279191132592738,0,0.112935582551098,0.0834886019294002,0.0259702820454703,0.150418373209818,0.00997437216020911,0.0361721616371451,0.00976685050521849,0.0119149639184477,0.023183612518858,0.00282804154637469,0.107251082242746
0.295718401201381,0,0.114803624823941,0.0872199344670318,0.0291617288505049,0.157418435369498,0.0099372098716821,0.0358334228534947,0.00953756748237745,0.0121368121734399,0.0242191137811758,0.00245030577889785,0.111032878054348
