exp,exp_no,phyto,source,tp,datetime,date,time,plot_date,plot_datetime,wl,mean_cp,sd_cp,mean_ap,sd_ap,mean_bp,sd_bp,mean_abs_line_height,sd_abs_line_height,mean_chl_line_height,sd_chl_line_height
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,459.4,0.3448040275,0.11046802888688005,0.02446728487371427,0.002515211101331222,0.32033674262628575,0.10847266651716674,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,463.8,0.34386606166666667,0.10956656974277101,0.022941181479281,0.003161892480514707,0.3209248801873857,0.10743555066967905,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,468.7,0.3430118258333333,0.10912783644878457,0.020965519845397934,0.003039068872522606,0.3220463059879354,0.10640979143772314,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,470,0.3427515721698113,0.10899841122289373,0.020595516145564256,0.0029394347225842796,0.3221560560242471,0.10647560186009802,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,474,0.34195079166666664,0.10860019199710591,0.019457043222999102,0.0027478289016378867,0.3224937484436675,0.1066796362435317,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,479.2,0.34031046,0.10850123841691642,0.018092689123276433,0.002457693447141719,0.32221777087672354,0.1064953606646235,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,484.1,0.338366365,0.10813336474261989,0.0174118212394207,0.0023209679064672764,0.3209545437605793,0.10633123577645448,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,489.2,0.3365982451166667,0.10715840101752232,0.016960718449004635,0.0024333934308935416,0.31963752666766204,0.10515555779744828,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,493.9,0.33465641083333336,0.10709729280813968,0.016545914675793166,0.0022084048311561046,0.31811049615754017,0.10518190014372696,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,498.9,0.33294605625,0.10664681286351564,0.015966144723953832,0.0019329613649824394,0.31697991152604615,0.10490255991117893,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,503.8,0.3316836266666667,0.1064992992594811,0.015051848851770732,0.0017037011306822863,0.31663177781489593,0.10493287275283573,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,508.7,0.330444477943662,0.10619909749564618,0.0139183345092702,0.0015703821387399804,0.3165261434343918,0.10480324684872301,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,514,0.329060867943662,0.10516737479213593,0.012784807265892166,0.0013131415283792584,0.3162760606777698,0.10400096385646072,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,519.7,0.3274088183603287,0.10521325262627011,0.011620121380992299,0.001167755826415314,0.31578869697933637,0.10423372113166465,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,524.8,0.3255763222228287,0.10423932090922652,0.0106090818137022,0.0010227583961061085,0.31496724040912644,0.10333256210157642,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,529.9,0.32358474333333337,0.1043081817063064,0.0097191623673568,8.297664062372429e-4,0.31386558096597655,0.10360112918330804,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,532,0.3227804321631206,0.1040488404881202,0.009335922046899712,7.12454731013467e-4,0.3134445101162209,0.10346788080731956,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,534.6,0.32178461833333333,0.10372785322552777,0.0088614340310957,5.734252872173878e-4,0.31292318430223764,0.10330296467834002,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,539.6,0.3199671941666667,0.10324121609223831,0.008034741603089333,4.735150718053308e-4,0.3119324525635773,0.1028227140057539,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,544.4,0.31811665590416666,0.10291527456025834,0.0071176590198569,5.261386549746398e-4,0.31099899688430976,0.10268409302214887,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,549.7,0.31619345083333333,0.10252260405431779,0.006186744872799667,6.872243642727505e-4,0.31000670596053365,0.10211024249038154,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,554.6,0.3142163229166667,0.10192831488742128,0.005309795780083,9.089165646557997e-4,0.3089065271365837,0.10128659725751231,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,560.1,0.31202691083333334,0.10171614760423912,0.0045584966141908,0.001236336398491661,0.3074684142191425,0.10080102330506226,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,565.2,0.30962734583333335,0.10149813144151403,0.0039718825538823666,0.0012028269262647513,0.305655463279451,0.10068955074860376,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,569.8,0.3072686783333333,0.1010007011026884,0.0036342744992604002,0.0011787228993263377,0.3036344038340729,0.10021925517420308,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,574.2,0.30512458044366203,0.1007346569692752,0.0034515277130690667,9.564584169397438e-4,0.30167305273059297,0.1001272850793187,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,579,0.30289556899882636,0.10006632518671545,0.0033299749768398532,6.382485063005707e-4,0.29956559402198646,0.09971899187602595,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,583.4,0.300771017664319,0.09955363968277099,0.003292610012004663,4.7546477980600757e-4,0.29747840765231437,0.09954571688962308,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,587.8,0.2989041334822767,0.09923615487879257,0.003227962171260697,4.463757624700711e-4,0.295676171311016,0.09945860163796316,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,592.7,0.297219310167253,0.09862375230004881,0.003069563566107223,4.759526697684178e-4,0.2941497466011458,0.09886806059143086,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,597.4,0.295234735693192,0.09815053441042304,0.0031061092197187065,3.6704777208398595e-4,0.29212862647347326,0.09836434353285725,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,602.1,0.293049106936619,0.09805544393051044,0.0032881639089291496,3.828925712344321e-4,0.28976094302768984,0.09828258936689083,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,607,0.2906891148532857,0.09773559978580722,0.0036630953143444666,3.830534319324705e-4,0.2870260195389412,0.0979352192909707,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,612,0.2881369531596237,0.09746828991271886,0.0042104560639951,5.154149935296231e-4,0.28392649709562856,0.09756779578112047,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,616.9,0.2856108275309853,0.09709882795840409,0.004794212366236867,4.551868910167459e-4,0.28081661516474843,0.09706195365996176,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,621.9,0.2832647983779927,0.09669420908389834,0.005277577530892467,4.0978385574473586e-4,0.2779872208471002,0.09662278930592365,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,626.5,0.2810125979976523,0.09633262780173642,0.005607093724162467,4.081315425988172e-4,0.27540550427348987,0.09623729742092683,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,631.2,0.27895508931279334,0.09593245106711479,0.005675063699184267,2.742846600224963e-4,0.2732800256136091,0.09591458950776016,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,635.8,0.2769121601318663,0.09579940281268459,0.0055937266806328,3.3159622783167115e-4,0.2713184334512335,0.09586933740968244,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,640.8,0.27467011650833334,0.09542157197251265,0.005505823844119167,3.1662051402147777e-4,0.26916429266421416,0.095566679494668,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,645.3,0.27209459583333334,0.09494032952064475,0.005756197415430567,2.4217840715647746e-4,0.26633839841790274,0.09503597150154382,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,650.2,0.2691031725,0.09464233866049501,0.0068297119566557004,2.667064221560854e-4,0.26227346054334433,0.09490671056969971,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,654.9,0.2658197571103287,0.09407255109202463,0.0091190734460058,1.2805669482129954e-4,0.25670068366432286,0.09414921987010878,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,659.3,0.26290429544037536,0.09383543987522447,0.012568209181182967,8.187278637578226e-5,0.25033608625919235,0.09377090406227365,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,660,0.2626206539232443,0.09380496580940471,0.01318610092073172,1.125753153780299e-4,0.24943455300251255,0.09371580428359119,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,663.9,0.261040365470657,0.09363519318794297,0.0166286406125031,2.8365612024147235e-4,0.2444117248581539,0.09340895243903886,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,668.8,0.2605746587769953,0.09356443137994387,0.020158503232048635,7.226241048406646e-4,0.2404161555449467,0.09292721919409842,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,673.2,0.2624867425,0.09323391183511019,0.021930739302901167,9.740046670049405e-4,0.24055600319709883,0.09232366210810264,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,677.6,0.26540326663967134,0.09335647909994907,0.021515246455183865,0.0010618124183571001,0.24388802018448746,0.0923949664026066,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,681.9,0.26853073622300466,0.09357925971882353,0.019143828393376732,0.0012904442973280103,0.24938690782962794,0.09247703067485026,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,686.1,0.2712042000368547,0.09369242379476181,0.015388213958946101,0.0013043196375153024,0.25581598607790856,0.09264686442661492,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,690,0.2724161155,0.09336190755117262,0.011199753688026634,0.001291801139597782,0.2612163618119734,0.09232365156058975,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,693.9,0.27246149499014066,0.0932452761770821,0.007335272302600633,0.0012179298039625655,0.26512622268754005,0.09235949624141354,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,697.8,0.271509803629577,0.0928842267877282,0.0043114958023754,8.410098069313389e-4,0.2671983078272016,0.09238237282313691,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,701.8,0.2696502529042247,0.09258609105724416,0.002283458110292903,5.069182242102919e-4,0.2673667947939318,0.0926220531480341,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,705.5,0.2682908370985903,0.09238260997238734,0.0011082431708845499,4.3698070992610066e-4,0.26718259392770577,0.09265308548635459,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,709.1,0.2668251057453033,0.09227818415841772,4.4460930137477664e-4,3.817879165110827e-4,0.2663804964439286,0.09243825435462076,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,712.8,0.26584023101196935,0.0919296185196849,1.4039772659385036e-4,2.924031436439326e-4,0.2656998332853755,0.09208243435289733,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,716.6,0.265757961746006,0.09207393251768453,0,0,0.265757961746006,0.09207393251768453,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,719.8,0.26556444846807065,0.0921801369263943,-2.5049483839222526e-5,2.1233996146705013e-4,0.2655894979519099,0.09238410268752695,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,723.2,0.2662463312992903,0.09221867354213392,9.163491278426733e-5,1.6616352247648298e-5,0.266154696386506,0.09220915372644287,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,726.5,0.26710960543420664,0.09231851866299838,1.0272157116133601e-4,1.2363622161656103e-4,0.26700688386304533,0.09235519622149517,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,729.4,0.26734941974007437,0.09235482815292267,2.797640107623604e-5,1.804463426506922e-4,0.2673214433389981,0.09217824099551591,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,732.3,0.267867051273935,0.09256354425691453,1.3811767209579332e-4,2.6929026827053e-4,0.2677289336018392,0.09235029047631951,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,735.3,0.26778364593895765,0.09245588139974364,1.4240164603052108e-11,1.5204319858625625e-4,0.2677836459247175,0.09230545064514281,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
TP22-14,2,italic('T. Pseudonana'),Optics,1,2022-05-18T16:00:00Z,2022-05-18,09:00:00,2022-11-27,2022-11-27T09:00:00Z,738.3,0.267069712954685,0.09230072271619559,6.367485499834967e-5,1.549089597323462e-4,0.26700603809968665,0.09245113242277128,0.017571151808581275,0.0011750197636312542,2.1122251291843765,0.08392998311651811
