exp,bottle,tp,datetime,date,time,wl,c,c_se,a,a_se,b
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,400,0.478993893,4.293668801563174e-4,0.07610685124999994,8.820695906320442e-4,0.40288704175000006
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,404.6,0.4747814025,3.8293716504988605e-4,0.077431835,6.884915450510794e-4,0.3973495675
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,408.7,0.47402810249999994,3.385364992431746e-4,0.07776588499999998,6.911533188469907e-4,0.39626221749999996
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,412.5,0.4699194675,3.272327357289322e-4,0.07910471375,4.5728844144514127e-4,0.39081475375
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,416.9,0.46745081499999996,2.7850591766780667e-4,0.07877941125000004,3.811450925485042e-4,0.3886714037499999
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,421.4,0.46574030625,2.675993129700663e-4,0.07899234374999997,3.138017444623813e-4,0.38674796250000004
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,426.5,0.4619819336,2.567613208062795e-4,0.08048267875000001,0.0010068297836069698,0.38149925485
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,430.9,0.462018595,2.6361445917342055e-4,0.08066711249999997,0.0016982376775763637,0.3813514825
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,435.5,0.45722229249999996,2.681916279059406e-4,0.08203459000000002,3.367920774961708e-4,0.37518770249999994
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,439.8,0.4573456725,2.3795734998919514e-4,0.08180566,3.8998132714192875e-4,0.3755400125
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,444.8,0.45837383125,2.4300162042860531e-4,0.0784629275,1.7001151665637547e-4,0.37991090375
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,449.9,0.4580276175,2.3189384033062632e-4,0.0759899175,1.6825072951026025e-4,0.3820377
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,455,0.458623885,2.374161460361206e-4,0.07263944249999998,4.8535546261191734e-4,0.3859844425
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,459.4,0.45796277249999995,2.458985753435532e-4,0.06999685750000001,1.4974593869990316e-4,0.38796591499999994
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,463.8,0.455674285,2.2372178901971571e-4,0.06892348125,1.1332671083145618e-4,0.38675080375000004
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,468.7,0.45421409749999997,2.3918228063121074e-4,0.06705074,9.775964447007579e-5,0.38716335749999997
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,474,0.45258316,2.345941798825472e-4,0.06510315,9.834286795882507e-5,0.38748001
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,479.2,0.45094308499999997,2.3459159599144132e-4,0.06351660250000002,8.60650553435748e-5,0.38742648249999995
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,484.1,0.44852968000000004,2.2859965985496015e-4,0.06249938624999998,8.011581993781865e-5,0.3860302937500001
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,489.2,0.44578622105,2.3349228734527704e-4,0.0619645875,7.588777838258446e-5,0.38382163355
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,493.9,0.44367558250000005,2.3258760914351238e-4,0.06116171124999997,7.211575177237892e-5,0.3825138712500001
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,498.9,0.44157343125,2.3315505650830216e-4,0.06014284000000002,6.573246145501274e-5,0.38143059124999995
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,503.8,0.440146275,2.3038450150381998e-4,0.058934504999999984,6.54005257107343e-5,0.38121177
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,508.7,0.43820637500000004,2.327179316034636e-4,0.05756701249999999,6.110980131276206e-5,0.3806393625000001
TP22-14,A,1,2022-05-18T16:21:00Z,2022-05-18,09:21:00,514,0.435835345,2.286556410219873e-4,0.05604342000000001,5.6636723955455484e-5,0.379791925
