exp,bottle,tp,datetime,date,time,wl,c,c_se,a,a_se,b
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,400,2.217596205,5.957468359236332e-4,0.39214494999999994,0.00804628316466237,1.825451255
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,404.6,2.194258155,5.429920822898855e-4,0.40549759500000004,0.002382182154781919,1.78876056
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,408.7,2.17109007715,4.894109503835467e-4,0.42387224,0.001752095620484578,1.74721783715
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,412.5,2.1515878550000003,4.230455768867453e-4,0.44153161500000004,0.0010592215299569845,1.7100562400000001
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,416.9,2.1331651799999998,3.846642054584054e-4,0.45835551999999996,0.002048208984668139,1.6748096599999998
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,421.4,2.11864167,3.8640447300662174e-4,0.48107036999999997,0.001137004275974044,1.6375713000000003
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,426.5,2.1057303299999997,3.554965004637441e-4,0.49810610000000005,0.001331910160081174,1.6076242299999997
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,430.9,2.094269135,3.442650478464388e-4,0.5158523800000001,0.0011419929384015122,1.5784167549999997
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,435.5,2.0864831199999996,3.2324115046282356e-4,0.524361345,7.659427742733283e-4,1.5621217749999996
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,439.8,2.0744802549999997,3.133976218486778e-4,0.523672435,8.726565954473208e-4,1.5508078199999997
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,444.8,2.0524189214,3.034076593822178e-4,0.5131465399999999,7.557579748323057e-4,1.5392723814000002
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,449.9,2.01521662,3.016562281711519e-4,0.49385377499999994,7.66914210729901e-4,1.521362845
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,455,1.97247261,3.077667508251087e-4,0.4757838200000001,7.290504882589959e-4,1.4966887899999999
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,459.4,1.93106075805,2.9787530325334736e-4,0.463047345,7.617826528040035e-4,1.46801341305
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,463.8,1.89331910815,2.934313595676102e-4,0.45297719999999997,6.740711892519923e-4,1.4403419081500002
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,468.7,1.85473022,2.8520707769873443e-4,0.445848215,6.693967277298579e-4,1.408882005
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,474,1.81840924,2.7919446261862285e-4,0.43805583000000003,5.841709647756271e-4,1.3803534100000001
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,479.2,1.787325655,2.7778052901279786e-4,0.4358756449999999,5.578749725030332e-4,1.3514500100000002
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,484.1,1.764416845,2.7426609853591354e-4,0.44040316499999993,5.828166260070412e-4,1.32401368
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,489.2,1.7524585650000002,2.682158060327606e-4,0.44773894,5.962483836490722e-4,1.3047196250000002
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,493.9,1.744200165,2.6363169413526534e-4,0.44481760000000004,5.1551824029555e-4,1.2993825650000002
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,498.9,1.7240048395,2.6482902264350687e-4,0.4234095050000001,4.1742007115531146e-4,1.3005953345
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,503.8,1.68452232,2.635793306741436e-4,0.38777059,3.535780392156006e-4,1.29675173
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,508.7,1.6296673015499998,2.6525972966450574e-4,0.346410945,3.242689453790068e-4,1.28325635655
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,514,1.56770926,2.599544447174289e-4,0.309595175,2.937704263078496e-4,1.2581140849999999
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,519.7,1.5077520199999999,2.525088730488955e-4,0.28119103999999995,2.768068815211586e-4,1.22656098
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,524.8,1.45572458,2.5122162121726604e-4,0.262944255,2.4094589954329e-4,1.192780325
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,529.9,1.4139559000000002,2.4511694986197144e-4,0.25294764000000003,2.1983900540812032e-4,1.16100826
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,534.6,1.3810610463500002,2.3902824522938724e-4,0.248457755,2.8057773443139364e-4,1.1326032913500002
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,539.6,1.353516075,2.3850697103744626e-4,0.24500359,1.9173050902643104e-4,1.1085124849999999
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,544.4,1.32804323,2.3135479012696662e-4,0.240430895,1.5750137202525546e-4,1.087612335
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,549.7,1.3025809650000002,2.2993929147979895e-4,0.23326867500000004,1.3047218311975617e-4,1.06931229
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,554.6,1.27522507,2.2459229782175583e-4,0.224358275,1.1002024956065778e-4,1.0508667950000001
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,560.1,1.246843465,2.2528591868699573e-4,0.21553957500000004,9.302766310059946e-5,1.03130389
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,565.2,1.2190069000000001,2.189405508171833e-4,0.20819027499999998,7.698929775556343e-5,1.0108166250000001
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,569.8,1.194049305,2.1414412447086988e-4,0.20143822500000003,7.264989875883099e-5,0.9926110800000001
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,574.2,1.17070176,2.133879884799319e-4,0.19418918500000001,8.330445543007309e-5,0.976512575
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,579,1.14567343,2.1025359160130677e-4,0.186025685,5.4656964412426756e-5,0.959647745
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,583.4,1.12023821055,2.0835268424434695e-4,0.17881819000000002,6.177535927445637e-5,0.94142002055
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,587.8,1.0968933877499998,2.042494167011132e-4,0.17329313499999996,6.865819869694093e-5,0.9236002527499998
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,592.7,1.0767645151,1.9970200141549327e-4,0.17010417,1.3055018423625885e-4,0.9066603451
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,597.4,1.056277905,1.9681429373419424e-4,0.16772639499999997,1.2537303916325564e-4,0.88855151
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,602.1,1.03730817,1.9337670766417833e-4,0.166303565,1.30478248159556e-4,0.871004605
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,607,1.02011086,1.9163145732830505e-4,0.166134,1.4201725428348864e-4,0.85397686
SYN22-5,B,1,2022-08-24T16:38:30Z,2022-08-24,09:38:30,612,1.0044562400000001,1.884655879862279e-4,0.16710932499999998,1.4007721539693817e-4,0.8373469150000001
