exp,exp_no,phyto,source,bottle,tp,datetime,date,time,plot_date,plot_datetime,wl,cp,c_se,ap,a_se,bp,abs_line_height,chl_line_height
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,449.9,0.4428265775,2.922167291164037e-4,0.05983452752466201,1.4333103041421562e-4,0.382992049975338,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,455,0.4465005825,2.891148318450805e-4,0.055666627524662005,2.775082840202317e-4,0.390833954975338,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,459.4,0.4496059975000001,2.814069092830898e-4,0.05333916002466199,1.3243862457488012e-4,0.3962668374753381,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,463.8,0.45218523499999996,2.843453185289856e-4,0.04978582002466189,1.1398940880836406e-4,0.40239941497533804,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,468.7,0.45536313249999993,2.810399621982634e-4,0.046814157524661795,1.1239571755616388e-4,0.40854897497533815,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,470,0.4558330524528301,NA,0.04599684200579387,NA,0.4098362104470363,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,474,0.45727896,2.806494613602775e-4,0.04348202502466181,1.1667896115347774e-4,0.4137969349753382,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,479.2,0.4597542575,2.8168792961374804e-4,0.0410505000246619,9.033090222941151e-5,0.41870375747533806,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,484.1,0.4615089874999999,2.831698535074011e-4,0.04047797752466191,8.856758441472955e-5,0.421031009975338,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,489.2,0.46190981500000006,2.783258178583734e-4,0.039997080024661805,7.730656180650988e-5,0.42191273497533827,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,493.9,0.46303472,2.7902256845109086e-4,0.0391919750246619,6.762137532618325e-5,0.42384274497533814,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,498.9,0.46429272750000006,2.7513749770168667e-4,0.0377408100246618,1.0880536066245762e-4,0.42655191747533827,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,503.8,0.46606562750000013,2.779360045796303e-4,0.035783707524661895,7.770951149537627e-5,0.43028191997533827,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,508.7,0.467510063295436,2.78816686693785e-4,0.03354020406343659,6.56123317218756e-5,0.4339698592319994,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,514,0.4688262982954361,2.7849035117600337e-4,0.031294219063436594,5.767988780193328e-5,0.4375320792319995,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,519.7,0.470002265795436,2.7660268251113233e-4,0.0292734690634366,5.8410880838203203e-5,0.44072879673199944,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,524.8,0.4707740907954361,2.7687640114607497e-4,0.027488946563436603,5.4621998097162974e-5,0.4432851442319995,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,529.9,0.47103307000000005,2.7445205749345407e-4,0.025762895024662294,5.170294265800328e-5,0.4452701749753378,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,532,0.471100313418617,NA,0.02512059885444953,NA,0.4459797145641675,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,534.6,0.471183567175,2.763478143757394e-4,0.024325375024662296,5.223921155671981e-5,0.4468581921503377,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,539.6,0.4715537324999999,2.7205666762679365e-4,0.0227456350246623,5.863110435729103e-5,0.44880809747533756,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,544.4,0.47185819249999983,2.7137918634995454e-4,0.021143875024662202,5.309454817266683e-5,0.45071431747533763,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,549.7,0.47133280249999987,2.702761747962252e-4,0.019507967524662197,5.1596653975560315e-5,0.45182483497533765,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,554.6,0.47094173000000006,2.7017825306836616e-4,0.0179123900246623,4.999767660060869e-5,0.4530293399753378,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,560.1,0.47054408000000003,2.659044492232525e-4,0.0164509300246623,5.3427193971280913e-5,0.45409314997533773,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,565.2,0.4696211925,2.6720887438465437e-4,0.0152592150246623,4.551215938789483e-5,0.4543619774753377,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,569.8,0.46855869000000006,2.6352537670487825e-4,0.014366622524662302,4.708060162897833e-5,0.45419206747533775,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,574.2,0.4675414457954399,2.6347054299116096e-4,0.014053054063436602,4.5097827554214654e-5,0.4534883917320033,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,579,0.46611482494315015,2.6128671090516596e-4,0.013618709832823702,4.401123397125504e-5,0.45249611511032645,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,583.4,0.4645411673863,2.582869870159403e-4,0.013356984640985201,5.084855898784151e-5,0.4511841827453148,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,587.8,0.46313862014762,2.574499507206375e-4,0.013104186564656301,4.398752241627998e-5,0.4500344335829637,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,592.7,0.46175176567599996,2.5323613880479416e-4,0.012734494545879198,5.0870331769489125e-5,0.44901727113012074,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,597.4,0.46029605817027996,2.519614567582764e-4,0.012563467911998798,4.13904276587954e-5,0.44773259025828116,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,602.1,0.4584061804543431,2.520860282245742e-4,0.0125015054124053,4.203912719759303e-5,0.4459046750419378,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,607,0.45625020045434295,2.473207811953301e-4,0.012841135412405402,5.635059140451442e-5,0.44340906504193756,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,612,0.4534655596589069,2.4579651762054376e-4,0.013437173873631098,4.2303126557658353e-5,0.4400283857852758,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,616.9,0.45056686333509,2.419286531070642e-4,0.014117284353634001,4.1800192611043996e-5,0.436449578981456,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,621.9,0.4478355958919409,2.4122862008382824e-4,0.014448359545472501,4.1251075417432657e-5,0.43338723634646836,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,626.5,0.444983614886299,2.392766893343299e-4,0.014776262140985198,3.978120597333712e-5,0.4302073527453138,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,631.2,0.442670348613611,2.3796228278572437e-4,0.014811216178946297,4.0944600557758295e-5,0.42785913243466467,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,635.8,0.44012609632953914,2.3598223650591238e-4,0.014561378678539703,4.054097858778081e-5,0.42556471765099946,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,640.8,0.43771752249999996,2.352338045857277e-4,0.014064385024662202,4.037063252518883e-5,0.4236531374753377,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,645.3,0.43482076999999997,2.3377615257071533e-4,0.014216417524662201,3.978506185054788e-5,0.4206043524753378,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,650.2,0.4309589650000001,2.3192763320373434e-4,0.015526765024662301,4.0549718840116305e-5,0.41543219997533776,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,654.9,0.42622832079543604,2.288376531867632e-4,0.018476629063436605,4.151392709466626e-5,0.40775169173199943,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,659.3,0.4211577806874669,2.2514781528502884e-4,0.023354095313639897,4.170044526135917e-5,0.397803685373827,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,660,0.42043832348798515,NA,0.024263401064074656,NA,0.3961749224239105,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,663.9,0.4164299190908729,2.2432497207096902e-4,0.0293295331022108,4.7519401622113994e-5,0.3871003859886621,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,668.8,0.41343456079543595,2.2226640751355975e-4,0.034545711563436596,4.578030103809437e-5,0.37888884923199934,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,673.2,0.4131231474999999,2.2200402272144838e-4,0.0373339225246619,4.5876383666147625e-5,0.375789224975338,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,677.6,0.41576444170456395,2.2187363939288064e-4,0.036810170985887805,4.550583755207766e-5,0.37895427071867616,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,681.9,0.4195917467045641,2.2755438850772776e-4,0.033183843485888,4.491310283350048e-5,0.38640790321867613,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,686.1,0.4239112386193331,2.2743495566001173e-4,0.027626350312826696,4.229721224742067e-5,0.39628488830650643,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,690,0.427059175,2.287479001638377e-4,0.021314690024662304,4.50930280964039e-5,0.4057444849753377,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,693.9,0.4288560246760931,2.29255946246069e-4,0.015520591275272097,4.157618342232267e-5,0.41333543340082096,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,697.8,0.4289512663180839,2.294233717709778e-4,0.010998042910779,5.040702177459363e-5,0.4179532234073049,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,701.8,0.42843329449982004,2.2714997072906048e-4,0.007937116565876201,4.183050490121254e-5,0.42049617793394384,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,705.5,0.42686191272694096,2.279602445741715e-4,0.005882282145051201,4.113097595742954e-5,0.42097963058188975,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,709.1,0.425545497016555,2.26156249828142e-4,0.004839767820552029,4.2948464895062465e-5,0.42070572919600296,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,712.8,0.42479219486292885,2.2692131369805887e-4,0.00400811945849845,4.539753953665727e-5,0.4207840754044304,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,716.6,0.4241780741922069,2.2172041524830903e-4,0.0037619079241966603,5.42669131151776e-5,0.4204161662680102,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,719.8,0.4243721856464501,2.2512052494457624e-4,0.00354068158254665,4.8183016905054446e-5,0.4208315040639034,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,723.2,0.42532032783928797,2.1932846618240932e-4,0.00335331658783254,5.5569229110037124e-5,0.4219670112514554,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,726.5,0.42582811968438894,2.2034857312471e-4,0.003441998516382841,5.3374770904489476e-5,0.4223861211680061,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,729.4,0.4262707414863801,2.1922535601822564e-4,0.003526317751468241,5.80896980858097e-5,0.4227444237349119,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,732.3,0.42661930895772904,2.2025540260102566e-4,0.0036193670820663503,6.588238542253273e-5,0.4229999418756627,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,735.3,0.42613895627572296,2.186167732100462e-4,0.0028052382387900206,1.5556830109289907e-4,0.4233337180369329,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,738.3,0.42560644317902796,2.1787499149176115e-4,0.0026643417979679007,2.0551330705922448e-4,0.42294210138106003,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,741.3,0.4229614510029339,2.2562979522778735e-4,0.00241635304735805,8.235673862909035e-5,0.4205450979555759,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,744.2,0.4210569659632801,2.2690418370838945e-4,0.0018835927571606197,8.170688668832843e-5,0.4191733732061195,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,746.7,0.41852767140661007,2.179309526746243e-4,0.0017534185241082191,3.4733188177098407e-4,0.41677425288250186,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,C,6,2022-05-19T03:00:00Z,2022-05-18,20:00:00,2022-11-27,2022-11-27T20:00:00Z,749.4,0.41398304850911793,2.2233117400607605e-4,0.00111000832820369,1.0176295594767709e-4,0.41287304018091425,0.026170426843500533,2.726459060250038
TP22-14,2,italic('T. Pseudonana'),Optics,A,7,2022-05-19T04:00:00Z,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,400,0.467937310384971,5.537647666528382e-4,0.0466794770427542,7.015352309295841e-4,0.4212578333422168,0.024571276358055307,2.612234025575379
TP22-14,2,italic('T. Pseudonana'),Optics,A,7,2022-05-19T04:00:00Z,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,404.6,0.467421010384971,4.768656428638021e-4,0.0533071982927542,4.969294720380927e-4,0.4141138120922168,0.024571276358055307,2.612234025575379
TP22-14,2,italic('T. Pseudonana'),Optics,A,7,2022-05-19T04:00:00Z,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,408.7,0.46962068625,4.252033184014841e-4,0.0545204946521286,3.843193548340987e-4,0.41510019159787137,0.024571276358055307,2.612234025575379
TP22-14,2,italic('T. Pseudonana'),Optics,A,7,2022-05-19T04:00:00Z,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,412.5,0.473726038846243,3.815178332016107e-4,0.0554847064997851,3.345988120269604e-4,0.4182413323464579,0.024571276358055307,2.612234025575379
TP22-14,2,italic('T. Pseudonana'),Optics,A,7,2022-05-19T04:00:00Z,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,416.9,0.470400715,3.710104672485329e-4,0.0583634259021287,3.324452447832603e-4,0.4120372890978713,0.024571276358055307,2.612234025575379
TP22-14,2,italic('T. Pseudonana'),Optics,A,7,2022-05-19T04:00:00Z,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,421.4,0.4728507925,3.6211891002363656e-4,0.0600276446521287,2.8422552227322904e-4,0.41282314784787133,0.024571276358055307,2.612234025575379
TP22-14,2,italic('T. Pseudonana'),Optics,A,7,2022-05-19T04:00:00Z,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,426.5,0.47241784,3.420813443845957e-4,0.0623476671521287,3.0062538372516357e-4,0.4100701728478713,0.024571276358055307,2.612234025575379
TP22-14,2,italic('T. Pseudonana'),Optics,A,7,2022-05-19T04:00:00Z,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,430.9,0.475700796725,3.430466606683925e-4,0.0630903996521287,1.9304851687403367e-4,0.4126103970728713,0.024571276358055307,2.612234025575379
TP22-14,2,italic('T. Pseudonana'),Optics,A,7,2022-05-19T04:00:00Z,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,435.5,0.4757559975,3.383201571082447e-4,0.0636063896521287,4.073131258774119e-4,0.41214960784787136,0.024571276358055307,2.612234025575379
TP22-14,2,italic('T. Pseudonana'),Optics,A,7,2022-05-19T04:00:00Z,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,439.8,0.47713538,3.3635637517584065e-4,0.0622406196521287,2.0202540828182902e-4,0.4148947603478713,0.024571276358055307,2.612234025575379
TP22-14,2,italic('T. Pseudonana'),Optics,A,7,2022-05-19T04:00:00Z,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,444.8,0.4814795125,3.165385182170876e-4,0.0606712184021287,1.4014672442409177e-4,0.4208082940978713,0.024571276358055307,2.612234025575379
TP22-14,2,italic('T. Pseudonana'),Optics,A,7,2022-05-19T04:00:00Z,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,449.9,0.48378819,3.3141212291076707e-4,0.0562492146521287,1.1535905313444604e-4,0.42753897534787133,0.024571276358055307,2.612234025575379
TP22-14,2,italic('T. Pseudonana'),Optics,A,7,2022-05-19T04:00:00Z,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,455,0.4872076725,3.2830291740141405e-4,0.0518928796521287,1.187015700981965e-4,0.43531479284787133,0.024571276358055307,2.612234025575379
TP22-14,2,italic('T. Pseudonana'),Optics,A,7,2022-05-19T04:00:00Z,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,459.4,0.49005314875,3.1880197033043185e-4,0.0488926946521287,1.2026138262098011e-4,0.4411604540978713,0.024571276358055307,2.612234025575379
TP22-14,2,italic('T. Pseudonana'),Optics,A,7,2022-05-19T04:00:00Z,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,463.8,0.493226564735,3.233791864803115e-4,0.0461689871521287,9.026785066059995e-5,0.4470575775828713,0.024571276358055307,2.612234025575379
TP22-14,2,italic('T. Pseudonana'),Optics,A,7,2022-05-19T04:00:00Z,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,468.7,0.495945225,3.2480626760915697e-4,0.0432003196521287,9.291748287173873e-5,0.45274490534787126,0.024571276358055307,2.612234025575379
TP22-14,2,italic('T. Pseudonana'),Optics,A,7,2022-05-19T04:00:00Z,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,470,0.49667538992924526,NA,0.042645732906845674,NA,0.45402965702239956,0.024571276358055307,2.612234025575379
TP22-14,2,italic('T. Pseudonana'),Optics,A,7,2022-05-19T04:00:00Z,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,474,0.49892205125,3.1480536328033255e-4,0.0409393121521287,8.347921720287327e-5,0.4579827390978713,0.024571276358055307,2.612234025575379
TP22-14,2,italic('T. Pseudonana'),Optics,A,7,2022-05-19T04:00:00Z,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,479.2,0.5018819325,3.207858268539563e-4,0.0387801734021287,7.239397202691894e-5,0.4631017590978713,0.024571276358055307,2.612234025575379
TP22-14,2,italic('T. Pseudonana'),Optics,A,7,2022-05-19T04:00:00Z,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,484.1,0.50313206,3.27030801338614e-4,0.0378083584021287,6.879954399762832e-5,0.4653237015978713,0.024571276358055307,2.612234025575379
TP22-14,2,italic('T. Pseudonana'),Optics,A,7,2022-05-19T04:00:00Z,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,489.2,0.50517715,3.182401210543903e-4,0.0373390296521287,7.402818187118232e-5,0.46783812034787126,0.024571276358055307,2.612234025575379
TP22-14,2,italic('T. Pseudonana'),Optics,A,7,2022-05-19T04:00:00Z,2022-05-18,21:00:00,2022-11-27,2022-11-27T21:00:00Z,493.9,0.50631565875,3.1953080308505245e-4,0.0363033146521287,6.666008378558284e-5,0.47001234409787124,0.024571276358055307,2.612234025575379
