exp,bottle,tp,datetime,date,time,wl,c,c_se,a,a_se,b
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,400,0.8348436366666666,4.0878303363052503e-4,0.15385028499999998,0.003253328549917642,0.6809933516666666
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,404.6,0.8261371433333333,3.7332116389856955e-4,0.16293814666666667,0.0031492525354732247,0.6631989966666667
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,408.7,0.8167866549999999,3.089384034069334e-4,0.16943522,0.0013370615131583718,0.6473514349999999
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,412.5,0.80994145,2.882532590823544e-4,0.17578736833333333,9.119159779639191e-4,0.6341540816666666
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,416.9,0.8012880133333333,2.4482269293215627e-4,0.18029816333333332,0.0010691086789629363,0.62098985
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,421.4,0.794013865,2.2354022089004298e-4,0.18710739833333334,0.0012480091590046202,0.6069064666666667
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,426.5,0.7904392633333334,2.0160277762570038e-4,0.19163995833333336,0.0010950524587908675,0.598799305
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,430.9,0.78601928666666665,2.1006978507559927e-4,0.19767211333333337,8.861350510026244e-4,0.5883471733333333
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,435.5,0.78152279,1.753875548636262e-4,0.20127339166666666,7.187026439773772e-4,0.5802493983333333
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,439.8,0.7766855766666666,1.766743347669625e-4,0.1991080016666667,6.892669158241369e-4,0.5775775749999998
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,444.8,0.7687908883333333,1.5939274055439996e-4,0.19503845000000003,7.499317997996911e-4,0.5737524383333332
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,449.9,0.7551822783333333,1.652151144831726e-4,0.18750843333333334,6.499080297033024e-4,0.567673845
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,455,0.7402719600000001,1.517132885749137e-4,0.17937642166666667,5.966780120897375e-4,0.5608955383333334
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,459.4,0.72422918,1.5229951122455344e-4,0.17453195666666665,6.542423673662653e-4,0.5496972233333334
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,463.8,0.7119435466666666,1.435155923959737e-4,0.16901597833333334,5.928537054065508e-4,0.5429275683333332
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,468.7,0.698233035,1.4654478674711185e-4,0.16614829833333333,5.493135061692339e-4,0.5320847366666667
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,474,0.6851750633333333,1.3954569163307523e-4,0.16335655,4.8709082049757746e-4,0.5218185133333333
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,479.2,0.67379788,1.3494493893684382e-4,0.16215825,4.642997085102637e-4,0.5116396299999999
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,484.1,0.6645956366666667,1.3303870670721487e-4,0.163387305,4.5097594281325834e-4,0.5012083316666667
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,489.2,0.6598569816666666,1.3308088826392787e-4,0.16539599833333335,4.1036075393869893e-4,0.49446098333333327
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,493.9,0.6554616333333334,1.3088162281076732e-4,0.16424641333333334,4.0980313084627233e-4,0.49121522000000006
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,498.9,0.6478941666666667,1.2914420429485646e-4,0.15721748166666666,3.459792506563925e-4,0.490676685
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,503.8,0.634383965,1.270450161839615e-4,0.14498988333333335,3.336578189328526e-4,0.4893940816666667
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,508.7,0.6152442149999999,1.2613035109178172e-4,0.13048765666666667,2.76029511058139e-4,0.48475655833333325
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,514,0.59412814,1.2296017738735584e-4,0.11813099333333332,2.6742775126733175e-4,0.4759971466666667
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,519.7,0.5734824366666667,1.2373917683886114e-4,0.10855042166666667,2.8045261187945167e-4,0.464932015
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,524.8,0.554824235,1.2063377206029602e-4,0.10206831333333334,2.1827956840110625e-4,0.45275592166666667
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,529.9,0.5403330566666666,1.1683353148299578e-4,0.09860037333333334,2.0778729758620383e-4,0.4417326833333333
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,534.6,0.5284197966666666,1.1595901795134188e-4,0.09666841500000001,0.00019074936097621922,0.4317513816666666
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,539.6,0.5182142399999999,1.1551348801656435e-4,0.095575345,1.7032567866578414e-4,0.42263889499999996
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,544.4,0.50913889,1.1252255308842631e-4,0.09413900333333333,1.6362195233863829e-4,0.41499988666666665
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,549.7,0.49998948666666665,1.108569756444542e-4,0.091785401666666655,1.9559670861948487e-4,0.408204085
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,554.6,0.4901337433333333,1.1006780072423525e-4,0.08891855000000001,1.4026472307193232e-4,0.40121519333333333
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,560.1,0.480391635,1.0861574524818565e-4,0.08596995666666668,1.2355162355023484e-4,0.3944216783333333
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,565.2,0.47061683833333334,1.0919236636069174e-4,0.08358806499999999,1.3551845837769452e-4,0.38702877333333335
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,569.8,0.461813885,1.0648125493433166e-4,0.08129791333333335,1.1757117661353267e-4,0.3805159716666666
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,574.2,0.45386508166666667,1.0681000878435511e-4,0.07882371166666666,1.1456748551840902e-4,0.37504137000000004
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,579,0.44492633,1.0454986279876762e-4,0.07605375166666667,1.0206202490511447e-4,0.3688725783333333
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,583.4,0.43617807,1.0512381543001792e-4,0.07351972666666669,1.13663424985267e-4,0.3626583433333333
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,587.8,0.42789887166666674,1.03461539547637e-4,0.07157542333333333,1.1145761686974231e-4,0.3563234483333334
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,592.7,0.42102604666666665,9.854542716720677e-5,0.06990421333333334,1.554067708631193e-4,0.3511218333333333
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,597.4,0.41374571499999996,9.75851424838501e-5,0.06887963833333331,1.503675922427721e-4,0.34486607666666663
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,602.1,0.40694013000000007,9.7934282113351493e-05,0.06817016166666666,1.4329843515508052e-4,0.3387699683333334
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,607,0.4009414866666666,9.54014291652249e-5,0.06790843499999999,1.4175400564358514e-4,0.33303305166666664
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,612,0.3951195266666667,9.492981214012948e-5,0.06803034833333335,1.341339007812574e-4,0.3270891783333334
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,616.9,0.3900068056666667,9.471758156948976e-5,0.06830452666666668,1.2230144349675398e-4,0.321702279
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,621.9,0.38495501333333326,9.338815864997568e-5,0.06863456999999999,1.2201053711753273e-4,0.31632044333333326
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,626.5,0.380345688,9.257940891287375e-5,0.06894396166666668,1.1998446815037203e-4,0.31140172633333335
SYN22-4,A,1,2022-08-16T16:20:00Z,2022-08-16,09:20:00,631.2,0.375656425,9.280942048912026e-5,0.06881410499999999,1.1028035137448549e-4,0.30684232
