----,
DateTime:,      2022/05/19, 03:19:21, 1652955560,
PIF:,             49.62,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    5, 
S/N Ratio:,   162.16,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    185.219,      46.984,      0.000,
    2,        3.3,    188.692,      51.420,      0.000,
    3,        5.8,    188.932,      55.769,      0.000,
    4,        8.3,    189.273,      61.840,      0.000,
    5,       10.8,    189.488,      65.644,      0.000,
    6,       13.3,    189.677,      72.244,      0.000,
    7,       15.8,    189.879,      78.140,      0.000,
    8,       18.3,    189.955,      82.651,      0.000,
    9,       20.8,    190.043,      87.531,      0.000,
   10,       23.3,    190.043,      91.912,      0.000,
   11,       25.8,    190.081,      95.557,      0.000,
   12,       28.3,    190.195,      98.854,      0.000,
   13,       30.8,    190.334,     100.899,      0.000,
   14,       33.3,    190.460,     104.143,      0.000,
   15,       35.8,    190.523,     107.464,      0.000,
   16,       38.3,    190.637,     107.205,      0.000,
   17,       40.8,    190.725,     109.801,      0.000,
   18,       43.3,    190.712,     110.833,      0.000,
   19,       45.8,    190.763,     110.808,      0.000,
   20,       48.3,    190.763,     112.899,      0.000,
   21,       50.8,    190.788,     113.040,      0.000,
   22,       53.3,    190.813,     113.716,      0.000,
   23,       55.8,    190.940,     113.159,      0.000,
   24,       58.3,    190.965,     114.700,      0.000,
   25,       60.8,    191.015,     114.846,      0.000,
   26,       63.3,    191.066,     115.500,      0.000,
   27,       65.8,    191.116,     116.535,      0.000,
   28,       68.3,    191.180,     115.864,      0.000,
   29,       70.8,    191.116,     115.130,      0.000,
   30,       73.3,    191.129,     115.819,      0.000,
   31,       75.8,    191.192,     116.471,      0.000,
