----,
DateTime:,      2022/05/18, 09:29:01, 1652891340,
PIF:,             41.77,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    5, 
S/N Ratio:,   108.11,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    185.203,      27.782,      0.000,
    2,        3.3,    188.724,      30.877,      0.000,
    3,        5.8,    189.002,      33.906,      0.000,
    4,        8.3,    189.281,      37.741,      0.000,
    5,       10.8,    189.547,      42.617,      0.000,
    6,       13.3,    189.787,      45.375,      0.000,
    7,       15.8,    189.927,      50.250,      0.000,
    8,       18.3,    190.155,      53.187,      0.000,
    9,       20.8,    190.104,      54.580,      0.000,
   10,       23.3,    190.243,      58.061,      0.000,
   11,       25.8,    190.243,      61.560,      0.000,
   12,       28.3,    190.307,      63.115,      0.000,
   13,       30.8,    190.408,      65.906,      0.000,
   14,       33.3,    190.573,      67.763,      0.000,
   15,       35.8,    190.611,      68.281,      0.000,
   16,       38.3,    190.750,      70.703,      0.000,
   17,       40.8,    190.775,      70.819,      0.000,
   18,       43.3,    190.763,      71.690,      0.000,
   19,       45.8,    190.851,      72.370,      0.000,
   20,       48.3,    190.877,      73.597,      0.000,
   21,       50.8,    190.889,      73.585,      0.000,
   22,       53.3,    190.940,      73.569,      0.000,
   23,       55.8,    191.003,      73.703,      0.000,
   24,       58.3,    190.978,      73.683,      0.000,
   25,       60.8,    191.092,      75.589,      0.000,
   26,       63.3,    191.092,      74.712,      0.000,
   27,       65.8,    191.130,      74.867,      0.000,
   28,       68.3,    191.130,      75.206,      0.000,
   29,       70.8,    191.206,      75.015,      0.000,
   30,       73.3,    191.256,      76.579,      0.000,
   31,       75.8,    191.244,      75.872,      0.000,
