----,
DateTime:,      2022/05/18, 21:39:24, 1652935163,
PIF:,             35.36,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    5, 
S/N Ratio:,   202.35,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    185.213,      62.643,      0.000,
    2,        3.3,    188.723,      67.880,      0.000,
    3,        5.8,    189.039,      73.011,      0.000,
    4,        8.3,    189.293,      79.601,      0.000,
    5,       10.8,    189.572,      87.057,      0.000,
    6,       13.3,    189.749,      92.397,      0.000,
    7,       15.8,    189.939,      98.466,      0.000,
    8,       18.3,    190.104,     106.298,      0.000,
    9,       20.8,    190.104,     110.278,      0.000,
   10,       23.3,    190.205,     115.717,      0.000,
   11,       25.8,    190.129,     120.416,      0.000,
   12,       28.3,    190.268,     124.040,      0.000,
   13,       30.8,    190.332,     127.475,      0.000,
   14,       33.3,    190.522,     130.552,      0.000,
   15,       35.8,    190.636,     132.744,      0.000,
   16,       38.3,    190.725,     134.780,      0.000,
   17,       40.8,    190.763,     137.546,      0.000,
   18,       43.3,    190.801,     137.535,      0.000,
   19,       45.8,    190.851,     139.424,      0.000,
   20,       48.3,    190.864,     139.415,      0.000,
   21,       50.8,    190.927,     140.264,      0.000,
   22,       53.3,    190.889,     142.658,      0.000,
   23,       55.8,    191.016,     142.436,      0.000,
   24,       58.3,    191.041,     142.913,      0.000,
   25,       60.8,    191.130,     143.083,      0.000,
   26,       63.3,    191.092,     142.875,      0.000,
   27,       65.8,    191.155,     144.220,      0.000,
   28,       68.3,    191.181,     144.383,      0.000,
   29,       70.8,    191.231,     145.239,      0.000,
   30,       73.3,    191.244,     144.147,      0.000,
   31,       75.8,    191.219,     144.318,      0.000,
