----,
DateTime:,      2022/05/19, 01:18:44, 1652948323,
PIF:,             48.77,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    5, 
S/N Ratio:,   133.76,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    185.308,      42.989,      0.000,
    2,        3.3,    188.716,      46.832,      0.000,
    3,        5.8,    189.007,      50.599,      0.000,
    4,        8.3,    189.247,      56.344,      0.000,
    5,       10.8,    189.461,      58.911,      0.000,
    6,       13.3,    189.726,      64.282,      0.000,
    7,       15.8,    189.928,      68.251,      0.000,
    8,       18.3,    190.017,      73.145,      0.000,
    9,       20.8,    190.054,      78.016,      0.000,
   10,       23.3,    190.155,      81.137,      0.000,
   11,       25.8,    190.193,      85.347,      0.000,
   12,       28.3,    190.282,      87.560,      0.000,
   13,       30.8,    190.420,      90.329,      0.000,
   14,       33.3,    190.484,      92.710,      0.000,
   15,       35.8,    190.559,      93.739,      0.000,
   16,       38.3,    190.660,      96.320,      0.000,
   17,       40.8,    190.711,      97.703,      0.000,
   18,       43.3,    190.761,      97.681,      0.000,
   19,       45.8,    190.774,      99.759,      0.000,
   20,       48.3,    190.799,      99.908,      0.000,
   21,       50.8,    190.850,     100.766,      0.000,
   22,       53.3,    190.925,     101.085,      0.000,
   23,       55.8,    190.938,     101.238,      0.000,
   24,       58.3,    191.052,     102.082,      0.000,
   25,       60.8,    191.014,     103.452,      0.000,
   26,       63.3,    191.064,     102.035,      0.000,
   27,       65.8,    191.102,     103.573,      0.000,
   28,       68.3,    191.153,     103.390,      0.000,
   29,       70.8,    191.089,     103.718,      0.000,
   30,       73.3,    191.178,     104.259,      0.000,
   31,       75.8,    191.178,     102.478,      0.000,
