----,
DateTime:,      2022/05/18, 23:18:49, 1652941128,
PIF:,             38.16,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    5, 
S/N Ratio:,   180.44,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    185.245,      51.149,      0.000,
    2,        3.3,    188.756,      56.242,      0.000,
    3,        5.8,    188.946,      61.230,      0.000,
    4,        8.3,    189.200,      65.002,      0.000,
    5,       10.8,    189.580,      70.546,      0.000,
    6,       13.3,    189.732,      75.382,      0.000,
    7,       15.8,    189.910,      81.636,      0.000,
    8,       18.3,    190.036,      87.390,      0.000,
    9,       20.8,    190.062,      90.526,      0.000,
   10,       23.3,    190.163,      96.088,      0.000,
   11,       25.8,    190.214,      97.463,      0.000,
   12,       28.3,    190.328,     103.372,      0.000,
   13,       30.8,    190.417,     105.601,      0.000,
   14,       33.3,    190.467,     109.383,      0.000,
   15,       35.8,    190.543,     111.244,      0.000,
   16,       38.3,    190.734,     112.808,      0.000,
   17,       40.8,    190.784,     113.814,      0.000,
   18,       43.3,    190.797,     114.316,      0.000,
   19,       45.8,    190.822,     117.420,      0.000,
   20,       48.3,    190.797,     117.230,      0.000,
   21,       50.8,    190.860,     118.777,      0.000,
   22,       53.3,    190.949,     117.877,      0.000,
   23,       55.8,    191.038,     118.886,      0.000,
   24,       58.3,    191.101,     119.046,      0.000,
   25,       60.8,    191.114,     120.046,      0.000,
   26,       63.3,    191.165,     119.844,      0.000,
   27,       65.8,    191.139,     120.702,      0.000,
   28,       68.3,    191.266,     121.403,      0.000,
   29,       70.8,    191.215,     121.204,      0.000,
   30,       73.3,    191.241,     120.663,      0.000,
   31,       75.8,    191.291,     122.216,      0.000,
