----,
DateTime:,      2022/05/18, 11:14:44, 1652897683,
PIF:,             39.44,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    5, 
S/N Ratio:,   107.28,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    185.177,      21.999,      0.000,
    2,        3.3,    188.761,      24.616,      0.000,
    3,        5.8,    188.959,      27.178,      0.000,
    4,        8.3,    189.256,      30.128,      0.000,
    5,       10.8,    189.515,      30.617,      0.000,
    6,       13.3,    189.762,      33.745,      0.000,
    7,       15.8,    189.935,      37.390,      0.000,
    8,       18.3,    190.146,      40.881,      0.000,
    9,       20.8,    190.183,      43.333,      0.000,
   10,       23.3,    190.269,      44.018,      0.000,
   11,       25.8,    190.269,      46.983,      0.000,
   12,       28.3,    190.380,      47.669,      0.000,
   13,       30.8,    190.393,      49.920,      0.000,
   14,       33.3,    190.541,      51.823,      0.000,
   15,       35.8,    190.640,      51.785,      0.000,
   16,       38.3,    190.665,      53.174,      0.000,
   17,       40.8,    190.714,      54.552,      0.000,
   18,       43.3,    190.850,      56.280,      0.000,
   19,       45.8,    190.887,      54.004,      0.000,
   20,       48.3,    190.899,      55.737,      0.000,
   21,       50.8,    190.974,      56.600,      0.000,
   22,       53.3,    191.023,      56.413,      0.000,
   23,       55.8,    190.974,      55.880,      0.000,
   24,       58.3,    191.085,      57.612,      0.000,
   25,       60.8,    191.085,      56.548,      0.000,
   26,       63.3,    191.134,      57.754,      0.000,
   27,       65.8,    191.184,      57.925,      0.000,
   28,       68.3,    191.208,      57.208,      0.000,
   29,       70.8,    191.184,      56.690,      0.000,
   30,       73.3,    191.221,      57.549,      0.000,
   31,       75.8,    191.233,      59.276,      0.000,
