----,
DateTime:,      2022/05/19, 09:20:15, 1652977214,
PIF:,             47.00,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    5, 
S/N Ratio:,   102.11,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    185.260,      29.442,      0.000,
    2,        3.3,    188.805,      32.258,      0.000,
    3,        5.8,    189.072,      35.016,      0.000,
    4,        8.3,    189.275,      38.667,      0.000,
    5,       10.8,    189.567,      43.013,      0.000,
    6,       13.3,    189.771,      47.894,      0.000,
    7,       15.8,    189.974,      49.772,      0.000,
    8,       18.3,    190.088,      53.943,      0.000,
    9,       20.8,    190.177,      56.556,      0.000,
   10,       23.3,    190.139,      60.926,      0.000,
   11,       25.8,    190.228,      62.851,      0.000,
   12,       28.3,    190.355,      64.048,      0.000,
   13,       30.8,    190.444,      66.988,      0.000,
   14,       33.3,    190.546,      69.908,      0.000,
   15,       35.8,    190.635,      72.318,      0.000,
   16,       38.3,    190.724,      71.761,      0.000,
   17,       40.8,    190.800,      73.512,      0.000,
   18,       43.3,    190.838,      73.837,      0.000,
   19,       45.8,    190.813,      76.445,      0.000,
   20,       48.3,    190.876,      75.037,      0.000,
   21,       50.8,    190.965,      76.068,      0.000,
   22,       53.3,    190.978,      76.924,      0.000,
   23,       55.8,    191.054,      76.532,      0.000,
   24,       58.3,    191.054,      76.532,      0.000,
   25,       60.8,    191.080,      77.208,      0.000,
   26,       63.3,    191.156,      77.367,      0.000,
   27,       65.8,    191.130,      76.135,      0.000,
   28,       68.3,    191.232,      77.707,      0.000,
   29,       70.8,    191.156,      77.511,      0.000,
   30,       73.3,    191.207,      77.664,      0.000,
   31,       75.8,    191.258,      77.659,      0.000,
