----,
DateTime:,      2022/05/18, 17:21:37, 1652919696,
PIF:,             38.48,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    5, 
S/N Ratio:,   227.19,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    185.236,      51.711,      0.000,
    2,        3.3,    188.733,      56.880,      0.000,
    3,        5.8,    188.962,      61.943,      0.000,
    4,        8.3,    189.228,      66.441,      0.000,
    5,       10.8,    189.557,      71.108,      0.000,
    6,       13.3,    189.760,      75.564,      0.000,
    7,       15.8,    189.887,      81.645,      0.000,
    8,       18.3,    190.064,      86.684,      0.000,
    9,       20.8,    190.140,      90.340,      0.000,
   10,       23.3,    190.140,      96.117,      0.000,
   11,       25.8,    190.191,      99.399,      0.000,
   12,       28.3,    190.330,     103.224,      0.000,
   13,       30.8,    190.356,     106.654,      0.000,
   14,       33.3,    190.482,     110.104,      0.000,
   15,       35.8,    190.634,     113.702,      0.000,
   16,       38.3,    190.723,     115.756,      0.000,
   17,       40.8,    190.787,     117.106,      0.000,
   18,       43.3,    190.837,     119.551,      0.000,
   19,       45.8,    190.812,     120.779,      0.000,
   20,       48.3,    190.888,     122.831,      0.000,
   21,       50.8,    190.913,     123.500,      0.000,
   22,       53.3,    190.913,     126.075,      0.000,
   23,       55.8,    190.977,     126.556,      0.000,
   24,       58.3,    191.078,     126.884,      0.000,
   25,       60.8,    191.129,     126.689,      0.000,
   26,       63.3,    191.141,     128.387,      0.000,
   27,       65.8,    191.167,     129.055,      0.000,
   28,       68.3,    191.192,     129.926,      0.000,
   29,       70.8,    191.167,     129.540,      0.000,
   30,       73.3,    191.192,     127.835,      0.000,
   31,       75.8,    191.293,     130.008,      0.000,
