----,
DateTime:,      2022/05/18, 23:20:12, 1652941211,
PIF:,             37.68,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    5, 
S/N Ratio:,   169.51,
Position:,    0.0,        0.0,   NoData,
Cycles:,        2,
     1,        99,        100,        227,
   228,      3226,       3227,       3354,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    185.207,      48.224,      0.000,
    2,        3.3,    188.791,      52.626,      0.000,
    3,        5.8,    189.006,      56.938,      0.000,
    4,        8.3,    189.298,      61.258,      0.000,
    5,       10.8,    189.513,      65.928,      0.000,
    6,       13.3,    189.791,      70.923,      0.000,
    7,       15.8,    189.867,      76.305,      0.000,
    8,       18.3,    190.070,      79.967,      0.000,
    9,       20.8,    190.108,      82.906,      0.000,
   10,       23.3,    190.095,      88.863,      0.000,
   11,       25.8,    190.235,      91.454,      0.000,
   12,       28.3,    190.285,      95.100,      0.000,
   13,       30.8,    190.425,      96.449,      0.000,
   14,       33.3,    190.551,     100.418,      0.000,
   15,       35.8,    190.653,     101.406,      0.000,
   16,       38.3,    190.678,     103.657,      0.000,
   17,       40.8,    190.716,     103.968,      0.000,
   18,       43.3,    190.779,     106.207,      0.000,
   19,       45.8,    190.716,     106.018,      0.000,
   20,       48.3,    190.843,     107.570,      0.000,
   21,       50.8,    190.881,     107.919,      0.000,
   22,       53.3,    190.919,     109.090,      0.000,
   23,       55.8,    191.020,     108.905,      0.000,
   24,       58.3,    191.045,     109.910,      0.000,
   25,       60.8,    191.045,     110.775,      0.000,
   26,       63.3,    191.096,     110.049,      0.000,
   27,       65.8,    191.071,     110.382,      0.000,
   28,       68.3,    191.083,     109.313,      0.000,
   29,       70.8,    191.121,     110.355,      0.000,
   30,       73.3,    191.261,     110.634,      0.000,
   31,       75.8,    191.273,     110.797,      0.000,
