----,
DateTime:,      2022/05/18, 09:24:30, 1652891069,
   61,      150.8,    191.770,      70.487,
   62,      153.3,    191.732,      70.143,
   63,      155.8,    191.782,      69.773,
   64,      158.3,    191.732,      70.482,
   65,      160.8,    191.846,      69.962,
   66,      163.3,    191.770,      70.134,
   67,      165.8,    191.782,      69.087,
   68,      168.3,    191.820,      69.086,
   69,      170.8,    191.833,      70.130,
   70,      173.3,    191.782,      69.777,
   71,      175.8,    191.808,      67.685,
   72,      178.3,    191.744,      69.083,
   73,      180.8,    191.820,      68.039,
   74,      183.3,    191.909,      69.431,
   75,      185.8,    191.871,      68.550,
   76,      188.3,    191.833,      69.448,
   77,      190.8,    191.846,      70.299,
   78,      193.3,    191.871,      68.719,
   79,      195.8,    191.757,      69.419,
   80,      198.3,    191.858,      69.411,
   81,      200.8,    191.896,      69.245,
   82,      203.3,    191.871,      69.412,
   83,      205.8,    191.960,      69.939,
   84,      208.3,    191.934,      69.752,
   85,      210.8,    191.871,      70.477,
   86,      213.3,    191.884,      69.589,
   87,      215.8,    191.808,      70.465,
   88,      218.3,    191.934,      70.272,
   89,      220.8,    191.884,      70.990,
   90,      223.3,    191.960,      71.129,
   91,      225.8,    191.947,      70.627,
   92,      228.3,    191.985,      69.581,
   93,      230.8,    191.960,      71.662,
   94,      233.3,    191.960,      69.577,
   95,      235.8,    191.934,      71.129,
   96,      238.3,    191.972,      70.613,
   97,      240.8,    191.909,      69.739,
   98,      243.3,    191.960,      70.782,
   99,      245.8,    191.972,      71.822,
  100,      250.8,    191.074,      71.123,
  101,      273.3,    189.162,      74.114,
  102,      295.8,    188.934,      74.239,
  103,      318.3,    188.719,      73.273,
  104,      343.3,    188.568,      72.306,
  105,      368.3,    188.480,      70.385,
  106,      395.8,    188.316,      70.106,
  107,      423.3,    188.280,      66.976,
  108,      453.3,    188.165,      66.712,
  109,      483.3,    188.089,      66.923,
  110,      515.8,    188.038,      65.717,
  111,      550.8,    187.849,      66.309,
  112,      585.8,    187.762,      64.520,
  113,      623.3,    187.711,      65.279,
  114,      663.3,    187.647,      63.185,
  115,      705.8,    187.521,      61.626,
  116,      748.3,    187.508,      63.246,
  117,      793.3,    187.419,      63.435,
  118,      840.8,    187.431,      61.686,
  119,      890.8,    187.342,      60.992,
  120,      943.3,    187.204,      60.137,
  121,      998.3,    187.242,      59.436,
  122,     1055.8,    187.156,      58.414,
  123,     1115.8,    187.155,      58.619,
  124,     1178.3,    187.093,      57.950,
  125,     1245.8,    187.054,      57.810,
  126,     1315.8,    187.041,      56.922,
  127,     1388.3,    186.978,      56.449,
  128,     1465.8,    186.966,      56.954,
  129,     1545.8,    186.902,      55.907,
  130,     1630.8,    186.864,      55.523,
  131,     1720.8,    186.889,      55.348,
  132,     1815.8,    186.877,      54.774,
  133,     1913.3,    186.863,      54.789,
  134,     2015.8,    186.876,      54.239,
  135,     2123.3,    186.901,      54.599,
  136,     2238.3,    186.774,      52.100,
  137,     2358.3,    186.761,      53.338,
  138,     2483.3,    186.775,      51.579,
  139,     2615.8,    186.752,      50.341,
  140,     2753.3,    186.689,      51.755,
  141,     2898.3,    186.789,      48.704,
  142,     3050.8,    186.750,      51.201,
  143,     3210.8,    186.700,      49.562,
  144,     3378.3,    186.787,      49.359,
  145,     3555.8,    186.623,      47.606,
  146,     3740.8,    186.712,      47.291,
  147,     3935.8,    186.711,      47.996,
  148,     4140.8,    186.686,      46.015,
  149,     4355.8,    186.675,      47.271,
  150,     4580.8,    186.715,      44.784,
  151,     4818.3,    186.679,      45.864,
  152,     5068.3,    186.615,      44.782,
  153,     5330.8,    186.616,      42.290,
  154,     5605.8,    186.604,      43.191,
  155,     5895.8,    186.627,      42.827,
  156,     6200.8,    186.589,      41.929,
  157,     6520.8,    186.579,      41.042,
  158,     6855.8,    186.680,      40.501,
  159,     7208.3,    186.537,      40.704,
  160,     7578.3,    186.560,      39.664,
  161,     7965.8,    186.496,      39.106,
  162,     8373.3,    186.574,      39.470,
  163,     8800.8,    186.586,      39.616,
  164,     9250.8,    186.511,      37.859,
  165,     9723.3,    186.485,      37.212,
  166,    10220.8,    186.546,      37.494,
  167,    10743.3,    186.407,      34.187,
  168,    11290.8,    186.421,      36.723,
  169,    11865.8,    186.436,      35.638,
  170,    12470.8,    186.437,      36.836,
  171,    13105.8,    186.472,      34.452,
  172,    13773.3,    186.382,      37.135,
  173,    14475.8,    186.377,      34.645,
  174,    15213.3,    186.440,      34.349,
  175,    15988.3,    186.308,      32.171,
  176,    16800.8,    186.376,      34.399,
  177,    17655.8,    186.294,      31.633,
  178,    18553.3,    186.325,      32.281,
  179,    19495.8,    186.310,      32.288,
  180,    20485.8,    186.214,      31.935,
  181,    21525.8,    186.173,      30.172,
  182,    22618.3,    186.268,      31.057,
  183,    23768.3,    186.234,      29.890,
  184,    24975.8,    186.161,      31.244,
  185,    26243.3,    186.197,      30.182,
  186,    27575.8,    186.177,      30.244,
  187,    28975.8,    186.136,      29.926,
  188,    30445.8,    186.161,      29.881,
  189,    31990.8,    186.160,      30.820,
  190,    33613.3,    186.057,      27.532,
  191,    35318.3,    186.101,      28.920,
  192,    37108.3,    186.076,      30.228,
  193,    38990.8,    186.043,      27.223,
  194,    40968.3,    186.108,      30.322,
  195,    43045.8,    185.985,      28.225,
  196,    45228.3,    186.050,      27.185,
  197,    47520.8,    186.031,      28.984,
  198,    49928.3,    185.976,      28.872,
  199,    52458.3,    185.954,      29.563,
  200,    55115.8,    185.886,      28.604,
  201,    57908.3,    186.014,      29.089,
  202,    60843.3,    185.890,      29.899,
  203,    63925.8,    185.996,      27.141,
  204,    67163.3,    185.932,      27.760,
  205,    70565.8,    185.872,      29.047,
  206,    74140.8,    185.915,      28.394,
  207,    77895.8,    185.844,      27.775,
  208,    81840.8,    185.902,      28.437,
  209,    85985.8,    185.908,      28.001,
  210,    90340.8,    185.914,      27.933,
  211,    94915.8,    185.924,      25.714,
  212,    99723.3,    185.815,      26.551,
  213,   104773.3,    185.856,      28.713,
  214,   110078.3,    185.866,      29.757,
  215,   115653.3,    185.849,      28.370,
  216,   121508.3,    185.852,      26.304,
  217,   127660.8,    185.849,      29.004,
  218,   134125.8,    185.768,      25.871,
  219,   140915.8,    185.781,      29.340,
  220,   148050.8,    185.770,      29.119,
  221,   155545.8,    185.719,      25.660,
  222,   163420.8,    185.791,      26.298,
  223,   171695.8,    185.713,      26.232,
  224,   180388.3,    185.739,      26.455,
  225,   189520.8,    185.730,      27.512,
  226,   199115.8,    185.697,      26.129,
  227,   209195.8,    185.668,      27.152,
  228,   219785.8,    185.731,      26.855,
  229,   219825.8,    186.480,      30.158,
  230,   219865.8,    186.632,      32.785,
  231,   219905.8,    186.710,      36.145,
  232,   219945.8,    186.786,      37.970,
  233,   219985.8,    186.876,      40.290,
  234,   220025.8,    186.901,      40.120,
  235,   220065.8,    187.039,      41.981,
  236,   220105.8,    187.076,      44.620,
  237,   220145.8,    187.152,      45.164,
  238,   220185.8,    187.127,      45.566,
  239,   220225.8,    187.178,      46.455,
  240,   220265.8,    187.204,      47.350,
  241,   220305.8,    187.292,      45.552,
  242,   220345.8,    187.267,      48.204,
  243,   220385.8,    187.244,      48.717,
  244,   220425.8,    187.268,      47.976,
  245,   220465.8,    187.356,      49.921,
  246,   220505.8,    187.393,      50.245,
  247,   220545.8,    187.380,      50.794,
  248,   220585.8,    187.433,      51.847,
  249,   220625.8,    187.332,      50.981,
  250,   220665.8,    187.369,      51.353,
  251,   220705.8,    187.381,      50.439,
  252,   220745.8,    187.406,      51.500,
  253,   220785.8,    187.443,      53.072,
  254,   220825.8,    187.505,      52.868,
  255,   220865.8,    187.467,      51.969,
  256,   220905.8,    187.429,      52.112,
  257,   220945.8,    187.466,      51.928,
  258,   220985.8,    187.441,      53.191,
  259,   221025.8,    187.493,      52.465,
  260,   221065.8,    187.543,      54.404,
  261,   221105.8,    187.542,      54.434,
  262,   221145.8,    187.517,      54.760,
  263,   221185.8,    187.579,      54.173,
  264,   221225.8,    187.553,      54.353,
  265,   221265.8,    187.564,      55.044,
  266,   221305.8,    187.499,      55.543,
  267,   221345.8,    187.500,      53.405,
  268,   221385.8,    187.537,      55.511,
  269,   221425.8,    187.512,      54.234,
  270,   221465.8,    187.563,      56.721,
  271,   221505.8,    187.512,      57.593,
  272,   221545.8,    187.562,      57.003,
  273,   221585.8,    187.573,      55.570,
  274,   221625.8,    187.547,      54.838,
  275,   221665.8,    187.561,      55.237,
  276,   221705.8,    187.511,      56.138,
  277,   221745.8,    187.562,      56.274,
  278,   221785.8,    187.562,      55.919,
  279,   221825.8,    187.614,      56.597,
  280,   221865.8,    187.514,      55.001,
  281,   221905.8,    187.528,      56.258,
  282,   221945.8,    187.680,      56.580,
  283,   221985.8,    187.628,      57.138,
  284,   222025.8,    187.567,      57.530,
  285,   222065.8,    187.581,      57.155,
  286,   222105.8,    187.532,      56.657,
  287,   222145.8,    187.621,      56.831,
  288,   222185.8,    187.532,      56.441,
  289,   222225.8,    187.570,      57.311,
  290,   222265.8,    187.620,      57.637,
  291,   222305.8,    187.571,      56.565,
  292,   222345.8,    187.636,      57.153,
  293,   222385.8,    187.560,      57.712,
  294,   222425.8,    187.610,      58.054,
  295,   222465.8,    187.522,      56.852,
  296,   222505.8,    187.560,      57.368,
  297,   222545.8,    187.573,      56.499,
  298,   222585.8,    187.599,      58.256,
  299,   222625.8,    187.599,      57.353,
  300,   222665.8,    187.626,      58.410,
  301,   222705.8,    187.589,      58.575,
  302,   222745.8,    187.588,      59.101,
  303,   222785.8,    187.614,      58.058,
  304,   222825.8,    187.602,      60.029,
  305,   222865.8,    187.590,      57.362,
  306,   222905.8,    187.589,      59.153,
  307,   222945.8,    187.589,      59.469,
  308,   222985.8,    187.577,      59.312,
  309,   223025.8,    187.627,      59.491,
  310,   223065.8,    187.615,      59.296,
  311,   223105.8,    187.601,      59.658,
  312,   223145.8,    187.626,      59.157,
  313,   223185.8,    187.586,      59.822,
  314,   223225.8,    187.599,      60.494,
  315,   223265.8,    187.650,      58.658,
  316,   223305.8,    187.614,      59.744,
  317,   223345.8,    187.627,      58.901,
  318,   223385.8,    187.613,      59.423,
  319,   223425.8,    187.613,      60.180,
  320,   223465.8,    187.588,      60.385,
  321,   223505.8,    187.562,      58.598,
  322,   223545.8,    187.612,      59.667,
  323,   223585.8,    187.612,      59.281,
  324,   223625.8,    187.610,      60.897,
  325,   223665.8,    187.610,      62.487,
  326,   223705.8,    187.649,      60.163,
  327,   223745.8,    187.509,      60.850,
  328,   223785.8,    187.583,      59.973,
  329,   223825.8,    187.571,      59.235,
  330,   223865.8,    187.659,      60.811,
  331,   223905.8,    187.646,      61.922,
  332,   223945.8,    187.722,      62.976,
  333,   223985.8,    187.698,      61.905,
  334,   224025.8,    187.584,      60.382,
  335,   224065.8,    187.546,      59.317,
  336,   224105.8,    187.596,      60.565,
  337,   224145.8,    187.546,      60.223,
  338,   224185.8,    187.597,      60.772,
  339,   224225.8,    187.660,      63.987,
  340,   224265.8,    187.633,      60.410,
  341,   224305.8,    187.596,      59.872,
  342,   224345.8,    187.610,      60.434,
  343,   224385.8,    187.582,      61.828,
  344,   224425.8,    187.607,      60.042,
  345,   224465.8,    187.657,      61.992,
  346,   224505.8,    187.696,      61.801,
  347,   224545.8,    187.644,      61.842,
  348,   224585.8,    187.670,      62.574,
  349,   224625.8,    187.620,      61.007,
  350,   224665.8,    187.594,      60.681,
  351,   224705.8,    187.556,      61.199,
  352,   224745.8,    187.606,      60.310,
  353,   224785.8,    187.659,      61.595,
  354,   224825.8,    187.698,      62.479,
  355,   224865.8,    187.622,      63.255,
  356,   224905.8,    187.609,      61.273,
  357,   224945.8,    187.584,      61.077,
  358,   224985.8,    187.584,      63.005,
  359,   225025.8,    187.596,      62.586,
  360,   225065.8,    187.658,      62.245,
  361,   225105.8,    187.619,      62.790,
  362,   225145.8,    187.619,      62.493,
  363,   225185.8,    187.646,      62.348,
  364,   225225.8,    187.623,      62.873,
  365,   225265.8,    187.649,      60.234,
  366,   225305.8,    187.635,      62.015,
  367,   225345.8,    187.688,      62.919,
  368,   225385.8,    187.626,      63.283,
  369,   225425.8,    187.651,      64.677,
  370,   225465.8,    187.616,      63.119,
  371,   225505.8,    187.617,      61.902,
  372,   225545.8,    187.591,      63.010,
  373,   225585.8,    187.616,      62.311,
  374,   225625.8,    187.631,      62.975,
  375,   225665.8,    187.707,      62.430,
  376,   225705.8,    187.643,      62.266,
  377,   225745.8,    187.656,      62.971,
  378,   225785.8,    187.668,      62.633,
  379,   225825.8,    187.694,      62.116,
  380,   225865.8,    187.632,      62.349,
  381,   225905.8,    187.632,      63.408,
  382,   225945.8,    187.658,      64.076,
  383,   225985.8,    187.634,      63.745,
  384,   226025.8,    187.672,      63.024,
  385,   226065.8,    187.622,      62.833,
  386,   226105.8,    187.661,      63.025,
  387,   226145.8,    187.725,      62.843,
  388,   226185.8,    187.623,      61.729,
  389,   226225.8,    187.635,      62.485,
  390,   226265.8,    187.649,      63.019,
  391,   226305.8,    187.661,      65.163,
  392,   226345.8,    187.688,      64.088,
  393,   226385.8,    187.751,      63.570,
  394,   226425.8,    187.737,      63.580,
  395,   226465.8,    187.724,      63.382,
  396,   226505.8,    187.648,      64.130,
  397,   226545.8,    187.623,      63.924,
  398,   226585.8,    187.637,      63.387,
  399,   226625.8,    187.625,      63.910,
  400,   226665.8,    187.662,      65.638,
  401,   226705.8,    187.674,      64.005,
  402,   226745.8,    187.712,      65.749,
  403,   226785.8,    187.723,      65.400,
  404,   226825.8,    187.696,      63.772,
  405,   226865.8,    187.720,      63.589,
  406,   226905.8,    187.681,      66.616,
  407,   226945.8,    187.669,      65.204,
  408,   226985.8,    187.694,      62.398,
  409,   227025.8,    187.670,      63.834,
  410,   227065.8,    187.643,      65.936,
  411,   227105.8,    187.655,      64.467,
  412,   227145.8,    187.616,      65.364,
  413,   227185.8,    187.627,      63.570,
  414,   227225.8,    187.641,      64.487,
  415,   227265.8,    187.653,      65.882,
  416,   227305.8,    187.692,      65.487,
  417,   227345.8,    187.717,      64.801,
  418,   227385.8,    187.678,      66.186,
  419,   227425.8,    187.702,      65.466,
  420,   227465.8,    187.701,      65.104,
  421,   227505.8,    187.715,      65.133,
  422,   227545.8,    187.677,      65.718,
  423,   227585.8,    187.689,      65.865,
  424,   227625.8,    187.690,      66.764,
  425,   227665.8,    187.690,      67.122,
  426,   227705.8,    187.665,      64.978,
  427,   227745.8,    187.641,      64.246,
  428,   227785.8,    187.590,      63.728,
  429,   227825.8,    187.692,      65.823,
  430,   227865.8,    187.705,      64.928,
  431,   227905.8,    187.703,      65.439,
  432,   227945.8,    187.689,      65.964,
  433,   227985.8,    187.727,      65.781,
  434,   228025.8,    187.651,      65.061,
  435,   228065.8,    187.640,      65.809,
  436,   228105.8,    187.753,      65.037,
  437,   228145.8,    187.704,      65.271,
  438,   228185.8,    187.667,      66.021,
  439,   228225.8,    187.617,      66.403,
  440,   228265.8,    187.706,      65.339,
  441,   228305.8,    187.693,      64.435,
  442,   228345.8,    187.730,      65.442,
  443,   228385.8,    187.693,      66.299,
  444,   228425.8,    187.678,      67.391,
  445,   228465.8,    187.705,      68.973,
  446,   228505.8,    187.718,      66.342,
  447,   228545.8,    187.668,      66.721,
  448,   228585.8,    187.704,      68.143,
  449,   228625.8,    187.691,      66.894,
  450,   228665.8,    187.702,      66.563,
  451,   228705.8,    187.689,      67.069,
  452,   228745.8,    187.703,      66.702,
  453,   228785.8,    187.678,      67.418,
  454,   228825.8,    187.628,      65.990,
  455,   228865.8,    187.627,      66.372,
  456,   228905.8,    187.664,      66.406,
  457,   228945.8,    187.716,      66.550,
  458,   228985.8,    187.753,      67.612,
  459,   229025.8,    187.753,      67.065,
  460,   229065.8,    187.728,      67.257,
  461,   229105.8,    187.727,      67.600,
  462,   229145.8,    187.714,      68.098,
  463,   229185.8,    187.688,      65.148,
  464,   229225.8,    187.802,      64.626,
  465,   229265.8,    187.662,      65.708,
  466,   229305.8,    187.686,      67.841,
  467,   229345.8,    187.710,      67.524,
  468,   229385.8,    187.737,      66.816,
  469,   229425.8,    187.724,      67.728,
  470,   229465.8,    187.698,      66.641,
  471,   229505.8,    187.673,      65.040,
  472,   229545.8,    187.750,      67.325,
  473,   229585.8,    187.714,      69.114,
  474,   229625.8,    187.765,      66.632,
  475,   229665.8,    187.700,      65.571,
  476,   229705.8,    187.726,      65.768,
  477,   229745.8,    187.635,      67.547,
  478,   229785.8,    187.648,      66.810,
  479,   229825.8,    187.687,      66.984,
  480,   229865.8,    187.726,      66.840,
  481,   229905.8,    187.790,      67.238,
  482,   229945.8,    187.715,      67.807,
  483,   229985.8,    187.740,      68.721,
  484,   230025.8,    187.754,      66.961,
  485,   230065.8,    187.715,      68.015,
  486,   230105.8,    187.690,      67.807,
  487,   230145.8,    187.679,      67.433,
  488,   230185.8,    187.768,      67.955,
  489,   230225.8,    187.757,      69.207,
  490,   230265.8,    187.719,      69.016,
  491,   230305.8,    187.643,      67.130,
  492,   230345.8,    187.706,      66.964,
  493,   230385.8,    187.682,      67.163,
  494,   230425.8,    187.733,      67.911,
  495,   230465.8,    187.721,      68.440,
  496,   230505.8,    187.772,      67.855,
  497,   230545.8,    187.783,      68.250,
  498,   230585.8,    187.720,      68.647,
  499,   230625.8,    187.745,      67.429,
  500,   230665.8,    187.731,      66.724,
  501,   230705.8,    187.707,      66.764,
  502,   230745.8,    187.732,      66.912,
  503,   230785.8,    187.757,      68.829,
  504,   230825.8,    187.745,      68.150,
  505,   230865.8,    187.695,      67.785,
  506,   230905.8,    187.646,      67.973,
  507,   230945.8,    187.710,      68.666,
  508,   230985.8,    187.785,      68.835,
  509,   231025.8,    187.795,      68.457,
  510,   231065.8,    187.692,      67.003,
  511,   231105.8,    187.705,      67.882,
  512,   231145.8,    187.679,      66.829,
  513,   231185.8,    187.703,      68.404,
  514,   231225.8,    187.752,      69.082,
  515,   231265.8,    187.776,      68.141,
  516,   231305.8,    187.737,      68.474,
  517,   231345.8,    187.748,      67.247,
  518,   231385.8,    187.709,      67.583,
  519,   231425.8,    187.732,      67.421,
  520,   231465.8,    187.770,      68.605,
  521,   231505.8,    187.732,      69.123,
  522,   231545.8,    187.730,      69.811,
  523,   231585.8,    187.781,      67.812,
  524,   231625.8,    187.730,      68.678,
  525,   231665.8,    187.730,      68.488,
  526,   231705.8,    187.781,      68.643,
  527,   231745.8,    187.854,      68.426,
  528,   231785.8,    187.802,      67.852,
  529,   231825.8,    187.725,      69.977,
  530,   231865.8,    187.777,      68.374,
  531,   231905.8,    187.714,      68.373,
  532,   231945.8,    187.702,      68.529,
  533,   231985.8,    187.713,      69.196,
  534,   232025.8,    187.687,      67.750,
  535,   232065.8,    187.674,      67.932,
  536,   232105.8,    187.699,      69.332,
  537,   232145.8,    187.738,      68.043,
  538,   232185.8,    187.637,      67.825,
  539,   232225.8,    187.715,      68.539,
  540,   232265.8,    187.805,      69.108,
  541,   232305.8,    187.765,      68.562,
  542,   232345.8,    187.728,      69.658,
  543,   232385.8,    187.743,      68.598,
  544,   232425.8,    187.756,      68.055,
  545,   232465.8,    187.757,      68.956,
  546,   232505.8,    187.745,      68.785,
  547,   232545.8,    187.771,      69.295,
  548,   232585.8,    187.734,      69.863,
  549,   232625.8,    187.712,      67.947,
  550,   232665.8,    187.727,      67.843,
  551,   232705.8,    187.753,      68.622,
  552,   232745.8,    187.779,      68.826,
  553,   232785.8,    187.792,      70.063,
  554,   232825.8,    187.732,      69.714,
  555,   232865.8,    187.834,      69.053,
  556,   232905.8,    187.682,      69.059,
  557,   232945.8,    187.746,      69.582,
  558,   232985.8,    187.834,      68.709,
  559,   233025.8,    187.835,      69.598,
  560,   233065.8,    187.849,      69.458,
  561,   233105.8,    187.787,      68.764,
  562,   233145.8,    187.725,      69.005,
  563,   233185.8,    187.802,      69.911,
  564,   233225.8,    187.851,      70.794,
  565,   233265.8,    187.813,      70.236,
  566,   233305.8,    187.787,      69.392,
  567,   233345.8,    187.800,      69.042,
  568,   233385.8,    187.762,      69.421,
  569,   233425.8,    187.788,      69.654,
  570,   233465.8,    187.824,      69.642,
  571,   233505.8,    187.748,      69.641,
  572,   233545.8,    187.810,      68.966,
  573,   233585.8,    187.747,      70.201,
  574,   233625.8,    187.795,      68.219,
  575,   233665.8,    187.769,      70.183,
  576,   233705.8,    187.730,      69.686,
  577,   233745.8,    187.793,      69.866,
  578,   233785.8,    187.781,      69.478,
  579,   233825.8,    187.730,      69.991,
  580,   233865.8,    187.766,      68.719,
  581,   233905.8,    187.780,      68.502,
  582,   233945.8,    187.843,      70.784,
  583,   233985.8,    187.854,      70.017,
  584,   234025.8,    187.827,      69.690,
  585,   234065.8,    187.774,      70.200,
  586,   234105.8,    187.735,      69.494,
  587,   234145.8,    187.733,      70.552,
  588,   234185.8,    187.745,      69.827,
  589,   234225.8,    187.757,      70.027,
  590,   234265.8,    187.832,      69.827,
  591,   234305.8,    187.768,      70.154,
  592,   234345.8,    187.793,      70.116,
  593,   234385.8,    187.831,      70.098,
  594,   234425.8,    187.804,      69.536,
  595,   234465.8,    187.765,      69.712,
  596,   234505.8,    187.793,      71.288,
  597,   234545.8,    187.769,      71.457,
  598,   234585.8,    187.858,      70.408,
  599,   234625.8,    187.769,      70.754,
  600,   234665.8,    187.831,      70.376,
  601,   234705.8,    187.818,      69.267,
  602,   234745.8,    187.741,      71.715,
  603,   234785.8,    187.817,      69.949,
  604,   234825.8,    187.740,      69.215,
  605,   234865.8,    187.753,      69.239,
  606,   234905.8,    187.767,      71.400,
  607,   234945.8,    187.755,      71.029,
  608,   234985.8,    187.768,      71.007,
  609,   235025.8,    187.767,      70.462,
  610,   235065.8,    187.794,      71.169,
  611,   235105.8,    187.832,      69.928,
  612,   235145.8,    187.809,      69.748,
  613,   235185.8,    187.821,      69.382,
  614,   235225.8,    187.708,      70.659,
  615,   235265.8,    187.747,      71.906,
  616,   235305.8,    187.723,      70.840,
  617,   235345.8,    187.723,      71.941,
  618,   235385.8,    187.773,      70.923,
  619,   235425.8,    187.810,      69.875,
  620,   235465.8,    187.811,      72.175,
  621,   235505.8,    187.786,      71.811,
  622,   235545.8,    187.848,      71.460,
  623,   235585.8,    187.848,      70.620,
  624,   235625.8,    187.811,      68.679,
  625,   235665.8,    187.839,      70.147,
  626,   235705.8,    187.853,      69.589,
  627,   235745.8,    187.815,      70.838,
  628,   235785.8,    187.790,      69.964,
  629,   235825.8,    187.751,      69.184,
  630,   235865.8,    187.737,      70.276,
  631,   235905.8,    187.774,      71.896,
  632,   235945.8,    187.888,      71.718,
  633,   235985.8,    187.838,      70.319,
  634,   236025.8,    187.827,      71.377,
  635,   236065.8,    187.802,      71.404,
  636,   236105.8,    187.713,      70.342,
  637,   236145.8,    187.739,      71.594,
  638,   236185.8,    187.839,      70.480,
  639,   236225.8,    187.825,      71.546,
  640,   236265.8,    187.888,      71.375,
  641,   236305.8,    187.801,      71.192,
  642,   236345.8,    187.789,      70.683,
  643,   236385.8,    187.749,      70.859,
  644,   236425.8,    187.813,      70.189,
  645,   236465.8,    187.812,      70.680,
  646,   236505.8,    187.888,      71.131,
  647,   236545.8,    187.850,      71.663,
  648,   236585.8,    187.912,      71.450,
  649,   236625.8,    187.774,      71.270,
  650,   236665.8,    187.849,      69.847,
  651,   236705.8,    187.859,      71.577,
  652,   236745.8,    187.807,      71.014,
  653,   236785.8,    187.746,      68.923,
  654,   236825.8,    187.872,      70.122,
  655,   236865.8,    187.797,      70.805,
  656,   236905.8,    187.796,      72.185,
  657,   236945.8,    187.833,      74.439,
  658,   236985.8,    187.845,      71.256,
  659,   237025.8,    187.793,      70.182,
  660,   237065.8,    187.780,      69.675,
  661,   237105.8,    187.843,      71.280,
  662,   237145.8,    187.908,      70.878,
  663,   237185.8,    187.857,      71.778,
  664,   237225.8,    187.844,      71.589,
  665,   237265.8,    187.806,      73.880,
  666,   237305.8,    187.768,      72.260,
  667,   237345.8,    187.743,      69.597,
  668,   237385.8,    187.819,      71.391,
  669,   237425.8,    187.895,      70.350,
  670,   237465.8,    187.907,      71.776,
  671,   237505.8,    187.896,      70.167,
  672,   237545.8,    187.783,      71.769,
  673,   237585.8,    187.782,      70.586,
  674,   237625.8,    187.731,      71.813,
  675,   237665.8,    187.819,      71.637,
  676,   237705.8,    187.806,      71.443,
  677,   237745.8,    187.832,      71.627,
  678,   237785.8,    187.859,      71.101,
  679,   237825.8,    187.823,      72.369,
  680,   237865.8,    187.824,      71.283,
  681,   237905.8,    187.825,      71.531,
  682,   237945.8,    187.839,      71.332,
  683,   237985.8,    187.790,      72.558,
  684,   238025.8,    187.841,      70.442,
  685,   238065.8,    187.805,      71.167,
  686,   238105.8,    187.867,      71.860,
  687,   238145.8,    187.840,      72.410,
  688,   238185.8,    187.904,      72.444,
  689,   238225.8,    187.829,      71.005,
  690,   238265.8,    187.830,      72.245,
